AQ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,65880.2350450132,351838.485845013,905381.99090589,1188298.44491386,1031768.56472936,1145799.68369538,1254681.42981988,1321065.62046711,1211760.90669536,1204841.15002024,1276419.59377189,1148174.55088845,1034669.33002359,1005813.93194515,812413.915723526,1123306.90950342,829069.205146571,736045.010681589,559328.182672587,607742.066838854,434074.490070491,429446.329603577,321521.818513791,424997.0484689,151394.790551766,287877.582040201,183490.603160428,78210.0507320341,106463.493419928,101872.215341308,87859.2468838045,96535.8334832835,96855.6200488055,77243.9998750643,59453.4511480084,7321.00463202817,32658.2679719331,10332.0693586197,16603.2734772374,453.011151105867
2,77005.0523711043,355915.082857783,604145.514071588,1068908.3611876,1017787.22270862,1131809.24365841,1388253.01280553,1451633.63018865,1020564.28683299,1146271.67600685,1281220.18466173,1170810.44503632,1038186.75890459,1023929.89788561,730773.994788279,841011.425770221,897338.146175767,666866.579370601,623512.603611029,585482.228497484,675755.694301887,456969.768312604,326959.823315173,215590.94441906,184828.164922699,363104.717702606,195201.699931664,72423.9916445357,189213.070142739,114136.657232938,49777.0517945972,246368.626830318,97928.9276960072,81168.2976337623,59440.8616947966,23020.9923038791,114060.947695745,39270.7926125186,25486.350488152,6765.15847999742
3,45386.3318598488,290136.388530945,600612.751710563,997769.154853609,1108453.5618299,1309406.22599943,1248860.35522891,1294495.44047195,1229043.47471861,1247936.00043854,1230956.91068487,1124299.69821645,818609.76679953,790695.513031363,1184179.21914456,700017.406254638,661423.996511635,708300.653325449,493287.806744036,578649.190589982,385351.010572062,500728.04421152,261037.154444426,276560.970602767,327488.230150562,195973.971256,145774.969197378,213678.563748271,228328.147529232,163504.415588756,87099.1141514115,87705.1576966927,19980.4337035766,55512.0083361138,54776.7837070814,29630.5700244908,61460.869681752,13895.8662412208,90576.8189217525,14166.9154021201
4,77042.7504222074,415490.167806457,665210.949743502,1088726.52439057,1254050.13062151,1210438.69023837,1435770.28563074,1437352.89084517,1381711.30379375,1697419.19381394,1229562.75354399,828767.159061692,792280.859995391,1167760.65197047,892487.642857095,838526.115069101,743221.818319925,700888.707724807,629854.025903065,427483.006470196,340217.614142268,410712.016522142,331339.338336337,358215.391216999,359460.363595044,206766.02615811,159680.032570593,181834.323950104,290183.575117994,109840.53101433,46254.8008216215,105340.31229224,79189.4747528375,100048.489890367,72038.4696793674,101618.502358734,42845.0837677929,33252.1921254989,14107.0920288335,2046.2750801201
5,54748.8385534915,433330.735653618,731429.391997873,1109450.55355941,1309199.61968191,1211525.95012089,1182889.0378181,1330432.40037027,1448218.38444352,1313767.0586312,1360311.64091334,982420.419280975,890016.669192517,1292652.6407868,871435.672926547,856598.570053386,844877.604963339,700670.975826373,549503.888645859,596107.009770678,357828.778646115,463376.919876535,552162.287346754,272610.665078139,163640.680905456,437674.584154343,157594.769411306,160498.134372864,242931.79128893,69457.4780735485,172668.729690965,81742.2946841125,63656.1624575079,45782.7598004411,223677.967137573,163325.061121626,23522.5420062989,50583.0478272888,58970.7027180624,48203.133869872
6,28934.0699450788,367537.490663735,767583.27729408,955303.50145087,1070108.88021966,1308051.82274355,1527900.11772091,1209221.34520295,1188535.62462628,1671741.75801387,1359524.83272175,1443308.30432465,1082663.24366966,1458997.08681016,914953.003737923,755105.864933771,646295.021505466,623873.0724571,545336.886345779,664060.716151852,417611.15298231,462092.360488957,346813.330672269,316358.580111296,194826.079063818,337587.460754123,187588.460958828,145452.775688764,72929.3238371111,112287.303708995,88685.3213171178,45114.3334559482,20232.4798563111,31392.910996507,14849.2024806281,0,8064.81333055162,5072.32938423739,8268.19690073286,11728.9252080936
7,32653.3119233181,420499.19218649,973425.855841,943439.973628539,1051201.38192132,1551836.24687967,1257715.3518492,1344358.57326789,1178865.37905765,1208170.81845213,1289959.66586114,879246.860692127,1306086.91004849,841261.347123644,835490.846869882,653234.020047672,774854.176453545,553889.278276908,570157.029847855,541430.476961495,337973.187808444,462021.560301489,425542.896541845,287668.101806088,290246.713517985,215674.510354782,277926.100124121,335497.163154329,138122.239529554,93743.1219718539,146386.66558163,161494.082858841,64097.9000504144,52054.4235683076,59691.3098564941,13102.8218993069,15664.4506398957,35852.4852926924,27256.5969096439,15089.2148025829
8,56459.3283198807,310604.551774981,840954.371422733,902837.986424322,1365615.30013528,1194301.66177671,1452055.89179533,1274928.60926982,1158183.61063665,1394516.11974992,1215415.48416515,1071350.73125093,1232231.91562995,942407.089252845,918486.640166261,897428.543925125,876540.819857491,579012.221397778,832766.326914803,623445.550007645,534553.074278305,478551.396215433,419388.666486582,190658.418950224,235291.464731939,231801.411558006,113670.06466542,61542.0714345391,98543.5046899824,121043.62584576,77012.9299463452,53805.0841871142,174199.89985552,151177.913315357,42987.0225595424,50788.3060101363,66224.28609177,69114.5469120704,17473.8342906238,0
9,41896.3885283603,387299.756498143,773501.155742446,1043735.24660404,1185619.65945964,1404080.73094091,1326652.97790754,1241588.69624071,1275770.96529464,1335093.14242174,1223838.18713077,1128548.0137564,807560.897750388,1221564.46561851,832117.03529029,1069161.99763849,783813.309344033,848718.784084519,524414.008457951,573505.859292955,367848.815627027,551700.714053723,541274.746290854,209359.494925055,197788.003143087,352120.92555084,244548.555152724,146599.978161715,158421.085032077,110300.590895782,88980.2322365121,68268.6458630347,103327.746537711,31177.6260762162,99298.0350804178,98931.4335245973,21682.8147597035,52238.1814747299,2245.45030006642,9949.41192230733
10,53695.7731947301,469757.536511403,884863.925831725,1024780.09427796,1101965.52287417,1066176.59507889,1149199.32770268,1193265.2485475,1132133.21816854,1094275.59711053,976116.989084619,1215932.18603198,1064735.38360222,1098993.73550746,992639.7416339,671770.218350657,933696.026772698,738882.525131381,638827.409334686,670498.904405802,460317.759287022,461674.115999674,461640.605844845,323553.990622298,471171.602038797,140804.301493934,215733.808975906,127897.759806382,91488.2176820956,182365.52437495,97595.5411463734,55290.1242442237,96354.220372247,64538.0452215555,85390.5334706796,29224.4342142353,72305.7697219996,48637.8895305433,28971.2400607343,17242.145587079
