AQ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,37151.7839080576,274260.554192025,579129.278221364,887705.68483013,1182083.22724458,1262386.90923315,1114802.6315642,1325044.91921946,1353041.88431898,1206976.97512664,1228767.47534621,971555.773035561,770143.771651914,859487.895214029,894006.589033464,907406.239730365,831237.809376319,599964.447852451,802745.46763648,545208.916417508,512862.862990164,300823.96503846,379520.964661776,322833.994544002,293398.863085957,147059.108089272,211644.328656954,247442.370410826,89573.4786251126,57400.4038866548,75875.0923534645,70830.2404315305,46745.0231153998,43575.3192406719,27350.147338285,15873.4250012612,13801.0132303324,35421.080225372,20168.7076880417,29799.3869141911
2,56942.7365862837,321431.592512046,586012.805397076,932827.84010471,997108.288076611,1113861.80851957,1172687.97812032,1396719.60360385,1220087.54286662,1298406.417602,1454235.64676849,1122920.91801468,977603.907455901,821617.176035461,722453.06292465,848905.654334309,720039.803093539,688270.503790852,569540.931215532,392208.96916754,601705.693289814,332564.251090821,347518.21862576,208165.865620488,283428.10572895,264479.848378234,96286.1571929032,224517.837531967,167580.510753858,160098.804976783,179534.949931774,91399.5478036566,55943.8784600211,88151.8233085936,55258.4107673558,52891.039060113,11778.7021439196,4595.731116933,44381.0661680247,3410.21073597961
3,38091.0360618021,306600.151234227,890365.019825267,992593.530055448,1087775.64158674,1327007.09655461,1459910.42125322,1224905.62539183,1453940.5115641,918019.804934593,928754.872065863,997683.211658749,935351.6831568,1121762.0587241,1034124.22055713,896768.932320403,790496.298867411,654828.879821352,454538.828769081,481613.83635228,447287.440849018,493165.365097585,300046.896776878,226190.839239763,217130.5220295,200835.754554651,330195.229159764,259487.418622454,92805.2435774313,98130.550719575,55234.5488037229,192799.229582174,43959.5802819315,179994.309106016,77863.6849207159,20803.4701176152,22272.8646351946,62725.5862086533,14049.7109600704,27656.0290126917
4,39708.6033646968,392308.108755111,746135.922987582,1033569.46952729,1168662.37860711,1133176.08190321,1182696.96122245,1426439.05388481,1333887.78602864,1289795.78731513,1117236.83386875,931948.665331223,1076123.91637073,1016261.4701513,899384.865327556,947352.062019854,771432.258383444,803908.115771076,453349.716874087,422190.499659417,536055.757024432,382832.776776857,296379.372925178,407346.860379414,502762.138032658,175300.330086092,124673.142574296,144172.278268239,215257.336973571,44488.674657904,45356.8371017068,36794.9017852061,112017.890312286,50709.7004242304,68892.0722047045,53601.0894168177,65265.8342385643,38403.3013090847,19940.0066663042,14474.6331266081
5,53976.6775602202,355863.320248414,559735.749106875,821203.382568621,1316692.21572461,1138160.30761276,1170831.80887112,1241013.73157852,1410021.36310904,1396673.06359826,1309613.28769296,1015696.44406554,1186038.36903679,816885.475730082,847863.080008102,689819.777656848,645684.616243909,570455.440194632,460276.989275539,626245.269126112,455699.099507662,436851.391878277,368691.238668765,278998.286664369,254829.627092554,171312.55995716,164693.099284565,144693.771421105,64124.413057016,87268.399175874,244157.417890074,15710.9186283995,184080.302092151,62502.4805167214,88532.3116832883,25399.6154463279,73490.8631514233,101378.74319031,73929.8537905766,6344.88904452281
6,33340.5474693342,276644.861287332,808988.326089357,956228.789498188,1166378.85821536,1385568.0083271,1057252.58873423,1100297.68444621,1139704.10857497,1296458.69807729,1121047.80852815,1180173.46018245,808578.873744257,706348.97283813,1101864.87227051,839620.632271581,660314.783201378,616083.297149511,529410.344673565,362934.245902928,491358.193871261,288209.561474749,293062.506901107,301514.826858366,417433.41944098,138519.995245225,243282.510487144,181228.031270828,120223.803503388,110267.491543636,200392.778786067,132325.529124249,98486.5605214319,53276.7689188235,46204.5497803925,72148.7049500704,24560.2851780942,27148.1844698277,90788.0119766113,27437.8876272823
7,57836.5609632001,250402.169143845,574920.165775862,889514.616565416,1021634.58024074,1135413.74430436,1270647.56550578,1457807.18337915,1359643.33456001,1233899.57730485,1605854.03419822,1163200.4116704,1036729.53822087,816372.79708431,839429.798981537,951091.109911704,753576.430295801,639393.484720248,636383.983155734,650501.179349239,405278.782287623,502305.855818793,433487.60050207,198247.227228676,155169.099345452,157379.21644386,94649.3854237296,305157.682694836,82161.6942480557,90959.4765425944,92619.8777062856,37144.6358497266,73295.9568504474,15154.1633357282,88560.8784473713,18266.148745361,21446.3624363491,11700.0781544054,124901.940382142,17137.4925003168
8,60778.0741925632,499197.399828565,858720.255400046,862347.475787088,1172900.49608326,1176251.51526108,982374.43378966,1426724.27863396,1069390.26784513,1255792.55860871,896874.395933365,779754.493420461,861561.474599638,989861.464770781,918502.081634255,670153.773566946,449352.663151464,784061.154236946,621211.543036127,702111.14235196,400463.395347087,342629.862731279,310162.442983902,364944.447663424,363138.162264743,296537.257128048,237662.850873451,172050.649339209,58014.2671023202,88411.1513995697,84745.2932198532,111638.499958951,74585.2872037673,60564.0711322828,38156.7442430678,13208.7599067945,62592.579928401,36524.4755018024,29244.0682085743,1847.23064392246
9,26814.1393094391,330963.183676539,870516.222977973,1289490.52114958,1242484.5596039,1306937.84800868,1700394.96885766,1725854.6870155,1024504.9729479,1334833.0586917,1033738.30685281,1118011.49712733,1211884.41114436,1138153.34893803,1352291.90939393,666472.614416806,730328.463118261,391219.19047681,764592.189710166,472095.418756874,526996.506215795,361322.608988965,401431.208418726,260598.65107528,213153.562655644,223450.038407269,208645.001466755,181118.707294659,77683.2061409701,91038.299400742,118417.753610148,63825.2747357907,51684.0966762726,12712.358273881,29243.3075848658,13249.5675008862,47315.6356595865,12647.0757358436,13600.5299602951,31676.1940036874
10,84550.12606252,285616.65287473,759810.889025488,788351.786475474,1289105.00729129,1086037.1099981,1076902.5710186,1047975.88292488,1079381.25265492,959257.777008004,1334273.96611074,1301278.62592269,1144962.10659833,925362.41057123,867439.571361804,883728.090405859,746461.481348245,680640.835762393,616245.358338721,398690.085375982,365543.006898322,371841.107956806,320328.292409314,343149.961641337,397211.193724589,173444.855426627,296335.078474858,262356.366272327,200814.907080325,89751.1732969618,61617.8103427714,128401.963108662,67056.3825077543,88462.8385434475,53284.2307242321,16213.233384294,36672.9933961937,23191.8821991564,3924.18678836729,33763.334060501
11,58068.1772050746,537723.204596249,725884.815647079,1067292.23986828,979736.142464639,1196928.0715461,1166041.29989672,1622108.72530695,1311749.56170867,1127372.87605879,1293902.84143456,995957.343635897,1047346.13598111,956219.054911337,729859.978557958,894569.711845461,785076.628432935,658253.456920144,733048.046637297,483949.602842264,402017.60955196,511699.385604807,471145.719448113,201474.036957262,284430.079412293,391202.124065691,318116.3658017,197291.011544353,289517.697551657,70606.1237101128,93869.9574314911,91701.1587763843,255954.192328949,17079.1281588929,55917.7170002027,24279.5279761971,60191.9642175,9029.33060891044,11603.1344756462,22521.1304491762
