AQ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,41409.9047438901,415251.19757242,724473.332834386,1208870.18768827,1128874.94172945,1344120.1939212,1318890.86286695,1083979.34707624,1332552.90296835,1068727.65825185,1235781.04741683,1130231.44478426,1148746.79512898,900596.791838585,730533.764434026,770782.726993192,641578.749385134,520349.993403411,544262.004324015,430941.392703861,395821.960225457,384359.589776451,285510.543672577,546018.80744764,240271.037639833,119110.704628077,253234.923538585,246505.444414313,59114.04226532,188669.940161462,68294.9300477631,54271.2691874476,63472.0502099386,65267.8826708205,64714.299059897,14528.3095323925,36876.5248437169,11277.5683412324,7024.2638190282,17633.0438492239
2,40437.6471320815,538928.11309124,873285.035796449,1050486.50052832,1214029.62379936,1270486.40754484,1245027.18228645,1102057.35485081,1397504.55521627,1352447.41372953,1243807.45859069,1075650.15651444,1143009.55126581,1266529.85162272,979137.353973079,1006045.92732954,929346.935515952,645820.365651531,599300.11933728,303007.605419875,379392.560127657,275178.619603156,300067.011656201,250696.676567767,253431.885700989,308665.489563932,121282.581466451,189874.687227762,118946.178684552,100505.997399996,116473.159692616,126559.178694299,126691.487247649,130091.204038904,86313.5800579849,54490.013574249,18565.8159655333,30941.3951263062,6316.96196732976,11753.6228735454
3,29110.0463110665,350846.341632106,835291.490964601,1002028.3384225,1215199.31268146,1182975.8994359,1311829.18609521,1278317.9564368,1295643.23759633,1145023.51977194,1340902.82010195,867835.641713559,906439.505564355,976401.034880214,930048.731027233,745948.581949678,552204.742052433,623873.9318385,447680.464101617,451865.507991137,378161.814561365,406211.755624319,353273.533313178,324382.568866188,214933.935193368,247379.389610541,241234.29451753,126154.22879102,99138.6754858811,139182.269032685,124181.819150088,54204.5292343384,51988.6794896438,144560.526333783,71038.2030264565,17223.2466896333,10087.8281758729,25607.9270631162,33756.6303805918,34413.4584092246
4,62601.1638601627,425344.811449307,559353.192481405,1019636.90576416,1335250.67351923,1500454.60530348,1233423.49865953,1455800.88723703,1382902.74670358,1288447.7912202,1101793.47328073,1277148.18261913,946652.375330981,835476.06306649,784787.475288193,931297.62877872,836904.964658147,613723.325459975,553451.770089102,439144.064800152,449004.330961349,300207.116604273,395059.051763208,333157.343915793,209753.705997655,162122.424302826,118951.990459768,120910.413859383,178608.23478936,223149.063023654,217939.97397397,42451.4776937311,148078.133369934,62469.3752183539,65736.2053552335,38286.6050780706,20109.2145421448,16985.1580706479,59951.7061601511,6577.38171850607
5,94042.5151970545,377368.992975983,847761.081311393,1083321.61902357,1129242.31851347,1227028.10267869,1307782.08550808,1484114.54097425,1299954.14789928,1352668.59301532,1368312.51071594,1114294.70991032,1052643.4206903,1266803.20302747,1105553.07820143,736158.996927602,626029.427558633,782771.809315257,486432.857042346,418064.833913169,507949.671320924,578672.168292185,249537.968228537,331045.802195517,311882.997793909,174702.940263829,152014.772625126,141705.954896917,140893.87057675,85487.4533192178,186581.187581004,106391.298986424,134492.509315103,76703.7839247527,65101.5524036949,4630.1383297298,17761.2715031288,23819.2754019757,12314.5613394419,15015.5070088274
6,127312.554482915,318372.963381517,678238.327592528,1102980.1443891,1305226.31450784,1506056.37404403,1178523.09792286,1362722.8852508,1169718.12308645,1473934.47062293,1221506.08858374,1554277.69587453,891152.439520026,828288.536301081,826741.197501375,859877.449327351,842253.906796996,454978.774942506,489111.322823597,474357.983444058,500597.12080164,396182.802971838,392465.65822467,299789.603697074,246180.982705794,188710.037158409,194026.876737857,208970.652211959,102819.830904295,142591.996120371,46888.0429044283,73254.4693225817,61207.4919950709,120498.349930128,10168.7360900698,23665.8834437504,116220.359472496,2564.59160401346,12494.5395515369,10258.2113138875
7,31292.598681108,394438.844403358,717703.524555391,1051925.13998021,931074.681287034,1044561.60248976,1239126.25429101,1186107.81225254,1048607.72754322,1288106.78075206,1289509.8287817,1453936.98702146,1053004.04617412,784217.222243004,815828.367777835,542634.482514255,739714.505608655,756596.199898683,649943.816161521,453952.654709869,457445.785176506,471781.507273982,418068.521057775,229172.042433764,242399.192285273,296840.564833297,224404.907235848,312503.549288819,177899.566759943,94007.2739024556,127979.138178007,141846.424100004,111329.151265812,27403.6760865181,24880.5899200686,41909.6544251922,146398.976894252,84659.2906450495,36784.1056080772,15638.8762430623
8,43961.6940021166,504747.720972231,803786.210887459,1116019.34222497,1064407.90475192,1420414.5647014,1213680.29314625,1177523.21086618,1493009.7287542,1339433.38906782,985070.572949926,1137040.04351545,1068735.82530745,924508.549030823,755665.830987918,1028950.39780982,578310.678112594,833440.221636537,765736.434304937,690259.397104782,531643.08768323,364056.19156084,231063.754291788,337168.007384728,281771.243945034,190160.859752143,159788.496519397,199764.862654145,62354.0459695442,99214.900511091,263346.298761273,57215.7494175409,59571.7018769598,102487.921073956,62372.7298143791,32936.5424585592,22402.9072397929,8050.35057015193,11245.1425133315,4855.53022667895
9,142973.664634738,403868.433108319,934828.503020237,1006054.24076033,1249471.19889445,1362272.5818901,1238138.68135956,1365426.40937214,1460500.0918984,1368571.49566189,1009789.08612783,1197875.42812942,828539.40461562,965832.540922107,893555.557013085,830003.627234404,681281.388596569,1060873.44696283,571878.507463523,514320.759013861,388758.735575028,369754.32743832,308143.383719682,324075.650923828,191153.624591701,204009.91205679,306166.479003762,181498.726755806,77427.9369314194,135252.10654487,163083.886212899,56639.0920754087,250155.288000465,32602.7029683493,89856.8820127181,77601.7453330064,27363.2498129427,1500.77132832335,39651.8111050213,23907.1813012127
10,118074.016795982,616674.346177849,962823.909694928,1322583.21276351,1311860.26400762,1387737.94774636,1301425.91801346,1455197.64751015,1404279.17307875,1553649.28107574,1578420.67872918,1020374.43220381,1143746.94052671,1159928.73392716,783689.328787503,870107.731088205,683946.70530956,709874.050485837,692725.877062138,546951.524971364,417824.511823646,360899.959174338,380954.171580525,471956.171219469,290710.498234982,279131.820176256,237282.376615473,216247.422996368,62268.3575463544,119743.018067872,106179.914280421,41563.2411270784,117404.023058455,83959.6369256436,32738.8943781844,30496.0033011595,33743.3600530184,69381.2021310599,26429.6665030273,27828.3528060264
11,62764.484375698,520556.403916482,804055.783611733,896519.459127908,1277173.27894513,1272007.36548734,1597266.7819959,1595067.19277182,1924850.44769732,1239333.09476505,1295519.92486761,1069639.70919958,869198.747523829,1056218.70883701,860187.135072288,716478.949988675,648901.702794875,779004.041291731,559830.204808587,604818.859018756,471665.43737636,406665.774913037,286277.784325169,208934.558295832,472166.411359522,322492.68848953,227390.072086252,248342.106143009,158074.391126631,69728.5246484468,62413.9366521853,91679.3511065527,29645.7655744487,24023.5613926243,34344.2017321983,21197.5613876179,3625.95223734519,60482.2563542728,12106.9279782819,49607.2760938995
