AQ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,26857.3923474783,331670.870617029,636650.720225489,1144610.33934312,1295906.75641941,1373300.08829195,1525491.44118013,1417802.6898536,1509826.80471471,1055961.52669925,1179639.97507528,1098149.14419094,959497.014675476,1184105.71221005,693193.748689254,841457.21891587,756501.737033029,555424.542199216,446099.008831108,342342.115395121,755505.998381054,490977.094484996,415555.592242661,311398.41245213,285566.059334579,243992.773928082,104560.170555232,144369.665283638,162700.426774036,116503.751224716,45625.8123000941,158306.629984659,13781.1159482959,73405.5825328525,21095.7573489243,56809.1193285103,11238.8436999866,6722.38928549237,31656.7466162013,3441.41067738289
2,69439.3384336938,369805.52550607,697604.856162945,1102141.50738015,1036973.19852049,1405387.06987958,1503168.06517373,1502471.28916378,1268258.78847742,1213480.97723906,1310060.16236662,1252292.3853406,808836.422123221,943888.50306031,730033.372171704,739475.587887042,683552.522346756,486175.530190696,559693.51047018,450271.738074389,547361.218818645,335057.488081347,422410.922811281,274109.987208104,315979.046113446,193055.071420819,147985.137894836,126771.242744575,132642.412871186,115196.999157347,138087.28323283,118917.194209936,139106.787244005,22038.2594135259,60497.0990384826,19017.7713926897,141592.459791601,79866.9389144464,42074.5262516494,21383.4027812129
3,59328.6681132713,398440.004053606,573784.577596006,1085187.40706368,1254251.38916798,1476332.68580537,1645283.73198643,1164962.00456205,1440699.48673265,1538546.23393385,1317245.03747493,1331886.41342131,987413.398151443,845072.368618935,778475.243276193,987854.070303813,779545.499258365,841810.278134152,661433.141851715,536197.510660113,406881.040436701,520456.701930822,280474.30856357,277017.578099825,195328.33854448,305933.217002368,301248.749624877,154901.296310242,58862.9846747589,56105.1844095675,176269.360971736,50619.6573629241,47346.4047316628,148153.32498822,80161.6503427947,62367.15549372,83215.8035437206,67764.9075652481,17061.9059326809,14769.7859948087
4,50725.4986439675,376771.913078702,950350.694382006,881920.797131055,1034785.78934989,1295491.89738287,1450212.00212952,1345356.08904375,1347103.69914302,1323745.76911888,1260715.55130123,1236628.47425779,1292472.63023588,973027.070589463,1147004.37477816,960738.780665755,691062.69337201,484375.862335071,643793.716432884,493897.717510728,560325.848844875,404172.701869986,335136.878065174,302409.196806932,160262.114968157,299558.012897437,160572.389529648,282656.668911064,180531.19945006,169063.538717546,95110.1433987734,65231.6877694431,48326.5511167831,35452.0256607987,76603.5509988102,73895.4690683717,35833.2591122175,17942.5822870807,28939.8280389277,6297.08607775186
5,123698.450538979,431787.6071849,737364.45491931,1288690.5231931,1202371.05148261,1408958.10042768,1220816.84127838,1399181.11534272,1418001.85155883,1619287.8890243,1497329.16178011,1139693.99491506,1023101.40601255,975240.839549331,921934.753542952,1265366.23825451,665150.682700243,723443.971288311,695049.392091853,507120.349620184,381542.010078208,385255.423088815,266360.969127216,282442.188078785,132399.703654022,274310.705387114,245688.109499213,197785.338616263,53541.7079379312,116062.110725132,115896.270352931,99455.7334168437,31339.8712126377,94655.9850723617,22362.501806913,53247.1588852309,77734.3952257162,54020.3748779822,25610.0166549366,5975.02235238889
6,76666.1644987976,531902.378465945,895905.450939085,1112140.30393172,1398497.39885544,1435479.79194929,1382168.27156841,1449359.47420787,1205362.53276596,1640006.83549885,1115223.47495916,1270340.98796181,890427.800600362,868205.037972209,1008506.4802,924852.069108071,773869.209642619,814169.842671166,801403.118549252,528672.094874396,461705.116552893,478288.937324411,497477.673607466,173962.947582451,190379.942942899,181747.638142176,158494.892158994,200926.202627973,141314.076973849,103483.275702249,168535.171592743,79764.6645686783,59493.3859748332,17007.7245785828,101769.38341603,63823.7220478361,17051.8623282861,26997.0511373798,14914.3524916195,20372.7153158118
7,49538.2939983768,472829.208045959,687370.110846991,1140643.45055219,1339038.5296104,1495832.12188867,1083888.53967264,1236905.19916342,1379054.80464026,1260860.65407034,1382895.56563149,960906.746274821,974218.808678665,882533.238864496,847866.019551745,922170.559601206,769067.523035314,562476.501327603,608345.576297228,758804.448019368,482032.680639122,383970.738616322,366479.657902649,309365.420353689,172295.23810418,282775.257089516,165964.181310703,257998.433147085,124841.956277766,228115.708765365,49754.8253044945,59755.557094036,125900.846176035,151605.13236885,32574.4522723496,10515.6661874653,53182.2922289809,129743.108353453,44175.6833551874,52033.9243271195
8,29450.9548822568,501089.553382494,669838.356345,1243260.66461373,938728.685205911,1292829.55272723,1024436.60438668,1285250.29111397,1304494.8310495,1341312.49620917,1117943.37712318,934567.941046601,812038.408656481,1014695.16781026,573769.669162946,779080.607520723,707822.050086669,684105.504249614,506680.546813896,471218.71371425,279302.989396873,470801.909678103,139112.268885812,256491.533476162,116758.710643861,179014.577068336,66301.7792261772,126363.209897612,77482.3391846027,61634.1169812576,89858.838688683,73091.6587224009,89103.88232736,89654.554644895,38236.1177090893,62074.3033964097,45585.5691719218,17494.0526183897,62971.1720027448,0
9,57118.6159006838,418451.136996646,630868.621306577,1016917.58468444,1084667.13124529,1144476.96637373,1296588.9717855,1424589.03577885,1254873.41076215,1169004.23003473,1245005.13936797,1234242.71819465,1238193.69605755,1019076.65172162,1063218.99231954,961774.713971075,604253.1638755,805573.899026509,668296.179482087,414367.475387034,465454.68885631,328169.699062327,281856.116896753,173390.333345822,322528.967557892,197029.471683347,199366.652866665,228576.316259454,319544.528589809,119817.255572617,75562.0809125664,96657.5836886508,82351.7695076284,101778.383545848,37864.2104713808,114265.014040843,90580.0601061483,122253.616848831,42861.2008697636,44834.0241520303
10,45804.6728296025,428055.2330394,790961.137981179,904160.343871385,1183987.86524648,1094251.05857886,1081607.53499903,1418031.61453443,1095613.07335991,1551116.6901794,1053801.83761748,1056472.74348055,1175068.54206799,908932.348131192,1004982.93223126,824671.237998607,860598.62064706,641547.626590551,583059.99708256,562496.221203153,456284.46257136,482894.301296614,388582.183473342,391949.235110427,222244.122141973,254751.069412408,290332.76716177,265313.61715797,57645.4446958544,160365.185745977,92027.8004581096,89057.0527323442,225175.451002579,118351.076820635,58185.8318171804,81025.7105175052,76909.8923776947,97010.7812373952,8415.16302257161,5766.23308851352
