AQ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,50234.1410425982,407607.074173725,672134.319048982,1084869.09022435,1195874.50250323,1433489.21300886,1409081.6503369,1441881.97930852,1284917.36528714,1166018.96786591,1234544.1899765,1030413.34850354,1119671.76531894,1101285.67776389,747268.345831127,916335.644887374,657612.886903611,818257.974082584,547828.963609069,448057.434472215,561335.44826314,478149.844173192,462697.394870624,262137.694727297,249401.674508483,341512.987835838,112501.640395326,213562.258796703,56934.2084081453,103120.891709065,249478.695982195,69005.7422023987,81648.3623795228,29797.3368653472,117059.517371999,35092.2613755934,51645.2902049623,8899.76809124051,38779.2422476131,2399.63027475002
2,49732.0636678791,402417.535305286,738533.128301843,907387.985787051,1602063.47364688,1200275.13906973,1350338.15761265,1165941.0218563,1389482.13006329,1568284.38320253,1112633.69082787,1220600.96883714,1091438.9408022,1092898.10330214,903115.740540908,612626.794857116,770856.75835053,738612.341958342,459723.342585481,534293.648430559,449939.533589966,390903.123956006,168614.221231362,216808.459294727,243876.345549768,173379.079144931,424980.536748445,132959.064926492,166693.505330129,43133.120129994,113238.882871632,138981.946802372,51666.1882859887,76092.9500978104,23544.4974685171,9631.39550418469,41067.3226439672,17933.5709516865,18687.7199967882,9242.85470289274
3,38019.027841358,385989.846162941,651826.961074164,1178118.74206359,1249970.45944277,1300777.96597346,1275908.36058446,1142755.41933428,1378968.2424186,1411079.81023503,1365620.21360795,1154688.96793686,1185209.8836695,1049098.46893945,1056777.81742178,961121.325947688,801704.788382624,664432.655936519,585082.937706082,389773.55986306,433039.546578142,438661.478767034,457400.687040737,287880.615712665,201903.896209086,123618.257434186,184946.920115939,96672.997495472,153114.485135599,137098.292010829,116663.915960986,125619.786134567,57667.0647582737,45353.7624185026,171408.076346846,126366.204216537,33518.9970944131,19082.9233619854,6543.27746619237,34286.0157843817
4,33395.5518474435,400960.25518859,844031.337820829,905935.371590317,920629.309446722,1243091.03321773,1310658.01770444,1169081.62747132,1327313.7032334,1253355.06531518,1322200.44088935,1241334.31743449,1182612.37003404,916884.70976107,755569.969641841,802324.177011161,667499.470348009,667465.747766228,644067.272474661,462062.850954057,529996.371838039,418429.806894494,475451.148010723,256983.270104494,123401.823051059,144605.592114854,240255.449006528,205866.172595785,150450.926653448,196640.706732383,212080.459916935,66820.7522893672,111681.955022612,108096.387254315,82087.3795064811,32260.0162748702,19178.2476047654,81349.3206073118,89402.5501315387,58579.2020435955
5,81445.1443187913,290885.601938336,655157.934602109,979863.258612786,1225889.65768576,1154604.73184849,1401894.76237911,1354842.64506792,1398210.88543883,1128916.2037791,1094514.4477278,1164665.7328912,1240466.73403653,763630.265349632,1091452.56354533,646483.673296746,660334.566841713,715267.716553932,596157.179365098,612123.061211975,420835.777285271,420914.819462255,427087.098218638,296433.477127004,404435.454249081,166090.296654251,145619.234621236,116631.353316105,121345.48759504,117833.701858771,234432.913183084,78808.1457416099,29816.8405870894,83851.4942665764,87417.9688601503,22829.1852020764,19505.6283833862,27381.3467614124,34760.162216928,10874.5154998735
6,89775.3144726436,373067.00538215,576282.640174217,1028906.05019402,991657.234170208,1363380.59054239,1389965.2659189,1280526.21934008,1337823.88082078,1310627.34847193,1090303.8476766,1179526.20385299,1137308.34787957,958366.405379593,873066.857347463,794746.731313698,819301.791277626,507299.819958159,649418.959112852,409914.011412987,302649.527333462,376356.790741749,247424.088803632,289407.275578468,315520.205375605,178365.904388853,218942.033325572,126082.671812934,185019.80446866,175418.739835475,115190.270577359,123794.974232354,84012.1799566576,60078.3068622034,65293.0902560419,18444.7366841291,39204.5179678024,23214.3687898183,78101.7429515957,50050.3173510647
7,53009.8141068053,473533.310678928,547595.961200047,950182.061138556,1204790.31006149,1038580.4248074,1220997.31436364,1313291.82947504,1224277.06929828,1156275.21048302,1235514.24911055,1318841.15433028,1095406.08746781,1021301.81510386,692009.899723138,752466.193006771,726853.110035635,798253.406381648,418715.631859642,430016.18045485,480449.059804045,548223.205284008,390804.07014114,447049.06544394,359910.609311319,297010.662366425,213676.511377939,228614.534340587,203884.684066711,35409.9149482635,149196.940545541,52891.8348886169,112757.804191797,116458.011974636,36921.0401724744,49412.6429764319,14816.8729349848,69189.884848033,103958.538797123,12930.8033739005
8,38491.2165740845,507757.221889481,859935.932041192,1079854.79081083,1114868.05920959,1529769.54010304,1388780.56438963,1319364.99146525,1247358.85180224,1408764.74267225,1314365.63265678,1067032.05170672,999859.509716568,1114146.57804746,842572.633661044,643792.470861422,679077.931669619,717100.179818311,692646.281430575,542277.544711878,363409.43346609,400952.284633495,424255.911012108,276752.355635182,238560.974031766,212028.166266707,202419.799927276,140906.458014782,34344.876058353,141681.273219426,118990.63050826,81245.2553227515,193306.122067913,114342.073503732,29357.8286184236,42269.396130285,45361.1653416859,21491.6188106832,6903.68900692243,6481.41589593799
9,44435.5047678263,395853.908714664,711430.763631932,997544.423085401,1077398.14420774,926225.403489363,1347357.67720134,1194411.7013395,1366223.8179023,1540213.81730514,1413549.93625386,1048744.99759155,1351183.81673121,1144963.13554591,828766.649576353,811499.514120246,784999.057065024,628766.432935198,632595.42934588,605081.493053565,430181.987078925,265941.717445471,366831.191209801,442983.343160817,235488.018869014,221122.951806638,126833.184335234,102793.046943868,80249.4241260885,40239.52688563,41108.2005232261,103924.472781294,40643.5142486715,187821.758587727,194637.008697924,64.5651828094208,81008.0837720125,1604.33830491833,39341.4813585293,53945.152715631
10,54677.7085286792,454505.383249864,877674.393368975,865948.608878714,1331073.33423176,1266881.33177132,1516312.25169657,1249669.73267963,1262122.43270965,1245357.35551556,1220354.71238727,1158858.62010235,1141190.99988934,1000287.01814835,747575.330418343,882136.159500601,895338.201393989,744045.656112294,422294.808052975,538793.294144173,325411.394115184,441889.143536478,343679.431020209,188491.631500356,389413.856152801,348103.780907128,381519.663292511,164715.952752684,241015.250911707,154117.019240737,106081.198370188,139488.010759867,43560.8250855089,19722.9337362457,71901.6385732662,99749.9728602036,25850.2040749554,27635.3327977632,44096.310439589,27986.7407827034
