AQ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,52149.0496882702,335779.748997365,696752.175286932,1096870.90016972,1042819.18573873,1163275.47799842,1174632.20806689,1285987.36332029,1435925.61586214,1081658.54442977,1333623.77631033,1081610.29461488,1273918.71628051,1121937.13558693,937253.840060697,784849.0397143,777034.501472486,701261.778675796,526955.460753332,699897.549566263,496428.009088338,350504.574055846,305786.771239838,290772.489541823,298813.561555349,211657.91017977,246810.515135653,151027.578879981,167289.071248445,111708.56590659,42262.6396588562,63117.9375605954,56136.0307647236,60133.3436934381,43111.5948150831,28012.522243922,30829.9787234486,36617.2179822876,25704.6916183407,36667.6309339808
2,41676.8606673343,437250.700692814,769482.751117745,991032.570138839,1080733.27827641,1274987.87480956,1436820.1243943,1385418.8797675,1311421.0295488,1408235.11255314,1284712.02533402,1101508.43503169,1081153.21117586,897076.852247538,1296195.4869798,767323.100581647,725879.72780786,632278.573675172,483610.750317389,477145.081093388,452995.868466406,420142.673849165,488015.04426436,407840.672399704,239680.834816029,255988.893760901,106403.455494702,243906.748835423,183439.618531334,47190.7590777775,109952.671614166,94125.6410545578,24897.510554151,50311.7158966937,56273.4931514089,15233.4049738206,25262.9340907612,8868.59005489035,15714.1737919081,90288.6575809893
3,88006.9128056208,320571.170721267,690600.47347236,961106.777215745,1062336.17627602,1185199.46366027,1115857.76500817,1168459.85989091,1274946.01786933,1430730.68995501,932457.261488332,1602272.74198997,886218.467473178,952137.234607935,810253.405198298,817520.529038826,754877.563947936,590112.112682034,583121.603538913,626758.953850199,597413.284845998,470737.769029529,288882.940001416,261931.276420936,268583.671363698,232318.455136179,111878.185630543,234697.791736219,146511.707667663,102123.033336828,198052.189261318,61733.5508527562,92276.5772218681,26035.1186595848,23849.9560800049,183137.902447286,6504.2170259894,15270.1984381963,41851.0683334802,6550.68826020955
4,89475.9747452564,379835.766379021,727574.306139706,1016039.02466588,1065976.49918858,1247350.85267133,1150462.0681094,1564957.58880922,1469180.03825474,1353471.53704107,1145937.2757292,1177006.57307169,1206318.70871324,886723.16532918,953597.500469719,1036770.16651031,596348.267938351,753679.192495257,491316.602724018,422627.467093271,553357.142183482,326290.487471687,282451.166378477,268312.058153602,292038.733302157,200118.260491022,216788.844733405,88654.1272449563,206442.077940087,58844.7185537644,37572.1915418986,51624.9624591895,27459.7291697554,56667.7111089851,78099.4310720485,15048.6603597248,12952.2477823845,6120.12905474026,9024.98645558881,31902.9832244854
5,37332.360519961,382765.917297128,669323.09660254,763903.142037737,1173294.56210434,1422561.98643869,1162299.12330928,1540491.07824506,1337803.28716788,1295537.23063106,1232748.32659729,1364392.13753089,982949.739556755,1019501.44685777,870728.431213943,747626.098069042,725659.466142944,504106.8399518,624413.336935279,432443.200815294,254298.168793728,276321.013850832,298793.636480589,400293.754352804,223218.780973493,224374.543580184,151921.295183483,125173.930141445,122172.338943828,185531.573343518,110003.776653679,65589.1814601372,60965.4432854401,11761.587501098,76926.3357296686,49586.5455730201,17257.4474004076,6373.11404044943,7743.38672272617,88253.6636592914
6,34304.2301214609,372530.183668,838007.091659515,883676.307804246,1150391.55705196,1398305.36354511,1156395.82824808,1395481.56826546,1185370.86639187,1100290.92702891,1258759.27263284,1046501.40464269,995208.684047848,1086693.45465077,834706.379634059,696501.486825314,671786.516342971,700837.05907228,508081.232853071,383713.542522172,330852.416166804,356084.667420844,352149.030704378,239194.781012439,142680.771567865,165367.211821449,176938.623199136,153089.007632682,150103.552494189,101201.336913457,56143.1489204772,121428.586807157,198222.918317612,85686.5211429817,110235.405714437,44899.3239753438,30521.6369899297,36709.8361216857,10712.0130340045,63198.5148823369
7,37544.5287067951,381382.476856438,531399.070588666,1149034.01009242,1062720.61077142,1428513.8050104,1249393.37612109,1142749.97058248,1401147.30333036,1266571.22324972,1188500.48816389,1220833.27069952,1024174.58328228,857218.99041863,922870.224821489,663980.090566288,814445.417066819,716418.52879036,378130.684179953,546991.272560056,512960.345143609,464194.563398358,321988.135906876,218586.78050141,251987.401637483,404439.92815062,227419.043940925,67497.3226118776,129464.527580995,107512.777595526,40223.1031940219,70078.5960347464,10627.2169247352,27296.6369770339,54189.5945530265,64052.114747943,61473.038646164,34089.4614130091,13879.5085332084,15352.5369906121
8,140514.110249653,395902.677802152,743492.510340081,1245070.02374536,1345166.90627245,1272692.49570245,1561690.74259769,1368537.13426268,1314607.13266832,1128390.92486397,1040605.95959291,1187515.08676396,919321.43122015,961087.850529928,947461.184842455,834600.755861143,798331.879082497,672361.790881417,537513.914063478,683938.974878214,417857.409718101,449553.906111848,374296.548154361,229151.552715655,344977.768029102,322966.556004685,128940.817174598,130341.457538078,280862.838458628,99140.1310787965,58796.6024387321,205051.810185719,67851.1868732577,92305.5140999291,60243.397547821,20764.8655627751,25832.3680403571,9802.41323578729,21304.5873695907,11151.8870092172
9,8106.65746560033,311066.991662194,702877.309351119,882521.109283591,1191451.1186062,1262183.00197902,1302772.56460565,1219891.38911812,1403636.7884623,1211966.14051661,1293753.94085305,1143760.69907214,946383.711174602,1023560.2673803,1189593.95732119,818334.474020887,688580.766859611,710019.504504443,546282.150273481,379487.077498881,467146.955316077,320954.909713405,210015.794268076,387727.508514293,232077.609838044,220386.818422755,172125.765494155,97219.960886306,226812.511175458,147398.055468949,192396.290191929,62733.2062252877,259134.843993612,53682.4838027904,83258.7135302657,55764.4023852436,57240.9950047356,22276.3474480167,0,22306.9000821403
10,61290.9575665911,412947.605643088,656325.161420667,1124211.75525147,1398572.25260888,1341899.62467675,1362605.67755297,1423462.37054124,1296511.2739171,1187199.08840267,1185442.17034821,1262096.00125453,1213331.24654867,1096429.83036253,1011781.11890057,784491.257960385,763342.44444576,766103.363753394,797209.432947684,508927.279990911,350020.036786971,200579.017018968,518685.272182882,272612.584497364,358803.308131976,195330.022412682,183199.864331111,158546.765573471,82555.4928316821,101097.551452956,52733.8957251346,63869.7612994241,95572.8525067345,31877.5603300247,25036.1951654927,79258.5313810951,21608.5284791472,12682.3194475657,40271.0899604418,7504.62317041181
