AQ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,40087856.5377103,100042227.666185,90861792.5510306,72396133.5019048,57565168.733252,50857648.6694287,40580194.7499993,38673947.9390028,28182427.5158278,26624379.0217551,21231716.8912802,21642329.1621483,18223375.7558915,12404158.8982497,11886663.9624338,10201642.4675596,6628138.73044538,5515971.94399314,4318013.94245689,4053015.21152705,4129851.09933338,3501121.63129853,3911521.63378123,1518931.41704017,2929845.41463774,2675901.26077755,1175276.59547543,2184179.10807666,367936.762540711,2313833.27712744,1047018.68316764,1126651.48027624,647215.886283614,711756.768351395,558168.226139319,464441.520734032,99088.495145043,552822.628680512,154611.027022483,508974.616528019
2,46455907.6985223,102859151.23689,98429608.1341767,79601612.2195763,60859865.399516,54338711.8239886,44081734.1173229,34263150.9051041,33686732.800851,22822014.7586063,22162546.1957452,16803349.1292647,14180205.0789034,13886044.1213703,10486880.6529999,11149736.1380172,6303722.33369144,9329220.75485363,5673383.51862834,3883687.91550902,5700319.35250901,2829973.29689154,2833129.41975707,1818153.84232582,2153009.02391678,675820.934303191,1061570.90308027,713566.24404948,1441144.67629281,386166.286564937,762218.728449763,511420.574236093,429594.638559193,926805.269857153,261189.417067223,681580.124520162,78721.0610176432,1503568.76557543,47328.0909608309,1710890.85317511
3,39266332.2931368,100398744.796347,89318350.3860081,78746614.1696823,57043262.7781691,48129168.6390029,46721274.0171663,33482054.5140757,28385291.4732267,27268352.169546,21103720.2492557,25124410.2225938,16501249.4184536,13500065.1442746,13228085.9310005,10291231.2937228,9890601.38437901,7839873.53477174,5660896.22122607,2886288.21366642,4606998.62824798,3284357.3843374,2936118.19657593,713124.323789131,2177224.98784032,939642.991809,3021949.95538166,1271376.00185777,865299.17700441,491128.324571813,502344.551072094,471787.890123106,1029536.99420879,458988.819459368,189169.59019582,237678.829560031,80004.8072448916,91100.058243156,15564.062410311,970649.073104932
4,44049503.0749142,102839643.877134,102026559.73967,83410561.4205765,64623199.441326,53591852.2903959,45611241.3562496,35055908.4473218,30621322.9530611,21883772.1593603,20487144.1481045,18007067.3821574,12986514.4361834,16826097.0695226,12085836.9667555,9827646.53443453,9946642.3378104,10034328.2326837,7204958.62664662,5042721.30463274,5700218.07831959,2803566.20086234,1366997.94260295,3605725.89836618,1789032.63058532,2540650.17593533,1769870.86912049,2525886.67348949,969860.471648051,496534.269081729,627201.195403721,782673.959603081,265553.75874932,129391.058799785,615866.461664562,584856.895428663,69521.1683606862,898026.482684806,281840.055788909,1809605.68893884
5,44498142.0586152,111830431.234843,98926940.2179236,78556061.3805123,58203018.8566741,51587477.835335,41938852.6526872,36607171.9435754,28899573.084996,26933902.4513686,25181216.1246344,16257696.811669,14757346.6509071,12339201.0468393,11397922.8202668,8564943.26588682,6929195.53541974,4623404.365535,3728496.32272711,4499136.71184837,3198493.84018808,2299582.48702462,3284874.14576178,1473647.04678843,1731217.52831471,1063854.99335913,722011.928199974,2142396.53461499,420643.416438708,568622.613983253,494091.595410816,889072.166033952,511370.422450698,177690.814135811,65895.9757181209,195879.009263659,163230.138597841,15741.3626775583,385546.03096625,2023191.49244051
6,45758654.346881,108023655.186936,88836491.0864331,69728291.3596864,61900363.1729236,46516646.3458442,48859755.9867853,42038063.0946618,40241087.4726282,28246403.6148018,21993806.8273496,20836804.1056316,15194269.3409025,9937802.53994861,13989823.6583822,8922833.71451103,7765167.55820629,6966994.30316929,3155842.853128,3085752.78961404,4519375.42748463,2682138.19910922,2495809.1063805,4043537.36196434,1563285.55593619,2607614.03708445,955480.254253269,1418388.62840811,1596235.38296792,746536.389433959,1466044.43206648,713570.988080566,68092.6605077063,537885.893558535,648654.986570636,262108.974393561,439623.858016986,65139.2610845224,1149101.67648073,1177493.14028427
7,45415490.381714,106258888.591212,91961463.3880189,82545796.9414634,61977860.1073992,52051328.4470996,48214091.0326291,33959351.0315649,32452810.8055073,27055205.9269688,18676564.7747751,17684550.6915012,16950513.8354623,19107352.945622,9726048.33950802,11429896.7928875,9024991.18510818,5505913.56178793,5386175.14953548,2872814.34178577,4213783.44570308,1782297.28270769,2032109.75634652,1333037.75129045,2314994.40856989,1322230.53886675,1407861.18510268,1237268.00111273,1403414.42542656,966570.013477634,2081521.4944044,1320801.04385424,768284.77327941,64947.361326433,435128.340407959,85239.677680739,221546.568266537,492519.522662829,40741.8141541075,1837084.15909877
8,44977054.1525373,111582253.179169,88937201.1221261,76407411.7642558,74730543.1560173,52982770.7413689,41674210.0332845,35602654.0775851,32612104.5390046,26805190.3939403,23180082.6317681,17081603.6027575,16151581.9138918,15786883.2346945,9252071.79030123,8164859.92078131,9450538.53422653,7323177.13581004,5064235.22281952,6561828.14292299,3633745.38241598,2630772.39511289,4099882.24573422,2638382.40384744,2256770.57128196,1510287.96000994,674074.867586336,2272501.5889552,501267.19999753,742772.169401715,298642.493468696,669761.44346474,238980.713192498,555647.163266866,56579.5399258208,283420.41478208,29226.3221686726,228044.804660306,90502.426018167,1061064.21949953
9,49412085.5905431,114971496.315141,100737669.159809,85557480.9928353,67317703.7958451,58518884.0407731,52770687.0074751,35684259.4169848,33361149.5859826,26219650.4272307,18484955.8273051,19949451.8715929,16241503.94332,15578452.8486786,9619296.8498196,8805883.70407894,6162008.83596043,7505123.49499214,6130329.07340204,4740219.34428513,4310315.85295629,3006564.81894093,2338038.82995651,3013058.82244688,3504810.66382615,3145746.90687623,959528.238447003,2123966.03731319,784271.216445351,965360.784446186,819971.938206473,1025941.49169482,866772.165401722,764326.652726811,314661.082037714,225138.863931968,43591.6738378039,1052769.72443337,328681.417561472,1082295.79497309
10,44377058.2132637,109403861.346772,97685158.4627319,70536563.1419353,68159996.3559466,52085472.6878661,46169978.3000982,43701082.3984285,33307288.0314321,27722750.8404557,21726101.8629057,22371994.98959,12697382.6261215,12196988.8475617,10396012.8539617,9141276.20525263,8703938.02092578,8568304.69804789,3272339.25288232,4700283.87713951,4657795.60980438,2987187.40511885,3091900.66329335,1985916.10103098,1770486.82541414,1684779.18138066,430992.759812442,1132113.25218981,1668299.37091239,855747.241925422,642017.679611797,1068661.64567394,186085.70408514,326013.96122262,200516.061197668,124430.514525182,265957.145564162,83294.4091570991,622583.428366275,1789500.216784
