AQ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,44168860.4834996,98411117.8208367,98146756.9862724,80284964.6951222,65699583.1942549,54341311.9952939,45501327.2853156,37660402.0202249,27493007.6734897,20857003.6470672,19408817.6993003,15170657.0478278,17711320.0656697,12121364.1346234,10277554.0432745,8762952.92269878,7951773.58631901,8135259.24773194,5522207.49438918,6045958.77525103,3834107.69644624,3866075.46053326,1888847.9021431,2382628.52643679,1514016.74541783,1223192.36186175,1429453.18279155,1311708.11074765,632999.232369444,1804628.72334242,351221.987075667,357601.356906591,405274.201698767,801431.115434674,164382.978823793,69180.1580837498,294794.082505866,127282.853542994,37350.2517436378,711460.67646488
2,46003601.9096755,99983798.0780112,94681403.0742599,84422207.7677968,67227012.4782275,54750359.5914739,38009092.9037594,41571736.7457892,36501540.6184125,28182590.1079196,25820645.8708917,20432704.4440753,16565056.3900063,10362994.3390253,10744484.7843345,9186971.43364592,9632260.77603983,4851368.36481434,6866275.29504558,4496162.9762509,2212318.08261508,4905828.64102135,2025463.98315204,1157230.51409779,1438686.95298649,2065266.78119059,1224142.47300984,806060.860118834,206347.086017946,2292510.95554108,405516.000923284,1123792.7718368,422992.10525047,585437.121643814,363057.356755847,83127.8071773164,48861.1929274302,90888.9284024362,719713.10754849,845349.067888604
3,38276975.1702291,100733899.468828,95956028.1025689,71231212.6472683,66638514.1710082,56661474.9708981,47848549.4718894,44008379.5991343,31650160.307242,24599787.1747346,25211407.1260469,18846779.4696089,17822921.6420933,12723007.1311465,11308757.9012561,9345353.18291374,11326823.7479552,5641533.89699642,5028284.17668495,5872299.9844844,1967317.12316206,2482069.30632844,3283878.96299998,1607717.66072757,2337617.77687105,1731491.39712921,575237.627119976,478845.577706306,247872.624201929,1430463.35600385,1011591.1720695,223751.378972243,509968.981947842,639031.931109946,322390.761230956,84145.7187119877,153586.150409086,954342.980591174,62107.0821053327,3018289.26023872
4,44429623.6992782,108868655.77101,88090361.929573,74310477.8826419,65474773.146201,55830254.6801558,51265570.107039,35722309.4272181,32766923.9432048,28593404.441557,22263265.4065214,17724539.3378479,15919609.6593035,12606513.6580354,13081838.795968,9991925.46887059,7708391.92391782,6367826.69310554,6983061.93606674,6414776.00640523,2853894.12279881,2904125.97926565,2716239.90960648,2551854.58317638,2103462.12275687,1018296.18023766,1056729.54133437,1323440.72063439,745653.773191611,573652.316524227,1200902.28962275,416819.80349553,627786.828124163,512635.120708872,198377.441984397,1446873.4817117,138768.678561784,30324.7283711511,19975.8618877418,2523550.78369158
5,44031845.1959209,102419334.506528,90863025.676025,78929215.270224,65957976.1609361,56758577.8768467,39670460.0106486,34219456.8973399,26508015.9225554,25688132.5551881,26730402.581923,16317093.9168682,15927253.5956857,11285529.9569867,11356407.4651058,12480874.6500256,8795176.10782221,4987201.60132331,5976008.39701262,4777907.22561598,4946446.61106892,3446753.63770974,2930312.87852469,2490139.68409969,2291283.77987088,2677449.28492259,1463245.83861502,523985.836647185,869896.434117197,1917059.24164536,615453.448634894,2623181.3879839,643315.539488818,602422.66862704,361889.189651897,103365.672099806,842129.812247921,159481.072792217,74723.9111453005,2937122.72032227
6,40878296.5122331,95670559.161929,100139121.902666,82361498.0557243,62043471.2741099,50814766.1942906,55200737.7384773,38921237.8455291,34681057.3034154,26024302.9127229,19057184.163843,17236948.5402747,12085210.8052069,16773486.2230985,13663580.0696185,10637713.9772313,5599858.06822129,6564377.3735246,4560557.16031557,5190018.2638503,3976368.7240298,1832269.67991617,2654210.59902062,1587152.77736757,1739603.32956447,1526826.2979769,1066914.57001188,1186868.0750112,1361111.91547263,734733.722660844,681050.344762543,139305.714111293,460124.552635721,514377.139216341,109359.407061397,440633.14693349,1141917.43100542,96469.5066580196,2276.02936867975,896559.010835734
7,41723071.5661649,104145134.643333,102666891.861229,85953697.5806564,57335168.2957286,58568056.4710089,45168391.3905173,38909878.7110762,35318736.6760146,24788604.4986006,20262270.3066477,16776297.4539479,14697707.2574074,11252625.7944882,11413201.5079594,9237702.82167838,7211848.58620998,6245534.61683521,4344579.95326251,3477492.81002803,3531625.48616891,2132485.22527162,2044470.27112219,1009306.12013841,1150826.55043583,892425.603049985,3274514.3549301,1895593.18284318,574450.886177326,134675.374524258,1427088.56062242,578497.374677249,904719.035944274,181640.072582847,34568.5931249378,135053.053834292,146182.166573575,44442.1636788007,412279.129443779,1739956.42571965
8,41477549.8690476,114199965.273317,101404250.359503,77024394.0689158,62149747.6417869,51463417.3312376,39664759.8750336,36806346.782687,29702112.3925654,26151906.3286027,22978754.5361322,16808940.4052525,17443592.9554081,11607414.3325531,12796460.8077127,7811704.38890507,8569061.47561751,4432675.24537599,7366496.089516,5611768.5090744,6073528.70725269,3848992.72363658,3194293.93456519,1660761.10504817,2133678.88537812,874899.115921145,1909513.80705341,564288.359148846,495708.508973194,589368.15179533,357148.448980647,993425.532873403,294712.298629203,1244034.41804618,374649.716099305,126107.054275222,299120.045838662,408381.014483646,76221.5216578594,1822043.62639241
9,45379334.6138412,109960938.761199,93661427.8697642,85321133.1310854,68205240.6209153,47204965.8052972,45223716.8132136,32905157.173011,28732552.5716685,25755070.0911299,21216483.3478905,18000176.9335215,11032785.3874687,15283618.9922732,9926116.97426659,10143166.3170965,6581388.63996738,4640794.08607183,4204983.40890375,4457586.56426107,3980433.22157533,3533195.1635721,2777586.4067595,2537263.51736435,3952740.62596255,1938904.92001305,1251186.55885902,1901032.87483017,2932145.15522579,1377402.67553425,1124586.80035693,899766.433922384,104345.307573273,1003578.77595983,464786.423435117,529208.359946234,4584.61673988212,222252.277168651,151510.402805426,610288.25409066
10,51482572.2866406,113789597.137811,102382363.263513,78566484.0587375,72049714.7718531,50425804.3852695,42437914.9577912,31789914.3498236,27272104.3499989,27846196.7985224,18710598.8563268,18958521.1868336,14274832.4862022,16187049.6595147,8289455.71497527,8686583.89560939,7059144.40248613,8810193.14957887,4053034.52442976,4253480.85312592,2981923.28419132,3459218.55713234,1863650.43822404,2841140.79453341,1886537.41169914,1681405.96339085,1639845.73254217,790626.041732602,2690929.13685108,319108.01653157,975906.042306777,735216.503818451,1037082.30186992,213258.164649458,949298.135999273,177411.241702534,45485.5697007678,309182.722037249,515215.925865448,1118988.52014897
