AQ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,45011293.3137042,98610389.4151858,90363173.659695,74372707.5291756,58642928.5977813,60119063.1260849,47517779.3440221,40446096.2543022,30773312.4647072,27382330.6748319,20752140.418334,21908799.2866508,14024115.8169478,13683964.3708798,10121843.7102963,7928486.94287978,8269682.4273173,7531726.62108946,4405485.86378514,2545542.92427253,3209073.39412276,3974210.78691799,3217124.47907018,823688.580757825,582221.816816278,1446238.3288114,574682.940243135,2030229.02672411,484068.74770697,356145.427753155,400987.081874851,567348.411834625,156551.274777068,613662.545732451,129035.058067032,133374.098601624,680711.762293979,255299.304798881,69872.5609077694,951034.457983624
2,44643661.8332624,114693244.697312,89526086.8859381,78149077.1674717,63967845.3517034,53236549.6924747,42972763.7650666,37428039.9329854,30057428.8052337,24335641.3872774,18554257.7958489,17985260.2085755,13658412.6986415,13991703.8504994,10007145.8163571,6090260.23829158,8166300.78272032,8767104.62507056,5962750.59225083,4354944.79127603,2858912.5109529,3803411.67344055,3658952.41576165,1924868.81683212,1221593.69686414,1114746.29925314,957246.673358997,921721.810560796,2236771.51276959,571797.768020567,985446.534581475,1100806.70982289,396503.655000395,215556.16306519,164948.128341331,1390126.39248577,104171.458424552,148420.384924057,73419.9756032788,1329535.53157888
3,46866773.015874,110336428.774933,92549403.1423227,74572094.9415165,61005804.3573271,46294408.0726991,42154841.5095036,34949120.7095885,28169297.7456985,23832974.3224538,22213546.7724562,21092660.9208213,13885772.5024301,10922586.5646689,7335376.75423742,8084708.75890848,9015515.32965535,3928011.81042103,4466959.7125212,5641474.35126237,3489833.4095322,4105843.5976914,3636550.84050427,2429851.78538773,1793564.48592377,1435857.66174806,1523927.22321748,1227498.9859834,1005525.91605032,1510944.90297939,342278.208914648,1007110.49547425,63697.6082155825,202422.231855467,127558.790916476,524228.700685539,19647.5693203318,37177.4677571794,63513.1867486231,1034603.28173736
4,46253432.9637701,116700581.087347,96823782.8815666,78408605.7193884,68819759.1948452,50715426.1872142,42758512.7315997,32355838.0632113,30064948.339442,31949122.6053604,25905876.7911695,18750459.7515732,14429543.8480595,14930658.5274406,9873149.10005042,10233776.2795455,6723548.3127977,5993029.74798758,3697398.23018841,7143805.47601894,3881755.47719884,2585020.82371339,2694009.79076006,3671178.53996074,2783913.77296796,825001.344648098,1529458.04146494,3243598.45440628,968757.867478329,669462.849482801,372953.897191243,366214.294464557,772747.168053286,283653.303618877,141859.678379165,83032.2100496244,139007.794592189,181609.646009481,217106.877904971,1267933.91331911
5,38298334.8309264,117117604.705645,100765261.592918,76339769.6782881,71443823.1421813,49787050.828469,43471626.034048,34763920.3541409,31697218.2630084,26624700.9093742,20726867.8802858,18838238.5977145,16048398.8473134,8137564.28845713,12830027.4890611,8647782.26700791,9839537.47668521,3869146.09811943,7322857.51566873,3880751.07132279,3400896.31619093,2905386.89256469,2661085.4587034,2380154.18378079,1794931.38258381,2415522.13276498,1251746.07976494,1058342.14840573,623749.613278224,1265129.24870187,539482.803480429,282560.720674788,538527.557376657,230924.912187737,551311.143908191,312165.060861107,289213.467978086,19631.1682435484,70716.0537173968,664745.556352144
6,41908840.9026079,100348600.747875,111480906.16075,89663054.8792657,73158637.9263929,51812493.7145992,44739847.2115771,32766206.9977211,30337591.7436353,24457525.3465497,21650106.7663235,25125385.4263593,14647167.9956051,11381942.1090971,12111105.0203832,10177875.2459575,9263316.59449137,7996488.01546456,4768108.85276124,4674858.93435341,3546239.72988468,3311462.49315545,1812983.27626036,4684373.8002909,2628176.8176281,2735961.04927659,2670474.6354827,1464827.49780297,998068.899411991,606832.9733329,408623.901512961,444323.657782132,124397.080029813,554805.47856162,405114.61332517,392401.954470158,415889.504470169,16411.9159469174,105251.212875346,845879.725025114
7,44526851.0813521,104122588.606497,89066307.1502746,80443389.2881785,67805957.2657107,57437254.213265,47771749.6110102,39021680.53066,33837456.0960961,29004572.8479354,21868234.6967293,20407654.9947849,17461831.3905705,13878083.9771942,10127412.5994776,10315534.7701292,7283397.60060761,6850693.96435499,6924042.93626129,3747481.09339586,3324844.24941914,3605166.35774558,3640297.20569552,1812915.22747936,2000645.07549671,3118837.65493477,2055720.95721114,1251378.42490576,331273.713744976,672921.806351043,895733.596769431,405133.064865996,990298.492655739,803712.255847377,625662.352911676,167139.505387453,188804.540382372,194258.882156829,158121.403816986,1385755.32116965
8,43353584.3928518,105181550.288667,86991153.9374701,77225776.9510403,53869586.6259823,50880479.1753341,46477647.5401806,37289275.5755122,34510102.4237915,26784568.6293749,25317624.2167661,15216466.8905822,13292006.5745976,12749229.9386493,9994906.97610278,9154347.23562949,7802501.5523349,5131379.30634561,4091004.84037704,3919237.44498543,5576476.12502253,2511836.51940853,3359394.79766963,1968118.66318998,1815738.42782075,1428673.09056302,1616146.3355896,930358.903886087,2224887.07847208,1777184.02573412,1096760.79454017,527903.208791667,807879.229365028,475501.75836617,121640.854918548,196576.798028608,187479.335230021,84740.5925440499,143446.448835105,1236435.20080309
9,50726286.3776805,115061876.721131,94490128.6884832,83920529.4302452,74546367.830192,53815952.283968,39181834.3417625,35351007.821742,34019488.4330961,27183758.2736399,23481578.353384,20091719.0040937,13267793.5958361,12304876.3762329,8389308.59785161,9600731.2024999,8815508.35622409,5602008.05330677,5311369.22363231,5175752.22137396,3011171.09144496,3473325.02972794,3257443.43037811,2548962.94344188,1000761.17663157,1879699.80775845,1234483.71230803,2810382.21006559,692743.416539801,1219036.50175652,200658.834473164,225781.94168785,214994.981072288,200494.329712491,504664.093871769,88411.399754929,51304.6702639136,4432.25468663839,42289.2068904076,395420.613760127
10,47431999.9470643,107589168.057212,93652805.3129387,83304477.7548929,62308740.4004059,53972229.6316738,48048404.4620607,46858886.386962,36396466.1693696,24522720.95705,20126705.9758559,16830862.9953646,14114612.8499469,13201310.2412702,13090817.5452343,8258455.28526854,6105028.9525015,5218752.83427962,5953513.08555516,3556025.91274184,3182022.14757073,3851431.48115132,3681932.97451304,1681795.19845914,1875617.06689668,2061621.20008175,1036970.90268311,2965667.18443207,330837.148579099,751469.768189939,297192.640515204,255018.295945298,312926.888596562,588845.263842359,50650.2841402987,337693.488956135,345324.946878842,21525.9265954081,112284.336128562,2581218.96930674
