AQ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,39006054.3002039,97341402.1197187,92381988.0445808,81851138.3885751,68107228.5124458,59513542.5810604,42882679.7981174,34981183.3437197,27593692.2028404,28621290.5824335,24777212.8648299,21402697.5291334,12877167.5670914,12662814.9631726,10385518.9929167,9598540.38218624,8885547.50928361,5269245.93278244,3117782.9541931,5702639.66743442,5319402.42778405,2565129.45895717,1767913.95741208,2409781.65429988,2446854.78511835,1321744.72147306,1209992.64173586,1030617.83687004,386192.946151902,617672.862190094,507049.276646702,424409.492709573,328652.702179151,400579.685240561,276731.307377114,513397.613683915,38941.3127214921,232786.237160333,82079.5115985266,822792.427289614
2,44686623.1608783,118011029.450588,96204885.0994665,87672672.341052,63568825.3996993,52075819.5245446,47514620.0188389,31724568.7024463,28642667.6854388,27358353.1046461,19625090.4358322,18303574.7489012,12724251.761751,12552132.8610493,10426897.966742,6650846.54926787,11134763.3894038,4231434.78522839,6925777.72668165,4897011.18482397,2987718.8597523,4585716.93817009,2546251.50408882,1751585.65754396,1854653.82605079,1870646.11724217,1198622.71160842,1280763.8822684,800573.275919788,459766.237264038,162788.545637035,364019.489649102,145380.407384077,1140310.44712912,455597.6769213,36843.1245971271,430268.35015814,614189.113165696,572828.694507393,1187386.41409147
3,40988805.5973632,109061454.674931,98629304.569568,82747885.7673485,67402281.9565377,51109460.9795665,38837771.8968616,32763103.7263713,28058779.8480723,29261000.038045,21313504.550158,17218023.624171,13126382.6423218,13767890.7625511,12064890.4590288,7648693.70383471,5755072.9602964,6612925.5829121,6480991.26975256,5222508.76005095,2372192.35522359,3542602.52344643,1225836.11708339,2433588.65614359,2090565.6855719,1555692.77231154,1839823.37821204,638307.135498216,687665.537288216,428537.99816891,552368.047080088,633591.790655545,759802.940992684,1131223.63673449,452098.314931606,76414.7357486299,1035470.44122272,259812.091932953,31084.7239379427,967225.545633034
4,41956630.5409636,108034567.720531,95797289.1708886,78721604.7074862,68566028.6843648,53144376.6491169,41258974.6670819,35471230.1930535,30869428.6067797,23085778.0388497,26095910.0236887,18135070.8602461,17128731.5439463,9686786.55301262,10302355.858996,11263025.21067,7205825.51062355,9736086.71749465,4580335.34321288,2800128.50650805,4795646.77739265,2710262.71793367,3241559.32889251,4345633.92800376,2199443.90972234,932134.029004895,1502959.7007392,1221260.85657604,582391.594893009,675350.124338902,774411.243055824,648674.131484658,940660.163988167,338830.849695925,332935.34949093,372416.276370144,225257.358950506,415178.336626177,17344.2266997446,1911785.48676993
5,39851179.6408356,104258313.944193,88616622.9352618,77728926.6085347,60700750.6735789,52903315.3651271,44042418.5033486,39833861.3915888,29256399.7706836,27866997.8119382,16570458.5453675,19788818.3861077,15247420.3538639,10321738.4092704,10706492.1327061,6990444.79347909,5197671.21870422,5792477.22727302,5074000.28752383,5503066.57776478,5382714.1739003,3373949.57556967,3690678.85997368,2552841.2827031,1933472.30212782,964629.098140293,1912798.90772731,1902679.21619978,1536319.17051634,464121.100806683,976004.106814644,708434.949775247,128575.873591473,363444.494376363,102624.546048557,142815.403248388,72982.8247325615,236776.470236577,33597.1559804261,927209.814325651
6,39335987.562218,104791370.650522,93782640.9442223,78579507.8064836,65708220.6239987,49021763.2496548,47872621.978375,36825563.2442211,27495891.8923317,24500956.2664317,19434586.1878877,19004493.8536296,15085302.878795,13096597.715643,11597196.8416433,8524901.45307817,11073331.6301323,5227656.45621051,5838532.48552471,3584676.59428645,4828284.36594948,2848149.28069096,2717565.36978203,1831656.18243877,3143566.57466644,1618943.9583094,1322663.5661124,589302.562995603,727967.680405088,452297.104871949,492036.990057013,1444552.5417482,649780.636094415,852279.313641459,260364.04166589,214802.274274028,272175.33768269,631716.968064991,299914.368392468,713184.415845431
7,42471856.3474139,107397908.965964,98820241.2150639,85432066.7150287,68781979.3489884,54303688.484626,48283580.821238,31673715.3464049,27819626.6451847,23179761.1643552,18679346.7433442,19277694.4850267,12598534.5159837,13787194.0886035,10429948.1923676,8964007.05568207,9036822.85088582,3571445.81812919,5186760.52321302,6504955.74282009,4029010.22098987,3294751.72594061,3437848.69850877,2905129.03228739,2287072.14445243,1489174.01325954,2201091.49637061,2382783.39638341,771640.086647853,393089.156576171,1193229.82775336,146553.859796145,550020.848326179,333705.401795032,281581.763467644,28282.102788561,262324.590267572,52159.6911210322,64507.1079344918,453812.090333406
8,46117571.2039852,98550684.2901143,92199655.3301674,88708580.1379421,60870309.7623209,52454981.6694516,46664833.0720287,37539520.1133004,32723969.1144809,29176686.8250504,19822477.4921173,17755490.5405153,13970652.4547315,16499772.5241967,9056457.76734461,9210913.03239283,11322878.5872313,6306812.67072552,7153394.72379158,3883762.52755494,2788574.79343873,3082910.34372442,2445514.87755973,2043656.47477443,1037028.82435575,1200936.98677747,624949.543929648,1879361.62366959,710993.559310964,241472.806858105,1240602.20080036,917171.514500999,427671.171094064,169758.292588718,763210.858005975,1028586.99350288,59155.5598956406,109641.437093333,48434.8439794837,2702728.11366052
9,43875638.8636431,100014946.547571,104310568.568936,93209724.2179849,72838064.9801609,51126985.1006066,45200832.5882488,38334043.9862474,29288361.5998027,22199104.9704625,26840825.9739328,20413355.9077426,16003797.0107651,13016234.9612213,15042335.5161901,8359268.83652881,7961833.9020447,7827162.960299,6607534.32491167,3562827.69912174,4802541.24390456,3933040.71632472,4218206.58582948,3390169.93144476,1135513.68983668,2103478.80261695,876963.837667863,2659192.41896583,904791.399225544,937912.45073193,435085.661232195,599059.297705958,1714008.7537065,370470.491487354,832037.827738787,499993.640895653,108769.250408623,286913.72442061,185198.73957686,1091905.77594939
10,42710152.8155804,110271031.347973,111445309.578582,80927689.9905865,58736174.3844115,51777004.2110458,48589631.4068004,42980198.7447376,31102390.6310853,30679392.9687897,24453898.7568175,20097206.1776181,12758206.9989516,12379104.8813444,10219212.7026315,6817864.79725108,8362349.60535177,5025867.49298528,6184133.06309511,5270097.27496215,3797350.06452968,1938708.61570431,2078072.20076747,3040599.93418298,1901107.15227172,1827876.84477976,855937.475784027,624675.034356976,1622558.59699332,1416283.17293339,1149253.42289756,1004591.71105765,212872.828735741,192261.640450338,227582.063799105,265175.858777221,74963.0872057688,104666.002417602,103892.488057463,432043.533755495
11,51524954.0068724,104608305.356746,103081869.47139,86036458.8922954,65963225.3195196,58695048.6022346,49846252.0500074,36550078.1325905,29264246.27152,32471985.8318588,20361438.1612136,17235746.6004428,13697380.1740508,13833226.895566,11589205.58368,10509932.4372592,9383678.36814603,6522455.01098591,7626304.71914258,4387279.83325409,2205421.57449503,3213166.6282629,3441697.45000468,3063218.04339741,1360154.83734436,1389682.04665286,1886331.85112516,868186.547704775,949942.275687527,387208.804041132,1585306.47174881,251889.788350799,521019.647550864,123417.777004127,439181.431555638,208638.872130247,124282.47303859,483477.429809643,457718.369820859,673099.122204984
