AQ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,41738949.7678709,102553507.684094,90878009.2424447,69928820.1540761,62952974.8797542,54098123.2555777,41021706.840667,35963512.4079822,28447347.1834969,27610081.2030455,19018849.3846931,17485962.6361825,17406674.7701008,13419661.0901716,8956651.44464267,8016681.15179069,6705952.23283256,7522115.01242194,4247132.31696448,3061134.8148978,2061957.36781103,5840169.54286669,3313507.48344214,1463581.01451958,3836151.13157416,1622175.51039137,561444.193353974,1166537.70799844,1087002.15793665,1310239.1654723,1211894.50933962,635329.001762182,343970.05910633,694236.270650116,195383.317240419,360862.373174405,284743.296414229,138652.694822553,49101.4272363126,3477138.63668508
2,48402382.9822853,109397794.237237,95941438.4056459,72594846.9894119,61131904.8951622,56397853.9023849,40277348.7752835,32627171.2791829,33018087.6644231,24150884.542377,17367120.8599357,17534787.0170152,13293706.7597166,14957996.5965342,8815866.51269577,10682942.1775756,9389465.31454239,4718733.06730244,4951848.64182978,4362306.42430017,3174740.15726971,1933645.25867068,2462442.34124406,1938548.96988819,891554.369271855,1181499.24587152,1602549.7030559,1410016.23424036,381900.797013427,846127.163602257,860779.365628323,382159.282387326,399503.265317962,641002.628541921,1130763.15716018,386968.826437563,4892.34723693145,174359.34936954,742844.72122732,482285.007805596
3,38107013.4674431,95370557.6399912,89534700.2410188,75022040.6880903,64728756.0386235,57596103.0141605,42831427.4547717,39519648.873313,32032624.2686575,26351485.8611213,22061338.2474516,15793798.4745506,15300399.2833326,10326512.857238,12311037.923507,8212072.6254591,10237012.3176341,6634568.52133549,5508875.0643049,5314382.65270324,4399611.93839768,3584148.87598659,4463557.48758141,1317578.7237291,618501.412811452,2119984.33568656,867599.608863868,1207180.82136488,679253.950782976,643040.284230918,1267509.00865343,135921.154506298,484664.647248081,177038.461532397,417363.351240611,751021.735731983,378951.19141871,227379.861317763,54830.3163251966,885371.310687765
4,39208805.3003849,101356027.903733,104730977.033834,84827711.8646035,66253737.8990735,58614511.3937691,39817304.3434709,38167398.2354024,34716833.3446205,28967816.5583325,24314922.7367424,18884589.5365244,16636580.947654,15064180.0533011,9259425.09729573,10417921.3367901,7213014.95240855,5916865.32536815,4453031.73746839,3859137.46967062,4396876.39414324,3408740.15073439,1095916.15731814,2944922.65806728,2828388.78219269,1803402.32850165,1376184.81232475,1360936.97770814,406195.320788616,1296716.89589675,661866.929295264,369335.166070601,125242.683151328,484544.205055138,124337.558020596,616251.277402661,64296.3971688315,136130.033311749,105074.315987438,1217317.98305826
5,40622121.8373919,107675517.930716,91377184.2163094,76522044.0320679,64312129.0385408,45040197.1556331,41821973.7761793,36705930.7367709,29163810.6074625,25320492.8036186,21007420.8668554,16231906.310018,21991486.9800946,12173541.3598324,12655876.5052033,8314364.53966056,7213349.62463329,7941293.18784542,6817958.00169006,4356435.80855753,4069634.90683184,3210221.20199739,4521186.25863087,1540693.01364116,1352309.59759548,2373519.36106387,997709.229123446,1237845.21154016,1865996.46032101,924654.521601938,1001989.44393396,251657.866709235,863066.020989347,457335.829462298,312920.8004028,166331.32829252,162788.179921215,73557.0541132912,146951.222324882,782817.496693539
6,42177812.0343439,112152870.509585,96820379.9932858,86269563.5724252,64025463.785374,59168185.7832788,37991378.9471248,31686826.2566728,28792674.9365223,22523492.4991606,21427715.6308036,19879424.5112213,18371110.9344311,14672073.5895121,10760995.839664,9294136.25033848,8865870.92356547,5836635.09763062,5872305.30536675,3971294.87981055,4340185.18282139,3253808.86202746,1657817.68067924,2019439.07005962,1929465.95644795,2036913.91337208,1104978.01862167,1222251.53417409,1996132.31437627,154030.43582694,842787.804244663,177851.054608435,878998.718493292,160173.093325213,226913.957655225,353706.619352056,494958.209600773,649084.383507985,46456.6492450099,794316.521891052
7,53850024.6007525,104842008.088783,100939773.654504,74577025.7052809,71606019.6372551,62861417.4489555,41233574.1530953,35438201.5793507,32399421.0352563,26118675.1247959,20589656.7220962,19440619.9695538,11111177.2885208,10129591.2963795,11605478.1732697,6535715.41503986,10467183.093226,3936192.58651665,4872423.42093286,3934179.222604,2302863.56521574,4331996.2505073,2630962.46329612,1678996.90643809,1198893.49318491,1710642.41530082,673012.343275563,1389623.38780573,1481281.19838313,1479169.00789136,831482.271306174,698517.021874622,1009751.8624698,231491.899104022,927184.340036488,170789.16484692,9189.19911667765,530790.881231999,36563.8630525214,1638540.99364776
8,49270568.0709391,114765143.40797,102958546.5135,81786369.8652798,70468978.4719904,56212110.1552559,42542350.6668111,32713838.4560792,35236627.9006786,28292102.6384261,21888776.1014572,19606219.7353663,11719771.745606,13241678.1986841,12329806.2459982,6948605.27259375,8881299.48955855,6956858.83987899,6255049.9947243,4172187.36430185,3629313.86851637,2426997.5066809,4221095.45829232,1291309.33294642,3356902.62466356,1790724.48619506,1224148.8523073,662055.502053913,578407.585045988,979731.434147283,760967.626649425,351009.335193397,324419.534728539,1236794.26299238,1186521.46686237,1042493.05119892,422502.879183756,106827.915501599,230168.322126806,1249966.90036818
9,53369474.4183148,108784963.657506,97094356.3378171,86269968.6260458,67352333.6250017,56470193.1298514,46485996.2524903,37156790.3898364,35463106.2681933,24136302.9105607,22501959.6712374,23685945.0738255,12656734.3782712,13192527.2489116,9434554.20313779,9243106.95292318,7966171.09154969,7756162.97985782,6291864.95236429,4879922.17438125,4305106.41826747,2409745.84594127,4377761.72520528,2062528.73003255,1709290.7635004,1663542.58443939,3120194.23381797,695767.276380878,2406717.45164415,442801.964550407,414708.943738056,664977.985166512,418684.176892743,744496.798515725,1581847.51623404,445528.626883792,156306.054972711,15997.0687666011,250211.950294474,1432403.75123659
10,48003486.5905282,108443442.262397,93958918.4747005,79317281.7123351,70349950.1652169,57882768.4742808,45167269.5764405,42170014.7434013,38115928.6689844,29538153.5597036,24491795.764448,17594708.9381019,16338430.1120621,16133604.270162,10573612.1841026,8284056.55859606,8746805.45259976,5468344.9258043,6544393.14911448,3456695.07083807,2471334.7073142,4400908.13878828,3069295.55216924,2130934.25543445,1100072.01715053,2333271.87474439,1928862.62806379,1872249.14823081,4046277.77892415,413919.792431012,153542.11323922,1615899.09614518,426658.465485988,678494.839805828,316355.837675209,128003.345571319,213150.462119104,214424.276037786,112584.209248208,455571.416436891
