AQ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,49362819.3177193,104528316.393085,90295828.509989,81305669.2504058,66294926.3281251,49124802.7882968,49331745.6692877,37919631.6474901,26731963.1297272,23054636.9400794,19541376.0063942,19760658.4363701,15347278.9828511,13923827.6786463,10320570.5032626,10619503.6564693,5759320.1691749,6556237.72455668,4157196.16820501,5689145.83386586,6432906.44157913,3715130.61638828,2267008.87278284,1426591.78639881,864822.594388032,2077780.36624627,2729411.69684081,2256006.76578024,819981.144174064,901657.903288495,540519.49637457,545470.089694403,315719.256477819,462888.049968356,394740.935771436,370968.031521981,436821.422027541,187071.437256858,260664.966295334,428709.627016594
2,44424704.8919846,97131526.0883368,100299893.941084,79385795.0894658,60039847.7179348,54256699.724725,44856788.762287,34167224.9728437,32470288.9290666,25949873.0582734,23266231.2935628,15657498.2538167,12922767.7068592,10299467.2396528,9668726.44414099,13645983.6055274,6807729.69406613,7191740.93987884,4720400.3265448,5423818.50511584,2181491.06811211,3960672.511632,4080730.35231704,2434722.64571634,2233480.66606784,831296.21030915,491707.949675668,1177161.1292467,1158617.19313102,1217680.74869093,1097413.12969999,1238504.1265535,1189337.77456656,194225.361462025,57482.2386916315,509532.414819979,42035.5655399467,291295.867647561,225185.19992456,515940.150615127
3,44369622.8574641,124074542.306594,101409394.565627,74436299.8778366,62430448.3710583,51621401.7254314,44218453.0766188,40559986.8756473,30726332.6981062,24944554.8565475,21233751.4734938,15771418.3616053,16294799.2228997,12653138.6589977,7643683.96004549,9514647.23924791,11144694.0977158,8700535.28934998,4431615.95960246,4221813.83024397,3851690.5746613,2122656.40504375,2467560.5866274,3640452.03761999,1907442.38123243,1258957.38061608,1401126.52799273,2710763.69702432,1245934.85235101,990587.053735195,220786.109746814,137630.184907423,261689.018245555,1446547.89314717,78688.6921764423,326593.052986469,712568.738715075,13757.3607722196,121927.857973935,1235701.5792783
4,41218968.6368482,114471495.21832,93517514.6348833,81535444.8766909,73489480.3936474,59750719.5489795,45765214.9916784,39487696.4167004,30500433.5316302,27104298.7765836,20006595.3312583,16166057.5256274,15871908.2972659,14129966.1949728,9818649.12640101,6579970.95684227,9505346.03769667,11974336.6652889,4839132.13160282,5369721.48741732,3986359.21026762,2887597.2757882,3091472.85717342,1326283.3188452,1181051.87171684,1060178.61887652,1034430.90481862,839042.944300022,853019.288315098,357033.21938201,178310.36933933,660611.602366632,306935.742345602,725423.842638933,46773.2593554014,412767.521512805,163582.227525792,382900.420509636,98111.7609930661,1255639.96604909
5,38753460.7075602,101888585.883107,99809385.6486196,82256705.0482807,68134780.9465511,51341267.6708636,38228999.8159079,38961200.0813529,30119839.1874289,24241373.0478131,22783752.4587644,15624520.2773112,14330454.9640313,13840733.1182967,11824121.3009492,8686723.81864066,8048983.6614483,6142039.81089686,7983266.44010948,6364559.38541194,3475085.88353037,3439251.08874177,2483401.43342092,1699703.97541893,1320705.43575956,1845196.03566224,1401074.21298136,1942636.33046543,279512.5516316,1117733.58488009,954991.735772873,1370630.18636798,905863.553406595,1266183.32916104,121709.368991749,518236.093439416,287721.471378827,278606.458396952,544127.763457898,638312.587511532
6,45150141.6837192,110202275.741411,94243356.0566633,77361179.7016901,62702505.8280928,52040275.5548729,48609934.4508533,38796461.7376707,32540257.3235771,26757924.4093068,18805774.6026874,15878827.0536165,15026085.3853822,12822516.2537527,9043894.65507166,8934096.15605941,7963368.8246078,6180293.65227383,7636694.10554141,3943179.17253851,5130141.75999105,2692530.74868326,2064004.65080302,2990091.95016515,1977908.43548564,1601431.39168974,2659429.62662989,869005.339422831,256701.813267461,623696.860101166,2088020.29488724,484872.256737721,95038.6770098981,834620.522024455,258867.018571384,384029.192676967,304394.419620633,513478.068242595,82994.278758618,590874.448171479
7,48290374.922132,95321939.6935622,94448143.8298074,92240857.6789941,63373154.8747052,51461964.1820251,46400100.9890519,36985240.3636902,33800858.0085331,30954685.4598818,21346519.2727006,14826831.8432113,11533902.8032934,11795484.6926026,7176780.78617267,7109045.96024957,5870403.31590207,5061812.03879093,7847215.34812729,6068082.56330405,3360643.77498081,3498886.32418061,2037124.76677642,2719443.32976738,1349360.3498502,1126372.31173006,991808.95881043,943969.721967753,861181.952364136,835707.174365677,608748.690635716,455696.9140803,908492.316436627,701112.2641763,86105.1086590898,435363.518455454,123235.065356194,74986.2207317082,80238.7205989975,1478311.50531711
8,54916687.8047363,104606514.300109,93838573.6172928,91619779.5193762,67880472.5851529,51358382.6972995,48703441.4188238,39213216.0544211,33428763.0821217,26621702.2303169,21675503.4451116,18653007.7943272,13057528.5152328,12828178.9067818,11702950.2252599,8324887.39526505,7103703.86804481,4363951.18713633,5686697.30927608,4393213.04204603,3924347.30635143,1761208.45195534,3566001.00318231,1280848.43782336,1676449.66351529,1235871.51484427,3174441.14756108,434290.46081563,1098428.92098244,579183.333552181,626539.044242092,464711.211780516,1503272.26093316,306850.995733518,546223.634857378,132902.182246183,145297.334965471,360758.9527948,297380.101160982,378495.281457575
9,39594673.8620682,108793307.5113,90762878.3278817,85813743.3360476,69409864.6017446,46220103.110959,46500573.6154904,39415949.1719678,30354244.2846093,23836513.8780419,19295736.0169731,19427478.3481168,18831362.8492266,15463544.989363,13492879.2988623,8568702.00743912,7385769.48614674,9790591.12323831,5426493.66468193,4257649.23679121,6562232.29406842,3703917.13107275,2958684.76593833,1884596.42779158,1946251.15444037,2206845.68704089,1319354.06211859,1531463.13465851,2244768.78267554,1166228.72878319,2192927.40557191,355274.925854833,135272.933835246,278713.180133308,308770.89844552,690784.887924243,71552.2732907914,16293.5178712818,68643.7071219605,776468.808810538
10,46317497.0245529,110305554.317894,101636113.017481,82810452.4240609,67008711.3790519,54039122.4466009,49332564.5550338,32068169.9188114,29557209.3266389,24887695.3625405,21411582.8242621,18469670.534497,16680732.7023993,10176582.8253195,12454112.3812012,5676243.84752563,11559570.7340347,7001525.03906472,7844637.78218058,3180679.84865968,3037871.97783054,3458834.9361736,2123965.0499737,4169534.91411564,1998769.3142015,984750.849357593,1614448.82193819,1411012.2652814,1429145.1975947,1180098.85923785,344905.09507149,865276.783290837,937655.485125097,811084.267298769,492331.158399444,175761.301026217,75544.2807800362,2094.5674560557,318324.625719969,1818721.70540705
