AQ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,42547423.0344098,106262439.672307,103103519.580729,80933392.5680769,61452120.2267328,49918935.8394055,41460281.3146031,38296943.9103205,28075825.6615396,21975574.8490887,23075797.4131432,20217357.1907067,17002271.9769731,13889586.7481567,12115719.5387382,7148645.49341358,9287336.56155404,5576219.34946132,6138879.99659802,8444985.89199237,4591895.58352817,3038310.39887317,4549462.1545558,1617439.43294338,2012718.83981581,2495310.15158771,1634384.30444491,2022253.12256022,2726724.60089678,1232938.19533799,893354.996819497,321852.407330445,420347.904290799,150033.633166612,176914.286163466,261625.187270022,162207.810865586,346960.680069658,170811.874552634,2061280.7425833
2,42308583.7131534,101426685.003043,84637318.8058988,81688884.7385457,66084144.388247,50355082.6253643,47439339.0481207,33232190.9351859,27141128.3843676,24731218.1324482,21774801.8067206,16850709.8727177,13985513.65865,11639268.3755305,7784975.88643128,8478728.66270217,5382324.09712558,9290645.97481802,4966599.18565986,3153292.74499637,4714006.57014135,1734791.80913753,3009278.6537341,1698325.486464,2748020.39757465,1843459.56235791,1000749.51549266,1262526.99625862,1392285.35923654,201447.756784232,435615.329682427,226104.621279615,133952.720934299,1069026.94009986,227246.65567575,35361.7811151221,37023.0661326186,477990.854115959,343517.445359326,1997061.59096141
3,36456235.4825933,107220823.461116,92070499.8876197,71751569.52059,53785827.1558442,57233405.4234958,44214873.0345154,32424692.1895377,29397810.6594196,29730487.1679867,22602445.5941588,18945855.8090204,18529328.4794637,9146606.50525607,8481543.34503237,8991725.41137838,8639223.77030963,7219799.08252945,5296100.35170854,4324933.15302338,4909508.29373271,3343779.92480335,1332044.58893614,2138915.39368356,950436.417236889,1846001.01467746,1040617.22238785,767927.276053006,415847.962354067,491473.453929997,751773.929863909,1188154.94654202,691247.934509645,21755.7115645772,243371.526630908,253073.231085119,289947.180076247,156237.471655423,67304.7849126118,463007.972509579
4,40880080.6586163,93788782.9785445,90655019.7612057,78096112.723506,67282423.633306,57897790.8251169,43262196.6464235,30886847.0705825,27221636.8677371,24293092.8087102,22613477.3537105,17814254.4030164,16438499.1027428,13504239.700629,8736445.78413077,7141937.33441837,6230619.97258333,8218538.09882918,10553343.3412104,2736641.91364363,3569970.80017999,2368873.88768616,3515638.97122477,1921206.01005351,2252233.06141531,1038466.01844343,1385034.69361303,1302596.68448711,698732.741827318,1404734.84274354,707232.645224823,252208.393508841,1305463.17285688,206952.046179244,264782.57798603,278474.523741136,559308.121064478,329002.031274079,11727.176489717,146801.490916086
5,41303344.8931492,97664591.1969388,96924351.5258413,77675418.5392787,73277110.3316288,57345490.263292,52671290.1215194,38055277.5009117,31869702.7827374,27127727.1988374,22467422.582896,15806511.555045,15896038.7544865,16087701.6952193,11449281.7542938,9713295.89643993,6611824.65204159,7206303.11084073,5575622.82303831,4007760.43764204,5899682.60515878,2303842.98483946,3398348.33832314,3416533.21027192,2397895.14571756,1292553.672241,685024.912319981,1621288.86757572,1576353.79342765,449819.803987491,481052.44565591,379913.148919951,332062.477751723,145036.747503552,213443.030687545,52119.6559546238,139598.929545426,675276.781358869,44112.528319778,1431764.37661622
6,49609999.2441333,106961152.429414,93325804.7564343,78243297.8803926,67227462.0766147,52462258.7995477,49906639.2134558,47416372.2279485,35505681.6810355,29470054.8422199,26459854.4472545,15165241.7369278,16681321.93249,10563997.7488364,12498612.6880028,9565074.80463131,6895886.69403017,5236734.77848785,3522102.83413408,2997276.39541662,3024180.40584466,4323541.75212164,1515465.56568133,1420300.98051423,2720845.28356016,714979.510733935,741631.655559851,822792.982824118,375197.467793001,1023689.01773986,428052.501027851,853715.20490665,178756.576349351,119130.672971478,540207.209657613,569087.637560688,266166.368601519,21937.2329023059,125856.429500162,1739826.88800452
7,43726910.4620736,102228978.749875,95251427.4386793,86209390.7660091,59823211.0178558,54722042.467526,41528968.2534344,41686020.2936023,32256944.5382383,28533932.6717189,23611049.2196904,17585596.4015896,16199711.6936367,12399176.7871344,10863767.1022079,7093125.87720712,9144734.27180108,6775927.89171138,6863998.05344277,5108539.17777589,4492978.53835279,2470066.59647202,2560043.29437783,2588080.54179815,3440137.03956112,1683785.72104052,3249290.39972428,1382058.18075652,442779.250161553,586401.286885411,1032819.15897025,359049.356113773,224729.592749008,279986.586278265,188469.980159789,529027.418463194,107777.525972609,158621.833629127,329371.176588465,3007967.46401424
8,45153611.8162357,104758025.306061,95284068.0998061,74268453.2281848,59740302.3030533,57086044.2872875,45544913.0292706,37309024.4571521,32863333.7283719,22847552.1859314,22638330.8622863,23138079.5551734,16528394.3069467,6807992.53173522,11976042.39824,8786763.24629625,5872628.9407376,7931260.6284889,5349653.74567735,5024593.98636869,2964003.86498417,4191359.4190071,1048021.02288183,992921.503124566,1379829.96246165,723202.300144156,1838397.06994092,600151.80048069,634336.224804158,1227974.96391975,470401.332300727,623165.977277279,425086.282023749,228279.931998743,699374.319344875,381671.241349649,1120171.18050092,74858.6944442499,338932.76476458,1239067.58461018
9,46166050.7916715,103069746.250915,95820477.5727966,79233035.0174479,64772639.7346041,52317251.8224888,43041921.5371883,34232057.2686212,33895394.6015249,29663412.688079,20420828.2000668,18367099.5121196,15837750.9080142,13923931.7550911,11369793.7501331,10007964.9320732,6700593.52957667,5853302.95977709,5924494.91229845,6063262.3829352,4204125.78408876,2584330.79110867,4203775.9445805,1924095.85564092,1521098.00562079,1174647.4213197,1901258.03511609,435801.558776365,1706353.87062506,902609.874940252,842264.736572319,1026855.73004208,285096.968468621,401198.420619828,272225.824359681,307480.307082454,55109.2895793267,252270.98279813,214267.008736321,1756226.69251807
10,42084996.0250482,106913725.834691,90403723.6573421,84701068.9516982,69740191.0155879,61084752.2741752,45055597.0372885,38277238.9513667,32789660.3051696,24624095.3728001,22721774.9644754,19315299.9756691,18328042.1439472,11901517.6386576,10393542.4598067,8443651.81579011,7072078.64495382,7365175.08794798,4810123.11465855,2676582.62208173,3639341.61018277,1671334.84986372,2514378.1891634,1731708.53778156,1820502.14471414,1453392.63242805,1087141.23959881,1241683.12900527,395374.971904913,1140449.74278966,469308.390821776,755121.51965061,1267395.1790232,326817.70322151,758966.702744966,1162258.32879539,851757.799738064,80139.4109019595,372789.007518663,995573.65281262
