AQ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,39996656.8695939,106012849.13869,89764257.9761019,73703019.8318585,57708991.4122397,57556259.2207659,48275200.8634441,33693154.9914928,28344067.455225,25216192.4831576,22758175.615406,19986545.6701808,18757073.2708279,11986638.8072625,11277876.5381909,6987362.67119195,9319579.07433167,5492184.41537627,5513983.41936138,5261030.92840724,3779501.8205982,2390420.03859327,1719803.01600705,3055025.518406,2527859.37685771,1858396.01059401,1901029.45236135,885621.611117406,733345.995992447,743592.223337077,1660180.15628777,826540.295290758,448513.212193749,1343031.2018592,142381.778830245,696126.046849388,134559.171684253,191067.739712598,172587.100927164,406314.211555354
2,42883082.4955648,95343270.1968756,98703515.805621,80457865.7202173,65988330.3061522,50278186.6848885,41954411.0386325,40318783.9384184,31338020.2623442,26742750.0924003,26279990.3532447,20036913.7668986,16172811.7732148,11434210.8988074,8487279.79388643,10057182.6934548,7363336.6497554,6436176.83413374,3930588.452661,4376495.34418761,4710044.39649958,2014197.59477728,2444384.51198252,1714361.56569877,1657103.25947595,1461937.90632444,1279948.82992114,1526848.24435118,694493.177160763,1932072.26034171,566396.038340954,343502.866407202,1599421.26755991,9494.50234805742,206209.34255773,403315.514522657,58458.9084700404,111138.011503659,133569.740159995,869836.087616578
3,38808745.6484916,103465171.119855,99369674.9186027,79229551.3327226,65651006.3243732,48630147.3109967,44102564.6299572,36427289.1587189,27126623.6241622,26699821.0574595,17513866.0819934,15621770.9323352,13834471.4053371,12202717.9895301,9377738.27571009,9143951.93145691,8486559.5189362,6146322.50480715,6988496.05982221,4994431.77352201,4973792.01680417,2208844.6039589,3481798.16150781,1008489.3751951,1816383.44928465,2451375.29948151,2280951.62136452,1961400.30025631,3071223.2549643,2334686.75587922,657691.595308766,203615.653324842,761797.621721103,778495.864241389,336295.727015393,453703.543034213,134206.771563149,17151.1865686229,8615.46544768886,967816.727352745
4,44710197.7373558,90040291.6232262,96473308.7163121,85370099.4903742,66122074.0238898,58909948.7613857,42487452.5201236,34874889.9433109,32929093.7679898,25848761.4383824,21670628.6612601,14019917.5872729,15940393.5207747,10919498.2154791,10120579.6828384,10174216.810013,7903836.31095423,9629898.12793123,4793015.93772758,5569703.94362018,3304963.47395889,4304126.4636217,2859772.31097807,4735936.36661322,1572239.45523224,2629578.35048852,2277872.70632392,782754.590446609,589072.694837909,220032.271892469,1459814.69547922,939340.116316413,1105325.62645757,1127561.34781688,193465.260446003,991233.555256558,767417.753784107,83876.0792692992,48037.1104414911,1535523.72605884
5,44599397.8646787,109978033.049477,92276747.41422,82574519.6652085,56750145.59656,56617136.2358518,44734995.5012502,36600990.2597968,32248952.2138199,30639373.4076095,27665598.1825594,18370371.945007,15039262.9256326,14945981.8865641,11247227.879253,8028408.15496256,6159093.86548302,7942925.48949107,6338743.3542262,6221557.85099306,4198146.29179794,5495725.43517552,2333774.67251721,6355574.02934195,1758415.65720205,1309589.64623252,2542258.23763004,1854149.73306777,698846.343980625,3000995.91987885,673660.216398335,933838.834411323,190073.211836051,248290.418365795,195338.326515711,128267.278511453,211664.261685701,77899.7591889261,156697.44922713,699891.734847371
6,45104888.9237778,112408435.888157,92474136.7228829,76254486.6153159,63287576.0475768,53770218.0128826,46963797.746598,36341024.0146331,33408937.1665594,31891552.0331148,23704948.3685884,19610371.5629572,13981931.4446674,11819622.0535276,9101815.34893317,7475849.04486287,5928008.51818548,5334572.09662826,5554578.08336389,4002782.69263724,3864252.58168956,2279818.35980253,2234604.34690565,2073511.00791223,2804450.6666233,1530475.59070069,695960.653968293,862742.782670178,1468418.41909302,617718.328739709,305949.135376146,449497.627106273,1206029.33144329,1049217.25996157,67546.4283927288,29388.0415604535,235963.220385757,423310.043221718,519233.854710717,1134294.12449243
7,41802285.9086261,127583116.135304,100452203.123926,78531346.4823523,64447716.4417645,49855841.6837415,45106242.6174365,36835931.9503942,32269585.9868789,24935658.8911436,23971002.3843628,19430560.3324777,15211002.6007434,12156568.3569763,11321832.6553364,7933913.42179256,7360854.15716687,4576956.69469218,6175288.9732541,3574325.53017747,3258701.42055411,2510836.31239208,2893071.53144631,4452432.65173924,869107.960033801,2156239.7545873,2022668.99457287,1410821.16696355,1667600.16546255,706353.240048765,865043.406962038,65455.0055560309,111708.461169785,90639.0333989415,1261799.54607805,97801.1226631794,253732.155256635,5695.09358355047,200837.572757503,656271.989904943
8,44828222.7150702,121171862.838758,86864862.6332201,78195961.8545572,63620436.1947392,54239887.412051,42236563.5895366,35945945.103093,27930020.4461474,26034076.1502193,18453268.0104383,22824254.4942129,12990708.9579214,17347711.7908397,11103999.1274992,11136045.3418323,8017977.85867722,5997682.85142671,5735011.94795058,4429582.83746715,3882844.97387464,2661719.180926,1185690.21434495,2463953.16682703,1376307.37310725,2219877.00169552,1411480.21653106,547020.352274545,1618276.47895989,567145.959671261,797092.751509846,247451.437487025,426871.5452617,412338.48502704,542605.76020769,343319.781224508,235535.194485888,30915.0937860955,489476.086641919,442694.769312974
9,41983030.2773603,115651675.80067,98432796.6516215,86083552.1972948,71588236.1330274,48954826.6139227,45442338.7883741,31609417.4667296,27686844.9759446,28687944.252272,22256704.120553,17960989.4433621,15605714.8955639,8732086.11121784,10538315.60267,7566609.06588301,7174062.3501204,6801817.38759165,6054729.97132983,2944383.11080596,3473040.94333611,3891698.50490427,3475285.82632022,4036606.71001463,2562778.18559918,2723541.02836188,1699533.39357363,1052317.50059198,1049353.50787801,734316.855343256,1094005.95445656,1206865.85891055,340895.47494674,431915.954930572,346564.726404811,124873.414212309,1548016.4580186,76345.9485635113,158375.321688429,2055612.66822596
10,41869332.8058562,120170337.755951,92979593.0435775,80925086.4924947,61905334.6478559,53449629.4943426,42636113.5127526,38749414.5744497,30027035.0487224,25627400.9652696,26672626.8221681,17851490.3369204,18166310.1018143,15932962.7063626,12923765.8701738,7167815.09337273,8112226.98418644,7526130.76408771,5690452.12612725,4095266.40866117,3893570.10189403,4013245.09253152,2611119.76818064,3557468.77670949,1489465.98277812,1140274.43906761,2498125.47471788,1866567.87770274,1067170.74394656,764989.199135712,315356.289521298,1532369.36728302,147864.671396501,144855.780925362,80718.4316524285,547314.951129789,74217.9511813663,286783.296291253,28976.9609940197,269170.115489186
