AQ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,45541459.8940801,105555158.161218,93373556.775627,71439820.2936968,65209520.0970798,51776717.1119037,40663441.2540017,38357579.9665037,31771983.0337351,26990404.4939239,17401502.3026965,18886939.1472013,15515832.5752211,11174740.7977961,10285487.8978359,9407574.83671424,7036065.72373736,8322304.47109011,7755375.39141458,3483530.39781839,3762082.01822376,3527585.98420819,3498223.40460752,2512465.01040464,3864941.91818596,1293809.63873841,1581403.12705182,2025617.66754233,919133.589367882,1168814.16567107,896185.246893381,314161.51207091,295245.91445056,254165.047564191,351025.490483541,182740.725572794,233406.225500519,50612.9980966756,18651.4104584659,1423343.767875
2,37738728.9953593,111337741.096049,91782920.5659499,79069756.6691037,72605169.352387,57990239.0381155,50445551.8008237,36331053.6205783,29160437.615778,25032304.0038742,20870399.866465,17845086.8299523,13851399.711688,12098277.9817558,10000274.160875,11072000.3771902,7819494.03367597,8558733.2536242,4296463.90694344,4222807.92642729,2638215.76628745,2582836.44560604,2989433.32972851,2251630.16529385,3209854.70946053,2074855.03755271,885728.813073857,1418662.148646,369250.14540308,339703.526233821,706203.217646477,1469444.06989927,584093.817500952,553524.996641754,951880.412508203,173075.85865601,103912.756821785,64564.4420854573,135071.68227368,1112673.50116196
3,46215379.2079079,104933346.544931,92530320.5992325,72236779.6313736,67535795.6304951,53926870.6287466,40365486.9772449,37265945.4894289,28628740.1988112,26165499.1912135,22422672.4537576,18543106.3038306,17706754.3028976,13972251.9370009,11636583.3391191,11358397.4159798,10760100.0149403,6145026.09392994,5646420.2430301,6252858.5736976,5713914.87207485,4088389.96331811,2146575.91043653,2166583.23024466,2164540.73886563,2694518.84812692,1522440.78810746,849646.541429972,2098534.18509412,734094.703202322,838430.306816372,223307.795586085,354998.407146063,176851.904995707,731974.694062648,194288.395942812,432658.107678874,26682.9436567379,475015.826724965,567359.065169569
4,48812944.246848,105898753.522299,96795882.4924474,80685885.2193068,63753177.1793618,48463567.7017053,40980312.3268653,35289517.5557241,32228334.4670133,26735908.7455021,22966264.3426434,22353759.1995421,15545560.2384694,13013391.1641552,11372899.3551491,8292791.48774381,8782914.0716404,7465207.81186714,4044322.25936218,3115087.23474093,5513217.80574363,2755239.37839614,2606947.86759091,2837548.43389747,1421968.06436313,2557688.51757225,559726.662714384,2255431.54490316,363301.468041467,1420800.62035434,388822.515764432,330595.058552096,836411.518905868,391613.121212719,7464.64402278599,335596.640119738,249839.913933294,375728.614108412,62958.682519961,692374.269520303
5,46003261.5755947,107374077.743543,91866032.6087583,81533612.1998068,66117655.9050422,52637928.1595888,42068397.5798056,37316720.0791315,35361894.3722799,29439036.3243484,29782546.6035824,17818310.83608,15643815.2665332,12567718.2147197,10860277.1015782,7015058.00711752,7418474.21990629,8896451.18988375,4075073.7722851,5276333.1206286,3803764.14998371,2475753.72466973,2932821.53768213,1646844.2066796,968201.95238863,1910497.24198098,3245857.61040018,1160076.4016203,593754.8297477,199655.928096996,302426.274039317,1423976.63922095,224513.81019074,67598.6046215694,208173.408511556,23778.301219045,84708.7123996528,11623.4238986071,97872.3874699656,1371117.32152763
6,40239955.5632821,110269008.849197,92965540.9652874,82514888.117005,74831893.240976,55040837.4575446,40052940.2637093,38923432.2130033,28778419.4706642,26319741.4871019,21973259.8686975,17583546.2440808,12285638.2441418,10182588.9508979,8353663.87733116,9596821.15315834,6827470.03108227,6298242.14977148,5420052.75924694,4653951.17914736,2144443.73080792,2085952.97515011,2523699.5656945,4719446.22851554,1772785.82190923,1465226.81355592,929640.59142227,1798839.77299314,1605103.9651344,1143040.40440561,632963.593417271,570420.145439324,281336.520137308,666668.030872395,531941.780489258,391618.660601945,412747.370797492,71213.5360935661,76246.0855172477,1067915.97590184
7,40635989.320892,110420948.08217,87521581.4897083,80288846.627777,72395656.1289716,61993677.3454417,46761956.1301147,37073218.7818314,31726788.4416149,28734755.5195457,23121707.7730755,18778832.3419895,15521067.1867028,15989245.7053258,11777966.1454319,7025430.34693856,7661818.89773432,6341108.89785499,6631877.30425756,5680040.08034956,5717280.46818148,3087474.50284305,2709347.95866664,1868912.96403545,934497.786356127,1000820.40017539,853678.220412045,1698429.48540951,591336.451725973,1971503.71525133,987930.469431464,1703606.51793211,627774.47350229,465940.577007105,343076.364964795,313188.066664996,235253.040102673,136173.110886767,84305.5036897135,878134.999746351
8,56188141.1159479,110843886.077716,88819158.0848055,80007373.992973,59314640.3397563,60958890.6478925,45603176.8884001,37897115.2171899,33834892.4284452,32555411.2102084,22424569.3527237,17245370.0705385,17322289.0499331,14668302.3351782,12916276.9399986,11415738.797108,7803972.65434294,7665838.4577094,6039065.94232874,4120437.16426706,5379372.19184813,3540326.45931608,2644805.84199139,1675998.97474206,2491980.89898255,2497705.51843591,644316.800516076,1486416.75808882,1736731.53345833,1019964.34950568,586555.606968125,799737.027356202,208393.518070027,665898.785665107,175271.758504261,126898.858268683,113572.89368716,53518.9783667539,128150.110434033,2273820.52881128
9,44457080.6220666,97668938.661914,90101007.332162,82203228.0103291,63090686.243469,55946649.4451309,44433774.0766032,35706953.4359172,33070245.2167725,23503066.5204541,17154605.3570581,18833350.9896214,12676416.0713474,14471904.026925,9073933.61346748,10998041.9346338,6595706.67862871,6386211.825909,6917445.67735609,6186958.03441202,3328258.47207522,2833151.93912211,2705482.82154173,2891505.56723696,2331488.82793445,2582844.69175826,908759.955278598,703322.520407841,914550.260651419,711771.989084581,280438.286872472,271032.647531868,286980.634491992,109334.607687009,655681.773280161,557510.245006043,240088.840124204,250918.055355041,78098.5556686769,821296.669991583
10,55379203.5025913,95518546.679846,100134742.224324,80863111.3249113,62475699.8974084,57066242.8232486,47911430.6507551,41642447.7058147,31391526.8678506,26981896.6801756,22297534.3393639,17011488.7224472,15163264.0880086,13702992.7135196,11781138.7349343,6995473.93028709,7453452.48095723,7061241.08677099,6368299.68738915,5557499.21677215,2395283.49306887,4609463.51678198,2173103.74367313,3428990.17946856,1786090.21756694,2368035.1077544,1815437.15346287,862285.428666482,1323850.60547371,217206.131241763,524084.216715195,593014.286907061,214766.18038169,544135.252673289,67651.8870638006,1092590.04307889,71559.8788126973,23830.4350064809,5481.74082690591,1329223.96001975
