AQ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,54703291.5631661,93796894.8012249,88122054.0374808,69887284.1813674,56864033.9945888,53474415.6916817,45165204.2602568,36252280.5464442,27489751.5699859,18941471.7578345,17334562.1770944,14243711.1069373,14366564.7854649,12163027.1620539,9042003.92113683,7985643.26333284,8920422.05332649,6840801.10783796,6882235.03506673,4901659.09287638,3763290.40471719,2469452.87177255,3426133.13428787,2415970.69428161,1629472.48968944,1044894.25132694,2081807.23398391,748729.165108369,2143802.54596502,885836.465158388,1396120.65860853,411942.591886243,329491.347428604,375620.490434989,348828.315591023,1634752.8353168,29080.5453567546,38779.946562765,45321.8701465259,745483.836465228
2,41643975.8981424,97336088.0346289,98205651.6107651,77282879.5234954,66194262.2909976,60053776.8762527,49318450.5338978,36652449.9971267,27634337.6036858,23757431.9601229,21492354.8476002,19320845.1424033,15482823.7921945,12807921.13741,8760589.83743756,9790130.97129182,6937280.91460155,4144177.32697319,4456687.54311958,3615633.2389898,2646732.60883641,6368958.22021996,1402676.57140456,1693745.49882822,1338350.46746802,1514965.6007723,1030197.13704486,897699.222415916,1600388.81600414,1531640.99879551,802430.413869741,270596.569013804,355065.299453141,668484.652478675,147715.050810832,577928.4660862,63466.9449517216,718524.594512314,428520.942201121,835965.14068699
3,40598744.7940083,101262504.484372,94819473.8126808,81816166.0674863,65854613.9836466,50279076.0020719,47324402.8096231,38109983.4729257,30694290.6597983,25342672.2588275,21132623.4091176,15705122.6164271,14286081.5422179,10390922.079804,11231431.3379402,10261756.5968435,5405689.01125002,6966623.41976114,4985895.10578842,2879893.37335122,5027477.12703092,3541963.96329941,2730723.05773906,1760346.25771105,1694451.25649874,1961244.89423761,1189046.60988228,1626786.81493617,1327326.6190242,1791274.72825711,1108389.2778056,399007.267221251,583874.642717863,600201.149157639,489870.988419373,397622.607927362,54647.106700483,147492.296713198,292476.9756804,460222.877339676
4,36991605.370653,108349977.200689,105497161.565747,72666937.78027,66942919.0448653,55947319.036891,43838099.7463285,42791931.7168571,29430393.5900629,25920341.6319675,24196648.0570134,16143123.1879665,18047362.1914008,10112037.9584628,14391737.3513183,8924106.04647077,7799892.39030833,4858659.56427221,3817874.98664233,6041323.63047778,4202380.53840876,3497584.79666187,3327664.80289811,2031484.02240907,2156970.26919329,1997381.51557749,746268.569712112,1561873.70643437,1717321.00767603,992417.909206345,302599.625212587,1178815.48499475,232141.833703629,489299.208912072,157939.993509065,834404.176399242,314093.250204796,50107.511876089,863089.237079312,2820005.00420872
5,45958816.7450429,101627675.924162,91613257.9225325,74384381.967944,65054066.2735192,52639265.261321,47142515.1771987,36895798.7865247,30786773.9202552,27880835.5140568,23657285.6319197,19258139.9766365,20849204.0341417,11153424.4992338,9348856.79249576,8508280.50902686,6063676.26272918,7898383.00755419,4631781.86452821,4689456.98745547,2038861.82640544,1722415.97447865,5071983.53730035,1145850.40421106,1543354.0087275,1273689.97706334,1400657.69473268,716806.01673118,789397.079116103,135152.915159301,744603.967102991,747271.236440179,811584.8031612,24192.6559435791,247129.530676204,374109.332375727,231584.726215169,402989.567663035,114033.917827688,1193217.85193295
6,43685439.3561859,104857910.011771,98004104.9194756,74262203.5185396,67654169.6815499,58601317.7878233,47705058.7428991,33348526.1675668,27941066.6722655,20802071.8386902,21295886.47279,18119787.8390753,14280262.9712675,16415728.9638591,7874860.24586792,7502005.27885616,6134194.78778521,9453539.19429896,3569420.13708928,5781932.0380979,3734634.20703862,3721710.6716384,1779924.74722851,2006331.87998492,2117403.20072207,2466050.49364248,1266923.16145786,590358.277630613,1282982.31437568,589993.620797904,1280143.9589794,349204.201613436,1350406.38089429,792933.544489952,326290.109479954,767575.996525643,265409.051303023,536018.987607118,40519.4462981246,629342.201431682
7,46601376.0090528,113292671.401837,93722947.5338643,79318016.6879426,73393408.8183821,52795821.0890897,48406524.0918421,41301854.5815155,30383869.4753995,22131467.3089903,24539364.6130339,17150793.77736,14100257.7942431,9567616.06351938,9860453.84631813,6102109.24676962,6774576.06048821,8236560.85904086,2890893.28813075,2698767.02032738,3327319.29141771,3300122.90899057,3598764.7859511,3717795.67242807,1842163.09175549,1062291.53969028,1912850.79669491,798810.174031419,707124.986550826,375799.635132187,473337.775363251,997683.913814335,384564.057650622,844556.472770857,913423.742835808,424507.210126169,311432.810922476,129354.215663119,194014.557996123,1846920.65063621
8,44662006.2025284,106137777.546305,95371109.387109,80111804.2607707,59325897.7675167,52386881.6531785,43833095.9982903,42555423.5701015,29635735.6111951,24670151.083953,24285982.8697511,12365605.3615678,17422434.2429167,15084956.8405955,12361710.7721091,9392078.98489665,8090666.23117068,4784515.43998663,6180517.02308639,5351786.08546365,4743408.25663419,2848140.74952621,1679981.50169154,2168132.99385002,1120382.33157213,1922643.09576799,2452013.26298744,1422790.13934185,701063.776262495,914776.706254674,2118208.90852461,638311.378602938,428558.328628692,772462.639570744,278090.794397543,121738.596198939,170436.452475221,69382.2150731516,107531.787893523,1343483.69080974
9,47973700.1225492,99611201.9932108,100716863.826451,78615962.1144698,62038746.9841681,51873015.7848873,40611487.9950798,40103594.6543398,35136919.0110254,24782099.2185817,20642315.2080255,16923203.7051423,13719774.4032716,15950330.5938474,10455785.7354065,9373554.39031712,7726802.00006561,4945401.78167834,4795720.11521592,8360545.09356568,4081204.66529816,4115843.94285651,1742376.16822024,2373671.87673748,1748832.49021281,2830543.27536939,924418.67780031,909661.898782037,2177762.09159533,740541.588613386,881598.398658707,500629.350614146,755420.6122268,175219.610363726,201927.932313575,242629.167856388,69992.7592242759,1878736.14317763,78818.5413629751,1889101.93626428
10,53378861.1744275,117737403.747844,99921860.8864784,82962532.2977098,65579561.6654846,54054924.5430157,44470801.7612083,34520208.6370993,33808444.9277174,30543000.0832357,22370588.6605514,18316465.3204417,16059886.1416207,12203316.2821585,9176831.1829145,9505697.29821181,9191289.35545258,5929692.00834161,5496743.39923605,4777288.71846794,4380015.70633137,3566849.52661627,2364626.04208031,2834081.66337502,1189786.45010703,1049011.69934305,692769.466586703,1282119.90998942,446116.397514315,802590.438846466,800174.754351418,530319.546250019,48901.519409971,854619.462543178,286476.393518908,400134.979373872,132076.079145851,458810.764568722,333044.273728855,645223.877583581
11,47186473.1612305,105242808.64662,98634919.9096314,83346852.2323982,73048239.5325197,55121303.2855307,40148993.906583,41536362.0744911,31419834.4139919,28042311.6785658,25479866.4302538,21082965.1756207,18541231.7925887,12219877.7170994,9268000.49719897,7207146.89621439,6358874.72794683,7894341.47155931,3577215.80853294,2476933.0284507,6974907.55857582,1733921.57018993,2830376.58631216,1860980.39658421,1545518.29831517,1756115.52441268,1563165.91709424,1536654.47915212,1183026.37722894,228044.772292499,376219.22486664,706774.545065676,637478.575276392,364232.200211415,277160.523089239,80376.6235408484,50257.3075710912,1056921.20304828,355255.922410188,852964.282615443
12,47645575.0874631,108512636.094272,97532503.8468539,77485081.1670526,70312991.7295019,62071058.0164431,46091519.0524683,38973717.1733887,31796695.1402895,30241037.2640266,21273803.0874935,18824405.685785,16595352.8911443,14228384.6823879,12058438.7627381,15206382.3819246,7850429.68826404,5846406.54443185,6391243.87579102,5665725.42717131,4907595.17301205,3088905.47803826,3603460.44613041,1879774.08543128,3998801.89970111,2703068.90432667,1391001.58742547,1565300.79917217,862992.840847343,134943.474364464,517170.361282667,285936.704496755,415413.883649672,490489.641556566,576713.189533237,118122.884682053,165206.28349477,27179.0560302704,48524.7967535722,793658.07438334
