AQ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,43418730.4586129,104520964.925278,92735105.9212197,94107412.9565497,72589472.693558,54432463.7274927,49179481.3723,37419240.4494479,29646323.2454898,25569954.0774793,24374926.8200482,19337423.8966588,12535499.2115162,13623349.5505174,8554726.47159523,10824779.8846567,7872462.99629996,6824837.17246171,6821764.9430556,5436255.66006145,4031631.19919859,3211646.31229797,3048260.53639756,1138330.84771865,3209509.83013109,1525435.84049813,2278497.99545104,505348.647508066,1568398.04543015,981935.275698002,524657.724307963,580114.219899168,1871690.76650134,143392.639471135,522080.137696093,747618.845011711,105587.976374728,97903.3297543785,70513.8779262876,1207635.95169238
2,37125824.7514905,108592882.902536,99696608.7528196,75829604.0209061,60837668.6865955,55953366.623079,42906742.2429334,38389532.0341333,31298289.5521239,27350089.3937694,18937489.8962188,18085052.1406908,19563852.2554247,17084688.8607433,12606462.2496322,9106064.90330932,10063382.1682826,7454905.61128296,4622541.90689055,4616329.29958803,4455862.05526019,2031615.51980258,1145673.48492204,3362134.05677605,819594.451216047,1931580.25562261,656145.561499751,1276869.16878745,1113722.42415008,709998.975186824,295909.064868395,501897.316947776,160953.215646765,243808.813785988,1287784.58149429,238033.686885347,569368.186672111,173061.357098394,118092.88778703,3684417.21319123
3,42344428.3860298,111389837.884933,95967430.4034342,75416550.4197288,59725811.4250654,56356955.1252108,40133564.4265343,31125069.0124392,29958536.0274079,26828502.5619273,19978849.7187854,16975157.602926,15150169.1859861,8484295.57360146,12190671.9591883,7946719.8840389,7436333.51608232,6375970.99440124,4893226.04118737,3924507.69750059,3207870.30187203,1989836.82462812,1544569.48558997,3922076.84188394,1920065.12255078,776062.387299148,1665047.06565221,1383518.25349282,1529001.77440652,1182869.15017144,865218.086670726,811342.269786938,269040.269448712,111496.042297786,705534.278397889,1199812.41299052,167025.933102306,306720.995045241,159889.492082877,1224662.36540996
4,34312730.3054605,96288141.4474577,96802161.0879969,75126018.872759,66271933.6483427,55541716.3339767,41198632.5272968,33230948.2010613,28160795.8762515,29554714.2402983,20812500.6876905,18209267.4459678,14147314.536506,11726920.9120162,11123367.6632329,8299841.56765473,5484053.33707765,5282970.1830156,4561916.92818177,3165263.35407584,2536265.83795799,2479249.87654602,1798382.04740717,2511151.24368515,1711026.07959273,1821351.31485153,1651421.86755054,1279878.76545436,1549057.86164756,542041.913442153,514787.504715626,908879.070353427,133164.846015852,241416.105385209,545179.436595111,429742.036947772,114532.49222549,14042.8856553668,31600.0237052383,1900625.68625751
5,49771372.2597116,104731883.905577,90536364.8924814,73851284.8758485,65761128.555896,52253324.3600314,43050625.082343,34493890.541805,26920544.2100297,26132187.6743127,21018380.1439107,18175715.427809,14586330.808446,10223678.5941951,11353603.9181411,11399309.3288008,6489769.95511819,6777512.08229907,6944845.45528278,6150927.587065,3506389.18876698,2128877.74023511,2127922.41903437,2253919.03625431,1523158.48772601,1608992.98235878,1545253.41298083,3180552.30388339,1258438.73190848,526876.668899301,581496.440772157,716099.381695864,381073.317051858,172393.028999248,337586.234876399,219971.104232381,95746.332253009,76647.7723988273,377762.745354512,1654436.68959963
6,49863827.702526,114007337.257031,86798831.7522127,79176944.1311181,66422815.295719,48387742.1307049,47589983.9195545,40339331.9629999,32720189.454959,24045498.0614677,19218798.0801688,14058014.8881867,13646914.0748058,9308246.823955,10537722.349013,8916538.77433995,6619085.77807701,9656532.17658833,5046753.80904506,4695744.9902324,4097365.73630799,3011911.08030379,3224595.82346615,3102371.43494822,1307804.75298594,2024782.81651882,2234749.93624286,998853.682957661,783645.661941685,581619.997319584,783010.227794626,1132006.06213517,664915.049506066,360082.732518379,188594.339073532,594432.644196753,921396.384391359,261361.830320774,76639.9757151118,1026845.06674
7,42906762.5350567,113785537.389137,87199180.3264104,83497548.6333957,66005719.5777565,57942474.9447613,44804257.707544,35842697.7398971,32191026.6484617,27510080.0344161,25150163.2256302,23283759.8708668,19558679.6391318,13381451.2904408,11015806.8905067,11406719.7532598,6753788.0184944,6131746.18098619,6351633.51973852,5735660.55845144,4605358.65070217,3690469.07216655,3191780.85017113,1962732.09388286,1239637.1754662,2242116.81910234,258112.708044899,340832.89565021,1217920.97858508,718443.398225954,975758.134738257,1182034.85643958,161713.07620502,647851.662365607,866082.331520308,182478.511295865,374450.505379766,9638.45175844856,337695.359404424,621762.245072816
8,55297368.6252113,113116365.194395,95345883.1327664,83824271.3216556,71773082.4693768,58923191.4127441,45693753.0745189,35515612.9435665,34975118.800231,30328606.2071145,19124573.6756675,20618406.4527913,18633690.7732019,11989327.4645637,11770700.8780481,8953759.77021791,8933668.56025319,8117632.94780749,4901366.5237743,3852156.90220965,4677578.51967927,3454020.81625306,4785722.33578057,4448307.31359252,1851125.52244201,1842594.51708772,1099798.34548034,1301260.07254284,1682332.29436863,1017582.34634016,607352.054937136,608122.146535023,310156.28998774,1265746.69861791,164247.522131281,200236.265753454,176893.329484903,327652.709398987,108185.031091548,2799230.53761624
9,43026142.1307304,104834391.80122,100403442.623867,78918739.230533,65322158.9653467,55787172.1966014,42353745.7011786,36058521.3153286,30428410.2982638,24285342.7467933,24361251.9188707,17395828.7821501,12557086.6602615,12049127.6409728,12875317.5233807,4930995.60859517,8725609.19752396,6191253.28041893,4712094.02343243,3960045.68682082,5453629.80826184,2515268.49377081,4292017.11796118,3487986.45159298,2339178.15788094,1161830.97841285,1061597.67622109,1350867.93970671,1537811.51412515,1000061.16329486,719352.853603448,620845.441104188,798018.686259902,620993.854776901,230405.17840744,672270.476799786,639997.203974642,218661.550854387,118583.691629725,695337.985542428
10,50940365.215299,106912674.433166,98773686.75784,77792288.8647429,68359112.293029,57898275.0710772,47144690.6017087,35843728.9455278,31053730.0050474,26832923.4705399,23679179.8301418,23741979.9525744,13652963.7353525,10924525.6824416,12585777.2636751,10741580.1601214,4446006.27181418,5113875.707257,3617642.88868907,5422839.27187547,2908848.92363768,2113183.33805556,2267513.56216567,1464190.84418708,2760140.15449383,1187389.20267198,1839132.45847931,541339.101125326,1808943.19170808,408939.169371925,811075.458991832,264267.686682621,593958.497294726,231070.332766042,322151.305424252,488797.821221764,28558.8613094229,376519.920077373,52920.2496987203,1189898.97647258
