AQ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,42973976.1233543,95355385.2412243,86201011.503619,73189364.3491029,60489010.1689069,58766091.9854514,44826109.2416964,38237261.5826725,27076086.7911931,22975041.5154024,18801536.6390581,14579301.5330767,15000325.8313643,14785868.1593309,8137566.31753671,8761731.90733484,7984817.97345884,6866898.16494848,5270197.16867325,4569066.70544686,4381413.29743948,1904616.4888942,3922852.68253969,1849719.71267574,1536614.44723936,833074.968988324,830776.005256097,1426873.31467326,669299.512249909,414564.47465163,470070.245123296,548791.937920825,487895.97000847,76722.4930222175,1032709.19139691,60169.8928962655,36487.3748599224,27045.3245951593,5201.70273524603,429416.624444403
2,48052505.0944251,92048923.811537,84614466.0501392,72526386.097045,63020134.419334,57782772.2325383,47580166.8376274,38295699.6948852,37215880.5656928,26385976.7748544,19772042.3410856,21853617.3510948,18270285.8580923,11257403.9443976,10812839.9003097,9820525.26353526,7279837.15184156,7837534.19213114,5254927.17964315,6385728.7644656,3621994.6621088,3044497.95361435,2423360.1420203,1185621.95328072,1928002.15800884,1634093.63174826,1295071.39643688,997622.993422945,649634.37246064,267986.98244187,1129479.45234771,962762.834040006,647579.778849239,316541.254251732,1925528.14039762,32958.0243689747,265646.678702654,192769.424307518,9482.60331091557,865240.894416037
3,45895485.6499454,104829031.830526,105037474.173277,76341733.0877144,61634317.6314011,46579935.9010897,43229114.751948,39218488.4066517,30902064.2911545,29083916.1165505,24671331.6132177,16544796.6615431,14245688.7640607,15263674.7776153,13725257.5380526,13215561.9256976,7510937.38277885,7717402.73567303,5650484.97145083,6666163.85529332,5481320.63315686,3017525.05972356,2313159.54521048,1787478.55035829,3420413.45210653,1986534.45640507,618584.706108795,2117614.9602901,267791.63086575,672392.989920787,869164.32863779,907141.777625017,938896.0796842,103800.059798377,80069.6467776783,139519.640799277,423252.401486216,98471.2752305793,388091.890076127,2627175.02551787
4,46329777.387917,104685222.742058,105396433.490895,80889296.2276486,58050660.1288982,58310228.0788919,45981219.4354573,38304882.8001569,30307046.8531823,26627185.4576516,25349960.3309121,17018711.8704559,10002924.7453202,11947473.4011592,6122853.57116672,9902395.98895331,6534227.73819201,4909145.31897866,4830496.89240259,5994390.47977823,3308242.20017895,2515776.62246295,4161857.50385216,1874092.60299257,3150352.13519803,1505874.3862752,1432117.48114976,2015872.42060027,1389812.17517745,352776.039524002,1618818.59386611,448689.364693728,355201.007015551,486147.994543081,521669.221235038,493597.518236526,63162.7781757312,176519.226323627,140679.05740186,1736706.91306625
5,51618071.9355696,112564935.513308,96656848.2642833,85485054.0184982,68659313.0855788,55901438.2803777,42948339.1260748,37635453.0632645,31885619.7992027,21298426.9767883,24107254.869229,17533919.0006779,16345825.1521519,10229874.6726219,9826363.54125812,9596034.06510474,7091179.9604921,6560637.05477639,6036111.41393474,3836384.25574423,4268602.9337573,2493724.67902634,4262413.72225344,2823589.88110577,1308904.25742056,951101.746969061,1866017.62860883,1089369.71860437,877963.63524025,1074750.71975441,223169.528858074,354824.572398496,470221.819212499,640455.435492995,298586.847564441,70156.8983328687,222752.928255706,57914.0788888177,94558.1958519892,460844.82595446
6,44592410.8140403,108416372.418391,99106176.0642187,77031667.0033741,60955788.1257565,55494666.4060128,46370010.4832776,36420157.5081728,28814401.7739161,25260173.6567658,26336591.5005456,19380164.1446293,18864199.4798975,13616004.4445298,11433484.6371314,7724803.21630569,7294354.6045308,6514921.91362262,4339479.84530108,4011796.32092153,2568130.09774197,1735203.58312088,2765350.14278465,5606784.23348929,1481969.58895324,1229812.3694931,1117974.46111613,190152.732012129,987834.551533858,1566353.25560522,304176.411399074,923080.881670851,524296.99170697,178523.673462325,158375.724644612,307689.871918511,46499.9938490126,56177.7731426089,467662.284235534,1574173.44502281
7,42140100.8337883,111555293.011269,88535425.0476046,73883255.3528164,64882567.1541467,56886983.8905963,43925668.695253,46580667.5326771,33887943.0004305,27157654.2158736,19036011.7149156,16650481.5302989,19372594.5956248,12679213.0620569,11189350.9391521,10785478.5356094,6585549.63797434,5947413.17836418,4753517.64956113,5281811.28787265,7704146.22207755,3228601.42997146,2380387.48398552,1979330.9833664,3469114.83835105,1082474.16193025,768166.674351157,521085.383994909,462169.698734636,615076.222268313,1060357.08494033,163435.821016266,683723.270303753,368402.044247699,571039.568120627,248380.243829777,414303.333704403,40184.7681466843,126189.932262635,1831997.86341737
8,41674735.0155832,94186257.1304212,100729957.04538,80504496.2394324,75508813.1757009,52914007.9843889,43689003.2674936,37330068.2105535,32115425.9876333,26744352.3296121,26933641.6804572,17961552.0180915,16073592.6448653,14419405.5559968,9967764.1316394,8550464.21825769,8544910.26721895,8479820.73142641,5074704.60868642,4003678.32306637,3654020.57240702,3368392.28899844,2694757.09353119,1623243.61721642,1338614.48731774,1979442.7226716,1268367.58906743,581238.142234088,1527779.09718002,338808.478491441,1209014.48288705,328768.175741381,818788.276688782,704742.297520306,46596.916279585,556730.615412309,354823.783356097,982556.285035846,416502.059776407,3014452.85727117
9,38510943.9861539,105231667.341042,97379518.4522455,77608661.297565,59964018.4904026,57604662.3076574,49379821.4667188,44207948.0223373,38561502.2496868,25367590.9089294,23751207.5879428,17400366.9955528,18559201.9206408,17000851.1406331,9114252.39591743,8178587.61222149,7191999.33798751,6388042.95869853,5372245.38464751,5304036.59275014,3326615.49598415,2720757.41217764,2994966.79043191,2460978.91601716,1440623.0583767,3435426.65129094,2573433.60801287,1163997.25628599,1162578.19197444,1270957.19419701,907418.137333793,921266.774267103,175624.346749102,121989.70064165,442132.346888212,348730.460287516,190403.81196743,54990.9179371562,3476.596582091,793421.254645268
10,40538704.1087552,97332472.0281874,91216808.7880307,83478496.5444722,76875858.7261333,58757687.2730537,47752243.9681116,41511455.1993323,27455711.6920448,23628332.3526946,22177682.843705,19200241.4350496,14206340.1566806,12546844.0203949,10079638.2461681,9787625.53390603,8236060.72629969,6799459.62166989,4139046.75296949,4239122.74024063,4249524.08545901,3526580.66415778,2048910.8098807,3600324.16838516,795059.200522907,1859468.0905636,1245407.42932568,1177220.46954354,1180456.80726838,1252714.50256415,774675.647275751,1059939.88219985,259888.97748901,1403684.95878118,727831.165288425,374632.036959154,536964.243453685,943008.431439739,323246.050891316,851220.996123295
