AQ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,85867.9135735775,673700.827174676,1012625.30928557,1088688.96165644,1430604.69701482,1494271.82109351,1599069.06660822,1259044.77778019,1550729.77538446,1406557.5058428,1507411.80609605,1054442.68871953,853231.281935557,1283191.76617921,783023.230020181,841390.891308266,1299997.47934916,781578.7302645,575898.244573152,599276.087543354,716547.350102597,358156.062662768,366194.699416423,262247.8941014,409576.701570012,279419.001624997,205077.139918233,258956.587504614,355362.763497157,115259.624945284,80404.6814297106,103562.391437036,131590.669093808,42427.9144805097,45280.8272085014,41387.3752832721,67488.0703464798,80348.2203623515,4142.24128185497,43507.393520155
2,242564.02740985,605015.672438511,1119746.7114359,1091107.13676694,1407258.57525394,1484183.07106617,1520803.29121797,1471166.54711727,1225837.39393787,1315298.58439022,1239360.5184809,1231066.98993477,1206655.48692256,1268038.57826385,880816.060512321,876669.448998284,759759.683136784,957449.008986895,562682.904227561,732190.211240429,498596.252464588,530896.762041542,256402.422314003,249603.278454456,284781.419901967,233552.120394367,287239.147712046,159505.657628374,137057.30438683,73074.8670805924,225316.316216883,182814.61996892,74730.3731855688,70683.7389690481,36398.5245567586,46536.9111349683,18453.3158600746,29364.2945385661,114670.200741179,10727.1269769656
3,231559.138976511,768450.750965053,1066719.64373397,1189867.36163635,1306700.15583318,1813031.19650782,1444580.42826778,1308939.17457252,1324383.73620802,1412880.74024409,1587807.39109101,1184938.13027705,1124566.42316265,1146662.13090654,1033595.66573419,889540.546573901,798218.574796018,767517.340207903,619707.524511964,524869.710694212,526129.252515337,640050.681460902,414626.238455149,432703.002330163,313470.951018517,309562.831326431,291424.623914904,148018.228001449,162521.074839587,187119.940220506,126457.547767322,112903.692914613,71986.2459496164,53797.1478810742,63659.0908935873,60584.1482184648,41059.2549050727,57018.1929433941,63172.4493889448,9253.99476555825
4,210522.068333769,767877.975415268,1238117.78959775,994437.596840994,1528944.3192289,1466150.33811839,1367937.31539356,1489384.4554707,1399066.22064717,1687498.02177338,1194537.21717563,1153865.93741053,976069.896486281,1273899.56806117,1167590.31107467,884801.833060566,1002474.63239893,850528.457756161,595964.044610023,532218.632596563,490632.968506166,380870.182715136,384838.280417733,281565.549516939,256357.304444254,139126.671013797,242994.173854104,207479.246106423,304115.176417073,165031.182934829,105151.188379989,78468.8218506106,114388.44599775,78536.3829568993,38921.1715690913,27422.9154156546,47320.6730508929,106206.749681299,42266.7805708346,28696.367624125
5,277785.232559016,965518.560190737,1177619.42590712,1516506.40109398,1532499.47076145,1761916.31471098,1499680.77676746,1525923.72258021,1526422.70670463,1465417.1637837,1419003.12316401,1216365.42546157,1188744.62350602,930176.017125719,1060693.9623826,1081401.31671316,828827.493969623,591287.178572277,740778.125292061,557484.022255617,393265.924040315,588796.943093729,407897.905529024,309875.274824875,248286.545396335,220260.725192326,268624.45082144,325459.465973464,142627.138588092,112345.869522117,81613.301452418,117974.403281365,207179.943448801,90597.032082526,39727.8400424332,27711.130415348,46699.5310225862,21853.7627378021,22592.5350345453,19016.8486901388
6,451896.652249502,1504504.47896561,1394876.87157881,1369305.99434861,1738124.28437503,1708731.17727507,1304773.53720691,1365428.68176167,1452093.23131316,1410555.09609066,1237923.53420432,1480242.91254686,1084718.4968114,887989.075301683,932822.118741246,772034.33287018,709248.607426521,776742.299929919,582209.994233473,544792.603729047,502599.070851705,464635.577760306,505360.327850213,300736.736366172,181049.787676012,235082.68215859,200147.73420009,252632.13560661,75695.7358350954,136939.791844549,116549.51236898,159046.907005019,152350.738922486,49783.0578871927,96366.2534299764,43097.2498176666,48112.9833788672,26961.7628308877,64250.2089282825,9121.21035716084
7,448412.274280684,1105176.1585424,1159202.71821144,1637555.42961395,1411419.32447211,1638484.78849396,1436605.33226987,1431638.22903965,1595324.42932656,1834587.73300429,1304191.71170893,1154235.02444891,968088.388931845,1339615.05768059,846902.436667234,936565.707243475,848191.678001255,882013.244758114,634822.334440365,449787.090120761,690944.972112078,554149.07328076,354601.595601443,337451.302392707,251506.114649896,309333.205406246,124362.646917392,59070.2492307374,99286.1217551977,36124.1079852643,72683.818710037,52217.2329458602,42426.7348163153,54058.0316150943,110748.376585953,85127.3728555207,25323.986751706,38178.4826612676,2651.62295034397,17545.263329573
8,419715.076917846,1110356.85592728,1460519.94592032,1420061.65669484,1531727.9208758,1626878.8937494,1620353.97682834,1462549.12160495,1493924.18407881,1315393.87608387,1645407.39051195,1021125.95691525,1496664.0218535,947034.335317827,959291.117391827,886051.408388767,831652.788436354,855078.525963888,538213.14068244,671146.400263519,747155.810900515,343024.86416605,460069.636968411,509504.190628161,160072.388928038,344664.817303996,281865.329885729,390212.039980284,105530.456687757,141303.590501775,51832.1793059797,106331.102301932,50184.3211539464,128898.760205398,43319.7253568487,13656.0598082454,34260.8781086441,56600.4722794109,5004.17820266153,14831.4035161404
9,415991.08897283,1341062.25924489,1833743.62597755,1784470.08311593,1802590.37390128,1842625.01138076,1414505.05683997,1543462.89457641,1196582.96649493,1680433.66138575,1529051.28585421,1563604.97967245,1127181.88239933,1157787.54998252,964594.254356602,717272.133321933,752016.85198361,666851.968244828,539588.300322036,509460.620495868,403960.603031605,352762.066928292,479032.706498698,360696.832065503,313013.347853324,184775.565597716,187423.197055289,312015.916916223,40208.3660205782,227950.737761949,135678.234139459,135503.347375968,124559.334701507,97906.0797252645,94650.5972205925,3284.74425050797,90857.7437159338,54042.7798269966,6025.41576132746,21003.4149025488
10,551401.067146079,1582782.10117508,1856042.10891185,1560722.83881948,1866797.55549492,1291033.92455647,1992810.83265667,1478890.66130526,1602261.08466253,1423882.83480096,1230536.2106247,1392438.54806386,1217066.22636755,991665.890679925,1110361.99533293,991063.438509126,1316533.26375582,985728.761145953,557972.116982425,789210.017519961,541671.909689036,242402.447093049,445959.756048185,260276.823697419,241821.168159905,184234.623338069,155340.000702978,223704.025262445,188033.728815565,127250.11034771,167137.964988894,69102.4075752507,44679.7753304332,26503.9685585846,110182.207265867,62265.7064781439,11148.6518719875,31057.0734125981,13480.7452859457,11749.8058672281
11,564069.417338988,1424779.37476426,1657977.12802005,1518476.79358252,1816940.48421443,1626883.69340826,1844830.96617388,1489958.96701716,1677490.78236765,1383389.35258596,1532371.98998226,1402938.8031889,1020141.54482549,1200167.17079477,1065828.03306633,1022736.82031643,747748.072545745,692308.785379973,533720.588466862,785626.015071182,418034.931083958,573999.16217826,381847.218306298,526570.489034672,482007.17929741,206394.408727128,362809.577703375,260417.501357836,125504.817174278,168232.612160697,123061.647037763,70047.7243580095,43041.7794984055,110137.335128117,27740.2209412049,10631.2256048638,19418.6156317475,32595.5636044197,5263.02719671397,0
