AQ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,106831.138592877,616386.146575089,1074394.36583488,1193923.12633707,1349493.93245276,1731847.7313813,1497245.94049536,1694328.53611947,1381178.02922668,1354888.16157981,1647420.90784171,1597476.19142581,1117839.34548796,995665.790125346,976178.856733578,953961.018338757,668207.45227539,874259.105192453,686852.373535827,566673.451388251,560416.515071055,306519.14048341,384642.540735052,195360.71741597,185855.939070632,256894.141907759,281353.253527718,99683.36354627,132606.709461514,150522.663315389,248932.729447043,77564.7151273017,96256.794049423,103386.955718614,141342.430661718,19780.4208904243,176320.250209622,19549.7899037964,46843.1167095309,47451.471489527
2,321194.876793808,738303.845534055,970026.950312324,1366212.31339861,1450743.67375318,1431012.45184867,1613489.50458661,1585647.01514988,1548457.12535581,1298910.3267999,1429318.8957717,1336299.99805117,1012703.21024603,1155939.02004967,962892.808321044,1194037.38589468,817422.846348733,833163.894010675,799070.336376523,472178.09374024,578525.423601658,420210.50143208,316319.453360764,462801.570335199,361166.866361091,352867.439939928,395995.780254349,117514.316010133,282202.0298244,92177.6674930878,57342.3275620778,99512.4173766314,43303.4635461263,127041.678735879,74213.8948272595,31044.6932574401,25478.5796577382,10669.1114319979,0,0
3,372631.693410046,781495.420441267,1162933.15825287,1395012.04104367,1419479.22274047,1362080.71217281,1400580.81130869,1395163.42742693,1666526.98241805,1500081.46044895,1318987.15523118,1240085.46112619,1079655.91533395,1219751.95701205,936742.730075846,1010534.12837239,605795.896560014,718484.619415838,524282.597433931,648792.150639806,506450.255477189,362386.431767342,420848.961496823,390182.641942664,424571.048192205,250288.826719379,193654.913733174,305029.576731946,210791.776225434,77359.7557783166,107277.462051874,42518.6083575115,108710.18510817,16752.823272519,161649.980913915,102178.842331174,55586.7775385317,21483.7196781627,0,19537.6729511738
4,254693.396762947,908664.878395968,1320508.68003991,1231082.95397473,1550737.01406195,1586787.0189012,1696697.98271493,1475638.13436888,1526672.58593878,1366706.79218938,1168973.25545072,1002662.30579818,1051867.87164886,852177.133048458,1125782.31709376,871581.931150443,622956.689358539,849067.145055021,823490.808098025,533628.396264765,402550.650256609,383264.251368915,479702.389006756,193018.596298736,415309.10073385,170717.326651443,171298.357633472,248024.60940128,127199.36041873,150031.264909867,135138.268299128,106692.559015955,27500.1313527337,52139.0831498355,43475.2694718575,38943.2575949245,29101.6348388846,33311.848724886,18851.6060818318,33543.6729703814
5,204695.697339827,613359.470410626,1322927.61587635,1457047.52865233,1552155.50149443,1287054.23176603,1533305.6962015,1364281.65610467,1268868.1671205,1430265.58133056,1298934.27439296,1190935.14430551,1015519.36080486,1378276.7966421,1102870.00446248,1301224.9187171,926553.226390285,848500.23452637,635335.986354114,675759.890636209,412105.387876814,323457.886791436,349978.578861714,261447.924550954,220680.672069147,167482.663412546,236944.26638316,202626.365299774,101853.300604209,113438.069302264,50818.8676928476,157332.081677152,160176.945245349,41198.5742055279,139587.244470267,40818.3087812987,15184.9095316054,11562.8830904911,6762.08473770394,21274.8648718599
6,423529.99986567,853535.564955808,978743.21524409,1290873.16199906,1514974.82145454,1582427.50345306,1360662.96821107,1797214.67399402,1156431.82068839,1364147.81637724,1368109.62053755,1507340.16037674,1320409.52549056,798867.86475642,967248.522785865,741443.166993955,645796.190503896,713752.674314853,862201.146163039,648498.702206399,349933.003851589,425482.234498007,248414.069503645,354643.841778497,322057.681076691,261668.741798271,286675.427774771,126356.243604194,163227.696719896,223716.965513476,51593.1291408143,124798.618016959,40653.185499755,74190.6576574029,52206.1287455867,29015.3980471986,23610.6570530754,11408.1272789372,6936.66134278494,4548.87090547242
7,326123.133962943,1226884.88262206,1384993.50968906,1492780.68927393,1616420.97970266,1428947.55479316,1391612.29012077,1682948.44332969,1230933.81730632,1523937.37521275,1236295.93601779,1263786.20955143,1062519.24794111,1000009.75355287,859734.447077723,786777.097474143,932184.4806401,841645.22399553,438319.267004504,675711.555440997,543696.770366039,388701.44156781,282832.783728415,715043.559183372,284684.461355598,180585.38794808,204566.277626096,220142.883715286,112239.78952741,66889.3284655135,147711.052663299,67326.6024854522,151884.879928656,147020.274461008,15878.1764283585,19586.7312370175,13955.2526640536,35758.5951561987,1370.87241166808,8557.54249635021
8,348960.734571882,1149441.24458383,1624386.66371738,1487639.5868327,1534422.99986794,1670480.43660515,1589225.22577703,1521190.18259681,1484527.23212172,1524511.10989267,1197306.70154706,1431744.89806562,1065918.06918266,1094281.11668339,1138396.96795583,1031715.38493404,712183.603980131,808410.378021468,614117.074678503,666391.52615957,518848.432598186,639610.088282156,571457.847099239,384992.669065314,308321.646565207,195358.597169797,197610.348700241,190406.511392251,167378.370653863,95448.7089985437,157450.647739393,64054.6645369001,57493.7736501245,178231.102945329,32460.6498275118,31408.1044907022,17545.9702078074,35128.6511281141,147129.953474877,23202.5609126845
9,404880.136894113,1051235.11139971,1395851.43673268,1525590.50390399,1732851.38288521,1877042.00460371,1651286.42504753,1719365.71763204,1662359.52728202,1387443.42604837,1344462.75357391,1051247.45736793,1235395.2699401,980443.909795787,890005.824351789,1090096.13002886,805076.671705042,509232.030633599,377885.181362391,569386.5118716,499973.338546584,396298.823674348,371306.996155421,178666.057017689,331046.503919633,266245.031353719,124347.46209933,194572.624803323,123360.025006655,77801.2663063244,125193.847566719,69364.5251387824,72460.6522258774,39656.7135259915,42024.5065364085,24433.3991659237,128499.842466218,3358.32866839876,16553.1514256466,8860.35470046997
10,548377.628205072,1797350.97913393,1527244.3556964,1649312.82240806,1905182.33195052,1886914.19833631,1704591.12271664,1343170.09712831,1312671.96879346,1441555.38291113,1631340.56871936,1315008.39771892,1158365.49512868,1345668.30139119,935758.999894535,1190221.24722899,1004980.11677762,838529.890320808,635993.175213375,635319.676793608,326475.534828845,357654.103706831,232697.934100484,392914.502616708,259836.356550135,257113.463685539,271017.415900407,128271.751083242,183428.345445185,51323.9208847915,249549.624832354,120356.853676781,66391.0793907484,83498.470967408,65406.9280422609,35419.8254588041,147772.045531748,47332.5943930181,66902.0688018683,3608.1151945895
11,622590.336195151,1740397.36733598,1720567.35997054,1570045.73828287,1807621.89928299,1666422.93419471,1560897.44771793,2162823.93479886,1172883.867256,1428512.9001827,1447420.55211603,1289305.38371119,1034197.63285863,1337365.26060851,919753.715826739,677249.792281722,874565.11910045,636197.883798748,666766.403868787,531355.251579477,478009.190734121,349176.004617677,535638.239123274,360109.122592126,359124.011082844,173624.366618097,217137.889088251,186500.402136881,248724.291692536,255351.284134538,213622.070227448,98327.6502361066,35029.008653356,101811.058053646,32539.8260200965,39600.5629463354,16831.7994992159,8749.53741046932,101735.464361193,12906.4554062479
12,803604.298267248,1814177.55593205,1955837.76247065,1590486.34458051,2105738.01007568,1773715.04354449,1863060.93435857,1595693.14097708,1458172.2051016,1192868.85516378,1230266.21826146,949497.623988465,1106746.88699188,1020954.19831807,1006612.01317276,882732.468966761,610875.535487328,624126.934698935,656587.850269749,497263.715176649,492604.338731355,380882.156881056,295327.524604901,388676.259242025,190863.462377306,177667.068331277,134402.230839701,121598.59912198,256549.132332768,165951.84978586,116156.630907117,131218.454781251,85494.8303399279,15415.2108172805,33480.7113308254,38339.7498096361,8534.09387516354,49167.3581616133,39742.6333353726,18734.1859541187
13,577212.992236955,2242882.8715453,1849674.44340455,2147586.35054473,2043396.96178694,2088291.385499,1847193.78190067,1567977.2609682,1987962.21715064,1336382.42318236,1479903.81004437,1009512.13389368,1380995.22896297,1112673.83087984,946490.708678369,1059217.36525359,1332736.81287069,569099.677408475,514608.55046104,551207.299493531,639482.639141767,368942.463880612,345197.401222922,307910.958130152,512684.999900755,348784.635448322,152974.63876721,106615.640878252,261121.55405859,271114.991236701,59436.9861126629,49880.9272586572,51508.2629332603,58268.2992596073,48594.3941748769,46805.9581376928,55972.6598558662,31499.406086933,22772.1957606454,7691.29772461088
14,614481.898548771,1728006.49640309,1892760.52669787,1903539.4377239,2087892.21305894,1774619.36556252,1469028.37801789,1314382.91245107,2081389.92495957,1309400.68829602,1649481.48665269,1168331.63649739,798758.871786107,1155239.81273032,699876.471406902,889111.198617362,847529.179569145,724717.255522463,580600.707465982,448751.700027136,360925.176691824,449419.30222901,166362.860513906,226611.890713068,190013.746797449,185939.081406941,40490.6500539492,49469.1280588778,61863.5832601002,191286.539998776,60907.8278624948,101102.368884093,24099.3440352896,85057.3717366263,16550.3992614615,0,29618.945735969,18155.0404384436,17097.6637651094,15974.2647689019
15,769316.415558229,1755828.52856543,2138479.38218055,2128410.82667263,1924463.22640116,1871664.29831729,2016797.99398704,1700843.31951049,1477389.06472318,1440208.19657581,1165026.57563994,1177036.88585082,1128209.49876198,1362599.57666797,805350.231181546,590124.957938569,1107586.04494039,586964.454604057,534991.386967653,769114.979347406,516440.940092423,234645.720141966,413768.842469481,244962.329737587,205905.600799022,160225.27480254,257015.821659365,220222.557820557,165091.012343443,239487.504550722,113631.83897163,73139.9375609858,159822.515795543,70096.6054627231,40586.8165231453,17179.8160674496,3506.53180466108,24099.4328461353,16088.4699930182,20350.8121189907
16,921889.186463337,2107002.91405642,1876700.0997563,2002970.48395695,2416244.94280043,2059618.47125143,1562145.3261693,1756042.02290597,1855496.00539593,1448415.53546204,1174010.8109466,927927.303724846,1031060.09779109,628383.987378855,879828.585915859,582027.003409912,583190.333371031,634286.351574085,413383.975983914,577832.580558292,644946.38299335,339660.173105619,313895.790050708,292106.631401507,246649.057606726,228836.276837779,243168.992973482,298855.892147177,118563.074430509,193074.607872884,22255.5212494542,34566.686746881,48473.736778851,64038.8763247424,27567.495885681,0,21605.7452505568,4368.24660161127,70518.495694856,11977.9970247637
17,685336.707534868,2293380.68747606,2329831.07173113,1991738.78214925,1784977.65579046,1891391.25568814,1636203.7985476,1539960.48884526,1595838.00117316,1494329.25237392,1179618.91747498,1222782.86361362,1251297.63584083,1432501.65298298,886078.732626951,907996.790794126,844607.396532456,643600.601761462,481153.205434556,485071.927434392,432319.28292777,200514.885162685,398340.607358477,281836.760428314,222995.670217986,146967.578550867,208302.010180515,253668.921133,83850.5202187835,73554.2584792356,160034.479229575,113670.577343667,43694.6933865479,23136.7243563028,17651.9047700766,166817.941908957,140525.3615003,103013.967161643,0,18066.4976964649
18,771855.835623303,2233671.15517284,2519643.31577535,2117225.05784096,1834871.99472138,1769420.01422048,1985826.00574766,1744396.1664534,1097660.16751537,1606955.61014035,1420923.06427525,982901.678904754,1243288.73073174,1058174.86862141,925186.701912588,759737.975396806,745824.216199946,603167.420893283,677818.180296093,448676.524361947,557330.136449503,444406.165826162,338428.863017206,261444.188070987,197119.180402924,239277.74170122,135262.635789815,84284.7178287652,194648.208071367,158648.661304632,68574.9932405125,79327.5507078568,59912.0991790204,40806.797179189,18614.794684547,92657.2045212346,15474.9218601894,6686.71856719054,71042.2704831625,66459.8540765903
19,885419.179090899,2656377.64184783,2275660.4467507,2611703.79710139,2059800.27843915,1693269.47444138,1486634.57281959,1455041.03604181,1345888.45363948,1460228.98074927,1141778.15973828,1214468.05536546,791322.066951188,919298.784526901,903432.975195804,822467.345500908,637476.881913489,568148.815170405,513828.44997325,595982.349017822,424146.017286082,559962.418614384,415871.032410778,304025.655569231,238470.915145729,216157.65515062,171213.49722988,215707.785275796,41944.6096168307,222206.223456977,75646.5954806968,41124.020269793,36275.0133827179,96969.0235342418,17449.4156274049,54062.2913023637,13193.0141643936,84958.5847202072,88866.0977337535,10677.7138468408
