AQ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,279485.757991554,520563.598549468,882051.695337865,1250588.10354166,1180475.89855836,1204038.93389541,1353194.88428395,1403896.80375528,1688914.32332042,1293598.65342502,1169959.71252764,1214689.8945142,1014771.30728581,952730.269800614,1024813.03157989,675620.683127236,920592.356408117,558996.331508432,511230.240903483,921143.88454289,696490.2039424,707681.136328317,335008.553413072,192297.396180007,176997.147314177,169865.405043698,294838.485170324,180029.367163423,179770.632507609,207782.949475416,41270.9934385774,34580.6022878568,64740.5935802862,67136.5239769744,13179.8943858066,69543.1450621669,26870.3625550951,2137.6162589661,895.38056192513,9746.52000938778
2,237830.238399965,460468.375059361,950790.21534633,1083870.71059794,1222219.81135133,1549965.21217289,1508740.57706944,1435189.60087199,1400806.85739584,1590118.00989246,1284138.9422438,1388406.27513866,1164619.09432625,1252539.8317081,1085486.96475099,1050083.11519565,692593.331266136,869258.687870681,878102.207200119,853830.67680712,484540.532558649,478929.79138388,378374.08140246,359830.475981828,257909.558456096,393702.446366501,252682.118743964,113871.299788305,246478.08359706,212444.431618226,149560.274553493,97160.6315494357,183343.495687756,104432.116552915,229550.836746362,22703.6350004783,23858.5979211976,28280.5866454099,9766.7441048259,9421.03667694056
3,179386.521411141,736854.092233909,1091350.98106794,1250031.77521346,1550520.59835907,1280139.84502081,1456857.09553782,1623478.97703628,1321783.19538877,1218657.8354576,1087989.96962029,1113424.03387426,1240968.15895659,1056140.37826181,767914.889187777,826738.532223827,629633.941474607,887154.894592077,541031.023190703,588520.738742159,570758.081937751,321008.932339054,294988.242800058,459673.114875815,245339.11921187,276156.678355915,243613.674051466,86463.5935981861,151868.05858209,65965.7958078419,161208.78379676,34214.3680699657,57041.8849702448,49021.1983873067,43455.589162626,170830.652589556,226551.284230408,16133.5823041345,35564.9044887163,59309.6871721957
4,374200.869289801,946099.155199851,1521399.51430436,1630692.44966662,1848475.86359563,1576239.52623394,1419359.28585085,1522267.13959797,1549242.79517787,1797923.62547855,1424931.62112302,1435485.4248985,1223314.99225349,1073022.38398453,1238299.16737404,952848.63626615,981026.061335638,626282.869878905,615965.021068634,666442.862446017,634182.128320851,307180.623451848,429712.767812916,311728.239930279,314022.896122866,337833.922548074,352808.221070188,209858.171142763,157643.146913454,200489.933589223,94121.2399980245,84065.9694115074,82255.6947044,90018.2104062404,204214.659812035,33397.7534001346,34352.0479167161,62213.5823243197,25857.5368006146,81873.9806893231
5,168006.523431139,992276.492430453,1185217.81174053,1262470.95780253,1228386.0648494,1247964.09600054,1559979.70150929,1355257.62231032,1218728.66121657,1192561.9837754,1083089.40060269,975490.713844958,1064563.54244497,925870.85917287,962275.288339742,679339.554069836,648712.163895853,568404.635973156,402053.351865534,459340.152780767,529042.411623313,628195.317923257,351572.323254751,181707.869132945,166743.781226844,291192.951405674,227407.932231834,238401.320794938,148408.101201147,139594.504197276,46427.9037407622,98892.1965460464,49176.053107213,37056.6859133182,3874.50637403845,80192.4137844247,24052.0473188895,27599.7264866342,43397.9712874477,17316.0396472616
6,410848.50717833,1031262.13736584,1259951.27908602,1280691.04600678,1601141.72941055,1378838.15178228,1522483.49243745,1655467.34570471,1470385.92101006,1155076.07630573,1305370.95984255,1344036.41450005,1235139.55932011,887814.239134339,1093590.90530314,909219.917772929,797073.179470364,841529.845160526,829622.287014238,533619.270673115,662002.641084911,404832.02020229,394228.412629791,344517.148571373,345732.950855547,365020.375392435,288884.085201228,186709.306558682,299474.885995622,129157.285147932,99079.7669710311,115164.875800556,29023.6390062567,70194.8533375326,35716.541290817,62083.861290948,19212.6897860494,11729.8727541487,11229.6505718725,83339.67998512
7,221876.184764686,1185028.5864372,1360092.10419134,1466455.85728224,1563609.29520512,1589405.34118466,1546657.55829999,1480440.78330776,1558499.87116563,1256934.23273737,1330448.6877979,941040.934185355,1256381.99174423,1128716.55712679,984535.655285985,913386.170274878,851416.445005839,818665.84320661,706431.340956749,511353.127657745,425323.590675615,550269.774937624,572225.246549079,554745.052521543,272922.321931574,156806.125932003,244650.24456316,241349.774225948,27754.110254801,53603.7308008342,115660.126589784,51139.7682955199,70276.0010740614,56391.3683587001,26856.1219165117,43913.1614874352,53802.5976727811,110633.132397737,48093.4218770072,33474.7275486934
8,502795.433184004,1168793.99557774,1647000.02612669,1608720.40289964,1850333.89414506,1578872.68623626,1574137.80630266,1646262.96248116,1401953.06126674,1310020.74503969,1707614.47083054,1138659.65684834,1164129.30347899,1120663.09342532,982477.958351692,880265.17061067,763356.005636388,843375.947959985,539823.55440698,429086.35613142,672923.610737043,423839.717886889,416914.428573598,321311.331769823,120796.254098782,281176.868254952,160046.167771304,161918.687843415,158188.32253019,220870.387824565,159147.478152296,59153.8379980849,98626.4353488747,107402.702700645,13570.1272419669,39446.1843438223,121850.035148155,9683.76852743116,30380.5917216783,4333.0875519857
9,279631.738366316,1066222.90590675,1141625.61086401,1774216.99178178,1521488.70265844,1758324.9344132,1658789.66052157,1224566.9391112,1254125.23008338,1292746.59711192,1197020.69202268,1219402.18331941,1252867.30025874,1104749.77276569,800360.931150641,799003.205595503,609440.550495645,552117.116667402,640180.266871159,346137.78729954,299170.254552805,342057.765137955,311376.976326386,245777.502169629,382840.829388172,266096.734541349,251538.74388241,206933.10663563,175455.275542866,197414.735567949,34237.7190556366,87480.9806067479,13415.4074223396,33646.5637222057,95179.9846779392,16790.7624049965,0,19971.9740753801,70035.0506101019,10523.0584605784
10,599042.406186882,1490886.36218843,1601772.60171342,1626493.45699966,1948209.74637904,1866784.02823166,1733966.20518349,1712641.21026079,1755651.25685332,1305960.12694015,1495232.23165541,1150661.6717595,1239146.66411982,1088605.78312261,853039.565622807,934407.093734126,596553.459126448,653284.62456218,927954.904879986,400169.061828809,325619.859198316,384827.648716244,237884.006750014,404811.974149254,324372.383872647,249646.82552168,198097.851716781,132721.544258131,73207.362507708,111105.888431064,89125.7093698619,59944.1883637312,26172.982312896,30079.378918502,90995.7085032902,50883.5406845256,50069.1188766791,6103.97212465547,11986.4819121526,17937.6930143149
11,356231.772399666,1865391.01988389,1836785.76517168,2214026.71691855,1465469.50063339,1609208.51416023,1594714.89621295,1680946.86145658,1688099.22036474,1568851.06023287,1336003.50672097,1200575.4523917,1069201.20254918,1159698.76653441,1101520.22295528,920598.130516405,584491.980907896,663505.818113087,539257.97749607,710069.425902263,346073.36539523,438785.150166303,406287.711479414,507261.690918667,381598.952992746,177761.066303527,234810.870457619,146836.639428029,125627.319190452,80379.4090743404,71003.2743893193,167682.174196422,43928.7095351726,33563.762994924,54377.3011753165,38889.5060353688,48511.9136825359,16246.5311966171,28887.0819608842,0
12,500198.084556357,1244306.05136174,1540375.42656017,1522188.72882293,1635424.20675058,1692548.55403885,1481605.36650467,1679362.56269744,1592068.23310129,1486528.63009159,1204815.53002611,1468055.09817928,1107015.52046457,1177428.82452817,1367311.8287684,859777.813869156,672711.38569537,740131.711337668,561403.0248862,630942.411272987,757306.634621809,499222.131297597,316423.196936672,326823.140547032,227455.52869285,241242.79489041,168613.852163475,134813.047712649,346918.236717457,73310.9815095451,74669.5692290686,135247.794090403,87150.6510245872,20740.903212857,46659.9712813332,60075.5534636832,91327.2599065088,66184.639931813,5016.45800885406,11321.7073869736
13,704022.388286881,1915251.3137638,2361289.70697678,1832663.54654355,1985649.29484203,1882144.31950372,1750858.04202215,1580313.982396,1557583.95731563,1389824.80740312,1400948.60981036,1300849.36566147,1038447.01431518,1323931.56919592,944400.05434951,1025496.3755942,730514.465732416,511152.859736959,562158.028444401,688171.96540049,405337.014192439,502049.258931498,548204.993911957,410348.198631376,291392.682251715,279287.553070657,224406.610802092,183773.880747736,226753.538836736,154236.984754863,143828.661137142,61971.373178032,35857.3797553365,75011.392793082,88232.3845681341,24075.495578361,37727.2451252165,12668.7817200362,23574.0699140983,27630.6877218658
14,922116.382461817,1863393.15928856,1856613.80778993,2036517.43694386,1932784.71636834,2003539.87382961,2147606.66409711,1824863.93076171,2185838.07867361,1432944.48334192,1339633.95192918,1254437.1700103,1103690.63362862,1373494.53501734,1050365.04450877,997167.651880657,747682.92984433,650379.238446043,701648.356493521,621662.462213832,405952.939081327,357865.756977533,560895.541266419,358665.041438617,345972.225953899,406117.857944318,215018.39650201,351721.571760282,97706.523726659,120968.045390802,59299.1506468589,93760.4996107614,156963.865952893,151605.446958565,61655.5677367536,124936.4026715,36788.7960701447,10134.8789164911,12290.5382868395,24036.8518122438
15,689417.5556865,2142416.82857976,2342594.77928772,1817645.53218087,1673087.02216926,1848240.99357192,1827241.54275747,1671140.88711972,1490018.99471697,1710289.77106835,1030269.40733496,1482608.58245313,1088980.41390892,1310412.28545269,834753.861238313,905292.000385197,725068.840689797,717470.86563196,830620.550202155,506492.893335394,390381.345579109,325873.373677128,431377.477969846,234968.085807555,246271.459829019,255685.200766269,210858.377858027,120268.50844074,160060.295631977,133335.214665881,99126.9775956174,65344.0851722248,9684.61385251737,5696.28041570994,25323.3120010236,36395.9961749232,112486.075081792,51037.6952150374,20070.9572431626,52931.5594523627
16,815458.371600114,1955747.13049063,2268963.24097856,2236299.15872318,1956890.51403322,1780442.62132017,1734753.31795073,1718024.69446877,2185059.13237142,1420053.74090087,1781813.67481874,1363463.4407315,1416498.86704995,1318056.69644604,936405.094243018,784874.301642949,891665.132784959,397178.213338172,831839.837753409,395813.617636557,439250.971179834,370155.099075615,235553.082399115,179907.460598948,195971.933241039,193245.17231846,282135.853730767,122674.648184461,115792.367122771,50326.5315080694,99125.033512056,90490.8637072002,179062.282844391,268504.960939825,55424.5407581701,151830.243360619,37170.5546507454,117586.128379059,18636.8705525864,36719.2713520169
17,847223.933223104,1896301.96275421,1976423.18370366,2116973.18480239,2009879.07360372,1944450.53180218,1822283.5081522,1799431.57562805,1113553.96937108,1385262.18179466,1284851.63040932,1307874.39338241,813235.616286843,1024929.49647646,956246.133769521,1027242.39090674,509202.97556266,667519.187711958,642683.073619557,623278.146743232,451478.669991157,353689.671368445,490829.948257775,208295.136438808,284242.330107847,297944.389722138,232057.862781284,210005.082336921,93074.5706262789,113220.53431752,107958.630546319,55745.5891642246,22164.0121142427,73907.688719459,149831.200097091,53358.2495286606,93574.3924152719,20794.3442736715,23189.0510693274,8189.78121346704
18,778575.904270706,2363268.23878703,2339948.1025257,2339677.99385713,1986255.50639897,2038659.03757882,2030980.26575986,1816799.07131771,1668378.77412872,1597658.48373609,1295865.39682513,1476254.99058215,1271712.01643167,988210.483699406,859447.738814666,728152.787865882,653553.190247988,639167.047083408,538600.286920232,626315.87935736,394443.333776806,427932.971028185,234447.041925502,397874.757339054,335449.368698463,158757.30586564,67894.6867779796,178279.70836022,163098.333113128,84568.0434006922,87469.1897830637,45988.706806143,52962.485823711,71376.9203754114,0,96365.7530761866,29363.6600294014,21723.148341554,44687.7121280303,46704.9867883667
19,846934.842395491,2208878.29003749,2767477.6231216,2491431.87532573,1771924.27807679,1795881.61372656,1850717.83610775,1839978.66047158,1700869.11829711,1397399.45698103,1160720.85116738,976775.754533598,1400206.46156963,869841.928544418,909531.051865291,769014.796793701,523618.553396146,647066.885931334,366507.724584513,534127.590707774,416048.228840514,385577.303225218,221987.06377479,269151.024601,71303.475901113,154181.683715469,231744.990635638,128521.37596671,56014.5164568358,180923.165699377,40876.3449352533,75872.9106823848,143919.179754878,8661.69946034833,75263.8177553391,54284.169698366,6999.1028064741,15424.4189572555,113353.447711958,16527.5652666564
20,796233.7719698,2285604.64106122,2427441.38501367,2754636.74581256,2282721.66833669,2108585.2114029,1819489.1636363,1626501.07743903,1429190.74498706,1370978.4624977,1820257.20608906,1029053.93646088,946804.726086059,935210.0694457,900742.399092718,703249.597267076,761829.102113739,722299.286212569,459192.256463927,640929.628080833,386589.836442879,405814.82097615,130673.371356825,240576.197345027,315400.212372444,313847.12787713,333164.231533816,254979.044893062,124708.728129272,140673.761193338,170554.835616329,83415.0358998127,66663.246940988,16661.9134704319,77385.3457151083,19769.6478234647,46217.6735673863,29207.5634765282,2112.91687258754,0
21,1124178.23332219,2668783.41620763,2313157.7474187,2340570.25621711,2158952.34812452,1867669.88191312,1934880.75432446,1352491.22707551,1496332.56121385,1219692.71988763,1300619.73128232,1033566.65535913,1266992.11110238,834020.602778996,1015019.60940476,743393.623789129,660625.756925426,530880.044523841,462838.865794929,742307.38603941,409760.158679853,485139.856041212,332622.38964641,299382.18554185,268448.527159523,298485.303845856,122488.417613862,122603.743644142,86969.8161192628,188559.441349919,30303.6522461897,86628.9285675032,703.194217393757,10487.3602824844,74442.1186821697,23795.435369052,12472.0344581757,24268.821787424,38862.7753752812,135.631261778629
