AQ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,231723.313310813,820345.642366768,1058827.28107235,1203034.36961695,1367787.89635537,1536617.84321975,1461672.38537944,1334435.50281546,1430447.69675777,1584458.88048836,1337182.1096016,1529950.00091318,970348.769251556,952770.88987594,1036900.22368789,691113.417664108,700527.380069718,691029.455856082,528190.367076357,666361.033606483,523433.935857741,484507.221417972,351083.04101324,461736.544463969,349757.404371351,236483.198374131,324920.718581918,217963.571098139,48240.9812151249,65763.8567522984,118343.343379365,50628.9427051639,29385.8194858787,98312.2367664844,42766.8524051524,35621.9578910097,19301.1116401185,41037.8678357106,7002.92548180067,57083.539167456
2,245195.601734382,663599.943144606,901874.680804402,1094811.14728142,1219734.41229961,1416274.67213638,1425758.94688195,1428344.04042219,1148159.13440519,1140434.40115663,1098730.62099294,1224085.31267618,967239.196751471,966016.235574266,1143927.40681969,798281.039194828,742075.750607513,1080755.80568395,695804.894521834,471114.2759452,684999.694186509,522221.30441053,485255.543754603,399284.488911172,332425.054193188,282385.591971667,394371.574596592,176669.202279077,155637.574810439,114556.292457726,107186.117125919,35234.3681790553,134280.904945394,39241.9569400521,82528.2758837206,39401.8498985528,28464.4216716534,26941.7979262867,16980.3334094822,16760.4985756378
3,128734.324580362,862908.773540683,1181768.63771666,1315710.50506311,1276541.63586232,1492542.54558327,1420935.72038767,1297952.01524825,1262974.78942311,1349320.33359767,1228916.75087441,1501181.71378995,1155430.8149571,1050008.72652056,1092637.38353438,793003.332638013,992519.610762435,715204.044537991,772305.334777089,450268.648753428,416214.665216598,389456.028398803,462664.277105415,282489.362280952,269092.858128376,292593.595440389,173172.623198436,175093.760907758,218906.88480547,146226.499339101,213063.504579995,56239.4460751762,71604.5247285718,186798.980085273,38295.6063178302,91291.2751643962,18781.3691724677,44623.2685940427,18587.1666944217,17491.8714429782
4,210014.760395157,838492.479234848,1078694.46937565,1278788.52217537,1343387.35911436,1420134.58416109,1419309.56655874,1617274.32908527,1502329.6722728,1288732.84365638,1383951.66237509,1152896.04284581,982890.133907094,1141993.68694204,952980.972576064,1005025.4803714,868123.252791095,870333.148227034,706182.208785677,528304.101349407,515394.300921822,385720.525234492,555045.28808655,272588.616795859,458560.962517564,246996.407237001,204264.617995831,130722.939922552,206878.618627803,194908.269674767,108642.554768031,78569.1920258997,114334.874991488,22189.1062405497,21032.1420797793,98325.3669249806,36359.3716954851,4523.78945829444,0,16492.8288694458
5,344918.171969432,1321019.8057201,1272589.92230101,1516991.79539018,1693904.67556846,1776183.0821898,1782044.45946415,1725933.41608729,1396785.93725828,1428015.88396505,1607038.23564886,1232765.74732714,1106347.23333687,1353027.21013662,1140034.51528285,975108.817368992,855804.058335054,744127.002809332,996170.794766016,774578.363932573,432254.191348188,387886.587787886,424570.919260325,296282.256754508,220028.553440218,305109.555848369,176183.145900074,95348.5112103584,178552.449968362,379554.133260725,74350.960941258,53666.6798609616,150675.277889378,43720.9479791231,43743.8671914692,63345.6677538426,24736.3744351986,48601.1235510502,17344.6875467176,12423.9246138675
6,194688.636979878,1071711.67213162,1188340.69750254,1455654.85428155,1522438.99599346,1368881.85660648,1517766.7116309,1623782.99369848,1494991.57816072,1428264.00460943,1773229.03208961,1500756.38281184,967468.747369252,1354094.94502549,1114000.83787944,891294.93246346,978712.069726462,662644.825837,648618.53410113,562116.479761893,484575.686304993,523962.793258812,246530.194142828,377143.37039013,375344.33443083,337176.828802696,394176.391464685,190920.260288792,244102.463352586,49547.843809867,82460.0447221193,98830.2472442836,112926.728506891,24363.2213830995,21345.4354276343,18541.6757949338,35285.2566154801,14024.4954770408,21226.4833537595,12719.8378104486
7,477626.714374843,1227011.38516975,1324617.92653375,1634419.531262,1768275.03519111,1582767.06923447,1491560.29516499,1485471.96692993,1223807.04339938,1393565.76919697,1269249.08267864,1117078.53126788,1149169.15939218,1407431.06704084,942606.0075264,967254.67880698,725908.257145719,895092.273828209,619035.716464225,556580.371983668,588992.482028252,379935.445662381,323146.825497054,398198.853648577,198943.457878456,96728.8999584861,407088.380348598,278994.295007718,143899.450963227,193277.090435408,171669.789114143,164766.238317299,75802.7865292478,156401.123309657,93682.1251169413,110676.575400985,62490.3531670156,74890.984268014,7444.25872335635,35991.3240671003
8,686932.696043252,1099098.99060362,1666446.9694309,1617274.59295466,1504384.07876908,1876191.8978932,1481054.84352083,1635123.91741678,1360447.14490327,1112068.05658126,1257497.20268593,1485889.07885827,1042949.29858866,1168440.77452553,908969.252860958,910265.551990628,759456.040912977,763627.453573144,619985.642725376,470465.617054309,556992.791222336,347519.784312678,508591.964139135,665575.827020973,385726.367057898,143517.652510924,195621.653401775,142932.085694099,327747.722409797,95955.9251040319,164068.664982169,166840.175340953,69096.5975880809,41215.959171523,62477.3446833222,20591.2310351938,32906.3341327825,84817.3525928411,19464.5710830412,33853.9327370863
9,392996.285953884,1299773.88873937,1610139.71648189,1941659.20151316,1575566.45608419,1788098.25287894,1566517.1744881,1485164.48870009,1469946.33458995,1526733.86542229,1301113.38073227,1450323.01550532,1235254.0316549,1135024.23241799,953145.664357197,865606.609775407,623775.812758366,870647.357152071,679993.900972544,501709.694013919,368445.773057591,333922.327845558,385174.735281542,242816.619217592,143765.607586266,231675.47471516,147585.69368082,284167.111095433,117485.634714077,122141.934002906,75013.4817074807,81573.6394897093,103220.55484932,98632.0920116539,49419.9782863941,115488.608722398,68953.927185116,6623.51221626711,4396.82658717572,6201.90404237201
10,535332.9736737,1247459.47635749,1579483.14018537,1725519.33733525,1671124.25232006,1700765.25489244,1655464.67838846,1540998.22666192,1433315.324693,1506038.71200384,1460659.61451751,1391008.55131784,1124414.64178716,914661.82989404,793923.589538002,747808.056856392,1026087.60496877,841393.300416972,781459.158189703,495794.086611809,382430.544156456,288753.569598138,291421.241206162,287279.42244082,261523.622221444,351900.3692361,194062.738741432,177493.610353604,92119.8749347436,146690.987071896,331840.431157393,38492.2298191779,114939.686037498,53633.7857347646,33973.8168577761,19415.7861221459,59498.5320957152,117919.779636378,36504.7084553422,0
11,340312.139052445,1735686.16300397,1759474.30330532,1838490.67631153,1425727.2238233,1570991.06436502,1625406.24664979,1579916.55848026,1571144.41511989,1615983.58777908,1334446.77165673,1097838.29759491,1053106.93717835,882212.247066039,918095.713740281,802605.929851019,860712.780653986,777203.1343309,901258.579168445,696849.746035188,399450.567483401,546351.847572869,647684.418351629,323630.230740791,224644.851337875,115060.523552668,161382.460853076,76603.4837951458,76494.3318352024,144473.919646624,49765.5562387766,69367.8511631828,56281.3974728299,45556.058642195,53796.923554558,51178.6603156749,8413.30381777038,94045.4208194284,9907.55665988432,11200.2219639288
12,629646.746548643,1488329.41758973,1558104.13834493,1693777.77811147,2061457.10834291,1603765.26014711,1467285.44628889,1829410.32676017,1363189.95562554,1357716.49008073,1271119.61244647,1095902.64936529,1149606.37903111,1017641.16447412,1218059.43193885,814989.394165871,539136.97483643,581156.497220527,395394.173140185,307529.036336219,405172.492884475,200433.236250796,586424.712955346,536586.915677007,148792.077146886,218469.557537314,189107.503505096,126790.945207367,125263.370179214,131091.268509635,135414.142142364,224790.079534375,36568.0099517253,120106.081749553,53791.315905998,33873.9042810036,29546.9183406674,3841.69808008945,15017.4889302423,3407.45768494933
13,557737.961059103,1670581.66374253,2097708.08767692,2310237.2942264,1889928.81352095,1655674.15558933,1800235.92035109,1807982.68621472,1681693.11604969,1485857.09438688,1450534.80919239,1308026.60013825,1102403.49009233,993263.784417042,1067759.78180128,807470.301709794,931633.472638715,585508.707330425,488148.701066744,487580.229754128,735025.345421253,445871.445695029,315816.733338696,394911.769901964,380877.371596908,228782.071053709,244211.184354485,111783.3793992,125264.811250538,164273.75003889,79634.7363944033,57485.0568703111,96352.9813637795,28863.5650731507,83604.8967572426,3087.01178109311,23810.8525529211,6110.81665632989,10467.9852985817,84205.8504357556
14,571303.483755504,1514743.87216409,2032125.55214262,1911557.17392918,1904108.64685393,2112286.06692226,1773622.68114821,1484119.26476471,1580860.94307368,1527932.66331727,1443503.97227769,1411461.96441992,1559827.07030732,1110070.06295698,882469.922715599,893908.339084061,802735.926159396,722297.995956577,570995.52396092,409951.046148657,540383.082371093,350832.05565482,290710.591940908,306077.91165098,170122.103427107,211112.899179972,118280.30751357,146833.724481858,92912.7005310409,160637.262056549,111249.364459054,166053.91870129,56720.2974222081,53931.0378239617,27827.1943909441,95527.252605829,35654.8232678507,21375.0069972376,26356.0413737701,7987.23550979397
15,740259.381841796,1560128.83522413,1882480.55563072,2183652.65123766,1741812.19572543,1408856.97946872,1464999.82271793,1624262.0547333,1262131.44136222,1428650.37209031,994520.346901496,1073482.31531058,1126011.84807709,846965.963421237,915976.254926641,751215.662302542,760123.913606537,639447.739563791,406960.265165288,458290.609867709,461438.361896241,365378.958563839,254165.609257959,407225.031257832,373377.724053514,315892.294488515,178131.199795496,194586.73458465,209755.203290321,99807.2937074763,62456.1572936452,21168.5622173006,151037.719034083,50875.0788410708,6527.05451002451,128615.693628947,31258.7560701427,26263.0091663167,58648.4980648727,27379.3828255147
