AQ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,175428.524967072,565800.707337845,985282.005109652,1086656.36024529,1562381.1445045,1273840.54941222,1497007.27468863,1434994.14970827,1621343.84771922,1488575.57529896,1096132.24108117,1207909.74607024,1148944.60671832,1010059.3331532,946164.352919276,883273.546805391,730456.713862506,542159.259161615,536562.991141328,505111.817416801,439522.073679053,452483.338636174,366551.508730448,622720.924730001,161333.780486,484557.414773549,140702.561255929,181881.532500384,135093.236759547,51106.5154162433,37743.264935358,92187.2972986363,129935.890498113,37059.797662196,104753.428225646,40369.9839442479,29271.3601161707,4947.5394592995,8902.69427301657,27337.6134444715
2,298052.953327454,856039.269376593,972665.490912737,1318725.35685411,1212948.54151675,1433971.25318917,1650803.64325017,1472900.88580755,1595299.07355817,1401050.53115585,1553079.01413396,1447453.04084058,1018549.87622895,1154305.31087253,1011960.87581767,1166776.58715983,1206838.20714986,634504.981140928,601481.672930854,648288.268171608,425933.823887701,531107.657759236,391959.28667891,261646.45626244,233206.193174413,174823.49246235,227630.339010253,235727.502506986,63624.9767790874,183305.273369568,60578.8014370188,45818.2664334318,29847.4434129393,58476.285315139,42494.5013907721,13823.5095848801,16337.0924226611,6479.01647980123,9863.38845403618,4591.87102185061
3,303399.512227384,861551.95189638,1050625.2270831,1356260.91685752,1569648.9109924,1338957.97738587,1408748.25677724,1769318.92247157,1604159.78951353,1419291.72799029,1502829.72386801,941519.231964503,966806.681353605,1262079.10949969,913098.959446732,716599.103359774,875848.975010934,816952.620751531,485139.946730902,675013.244976377,534598.8637713,482532.021231316,363498.439833173,395609.786000484,298296.812150976,381783.926837291,339535.838414207,178657.263545546,225059.312293673,163012.347370429,149245.782135042,92263.6354605461,50595.8898882405,97073.9574411634,67063.2060010727,30153.7417871396,41030.3788744707,33920.1902080357,13300.8902707868,14993.3953211927
4,337181.875956096,794621.379992357,946379.703558782,1323490.61485282,1337176.23965973,1697331.31168948,1809786.77019515,1553020.03684039,1423404.32509148,1441594.74877953,1409127.56673972,1263769.67206618,1104463.01114122,1438372.00288723,1058767.70905137,892582.361022089,838208.576978422,801877.715441943,591353.567203912,624210.934911273,666695.220082749,582235.562976637,370788.214881695,302259.690111379,282486.52227735,270542.041693906,193023.404157937,97450.8332146515,253434.051790134,139637.240842638,97988.6326269541,68758.7107043884,18914.5437155982,58255.9671257974,59981.056801714,30783.4439856877,18800.1383892233,3012.85588055826,25531.6488200895,3253.39114709295
5,395934.799525909,902141.111069714,1543754.19047411,1635156.25011518,1543222.1547122,1631007.4673587,1367572.47719188,1640387.72181963,1286524.07261861,1553383.0876927,1304574.71911479,1546449.0457633,1103916.6032836,1321688.53123117,1253978.25134437,814243.269844417,982351.122447452,894215.497165015,665947.376482015,598886.846800878,591130.166352607,517270.813333571,425675.500776861,331008.900240731,260716.155791685,327735.580176688,152502.889637797,185168.107072482,183624.901061467,84975.7148949865,67805.502073608,162070.107701145,86140.2809450476,86706.73015179,38745.513980982,12019.2150225064,59250.0171475636,21705.9027203169,15228.2566930693,31364.2006861433
6,274502.060301702,1102186.73053356,1459945.80959479,1558577.46018946,1705379.49314031,1525722.73418353,1509525.06843954,1374222.18684027,1672335.56573397,1382041.72326076,1396800.00331497,1395830.0326824,1206473.18829549,1274124.03559005,1136429.19313807,1206425.90775424,616702.555350727,1169258.11151396,649231.182498173,598856.659687663,558839.171689017,322961.809365638,373486.189259859,667083.748098627,319537.804298531,418202.291455287,190090.622310712,134447.794006484,116285.384925067,203196.494392335,44110.2246001791,70774.1116342947,273105.092752129,24724.8691893667,29586.0589862866,20888.0993983224,113464.44003442,15395.0471876554,20988.1917157532,57522.1136852053
7,418493.453343059,1065501.41115147,1471884.99889986,1429505.95858264,1885408.0680292,1449147.68443496,1415401.23242586,1461850.35029854,1629196.30626409,1443430.22693543,1611901.90567359,1267541.01168999,1197610.79190372,1180235.84802499,1030786.85345243,864881.154231888,724943.571428385,883526.817554009,602909.854207372,608209.416689517,641481.535807827,338227.514546369,515769.76834125,326883.520307391,202273.458509532,301339.570748149,536560.354132542,116746.230542026,123216.378097966,87275.5623277759,183114.002466055,243862.673581994,123338.205301828,63515.5818446694,67854.8837017014,20313.1598930274,52219.604416826,2570.0245232697,0,29450.6478413292
8,423132.929295003,1114294.33450925,1431249.4601561,1554634.00381441,1362577.24469384,1615579.43565368,1496939.71354649,1591165.79920144,1224313.22864381,1181581.09189912,1268158.06280989,998021.338254807,1338661.7552991,839870.420722649,1291722.33347781,713337.653155612,1041881.4610109,721301.741063087,580742.623886293,420908.951343689,562460.826694037,305553.068898157,278102.52105382,243675.460447342,267672.495810069,187901.585844139,153412.639621573,144639.635749666,112764.634416792,184512.862975022,168692.132324511,163012.120106414,45114.9360891161,89518.8147888852,76051.9809970565,4508.72189953602,19221.7887845488,124126.410749256,8782.86771108141,14802.1246126768
9,442820.383098865,1588822.99040058,1559191.40789407,1514447.68094969,1663487.85314523,1593117.53912903,1709704.29050612,1672540.49868001,1421918.78025485,1367861.16229119,1564245.96720453,1510363.37385815,1168590.61935509,1297325.35267309,1069841.73334267,847585.083585835,960411.006100217,556507.317264113,749068.876222325,452499.830588042,500284.900380152,517106.953563342,393216.919393205,204402.181099991,256870.423849199,225393.815910359,189250.207181394,190180.274192338,117302.707520934,366177.364456259,37362.5349950951,161177.068338059,139441.445633023,135684.629519324,72323.1220919989,13410.6620229749,28503.0363890374,20652.5980806167,65804.4919795819,14820.5851005456
10,480970.721962805,1574424.85359167,1686680.84519853,1601116.72592227,1495042.74605934,1511260.94468558,1303812.07210875,1302517.84838222,1436736.7660768,1108117.24943532,1168197.11003701,1150045.63415929,1232830.69360105,984762.841469335,973966.514309381,874996.475311179,777033.728251829,749534.202428364,692062.232448696,772331.817534348,464713.0153002,514346.097433091,418956.589492852,217221.312365791,287849.66495506,218837.326001644,197027.603247417,79261.2264098211,119952.238534336,156639.032681746,132115.012567823,101004.220535014,80961.5332761362,58713.2192674358,28213.1417244737,13742.9377366367,55646.6668934156,16065.6436956482,126716.393688631,8583.01151778892
