AQ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,121945.419507875,571740.709432984,941075.130724173,1201962.63256257,1284587.31148929,1444942.17961484,1643728.05511092,1517747.89998834,1468763.75878859,1295095.41453366,862364.221013829,1325443.60298614,1047225.81760251,866717.405942822,889067.23792693,723707.637982818,807380.741165708,596533.455371769,594840.66188474,623994.636988456,461019.670470215,473321.161246901,374219.511015207,304914.593530484,181970.41532929,241372.970022742,228478.805083852,106699.653448445,118693.792747243,157217.821432892,58770.9196035433,280873.732291218,173391.01330453,39902.6528060345,48811.7963451755,70714.9296269175,20127.0574763711,31854.0094116372,41145.7601933851,2249.09699500539
2,173688.906543209,744573.128970237,1101346.5243609,1469875.83524628,1769224.51878913,1488233.41604817,1564072.15709967,1623813.34984002,1650471.27405508,1367186.38595573,1387576.72881662,1290459.6123779,1055174.19133784,1219050.69967152,1026982.42748909,876148.26660741,877441.931168919,706333.879678411,601156.840487881,712856.957046467,788608.043035545,541106.204757692,556181.465710854,406704.397919837,256584.109814115,253680.296717464,319740.470045673,95887.9596814667,179571.601513749,162623.826040006,126869.43328271,89107.327986325,108883.511495628,34002.9805351928,71011.8513517828,120314.484636498,51602.3548495234,0,26615.7062497147,0
3,276488.096982037,767708.60427638,974095.808864532,1433414.19255045,1447860.03265788,1512006.92628758,1705559.96672173,1470605.51743017,1423119.80391093,1387637.56827643,1705368.44552709,1421126.80759813,1079657.17275102,1146943.68960195,1155081.78817401,1153113.16123442,684690.458725119,763201.383057598,656983.806161999,650284.660243183,580343.996864609,534252.345755209,311871.656353737,298518.412761946,203729.24411044,400239.778600069,184852.111174704,117661.566927501,155919.3462152,92385.3027450541,65252.6054989919,144546.680636766,64622.9927204381,114728.301637761,21134.786602596,19768.5123117205,23444.0019936352,3032.91062432012,26303.9283374886,69604.7084844215
4,263770.715682771,765246.284680097,1366201.71849137,1288663.91487584,1358150.24792308,1448957.21248423,1771419.77255333,1531184.02205795,1448059.71469145,1186052.99040645,1221984.80112179,1079787.18123341,1103323.23970776,877697.177376449,946489.091863611,920138.736321482,792812.763051604,739852.653112022,819259.1242347,453134.337624507,351441.403241851,407040.366610525,372252.993829131,387299.418222756,238701.959087338,363841.66167854,113798.472428828,263402.638419088,96142.0827413471,140716.839737983,63160.4774730372,238383.383955881,41663.6438155853,84747.2460510944,104099.508600646,27066.2646126881,54844.5167519888,15249.1725231521,21842.6507123414,7910.76092937076
5,261487.843834373,1038532.0482903,1032429.48275323,1388084.75734198,1541397.56463109,1430468.3539588,1459248.78866295,1711862.05589799,1388064.82878619,1199484.38252894,1471226.69405049,1143960.8476438,1018169.9705095,1039146.51651074,881589.182617165,1094298.88822405,794909.655837719,714964.945871204,398117.8599801,601967.547374121,680158.252025877,461610.570864465,445072.13383507,239461.085733516,247763.753394848,369224.031764603,223027.402040546,228158.964225477,123226.03194485,152900.045586725,93578.8769327203,122022.966608539,152042.325865306,110084.060320903,46328.3464553875,85538.5451292285,10285.2347183254,64636.3376184853,6813.50099910884,48387.4494743087
6,383651.754206291,1026006.15834966,1111607.60893277,1320805.2874418,1672462.58718746,1507990.63144424,1589966.62275386,1495892.57608278,1584572.02374071,1445461.12060853,1571418.90063414,1065063.98246071,1052536.63740428,1434250.02291773,969002.196842705,956228.807263225,758281.284753598,729764.574643875,828550.018954495,696556.108244815,443722.386001824,367734.079435286,317672.039572972,283614.531984408,363414.971635872,353999.905270821,307613.904779618,144148.050826218,186296.166441508,74907.6052084203,53024.9118583828,26010.6265946919,78608.8514311181,17894.2070685691,22838.321385453,91590.9872771616,47429.6172920108,24770.8944113977,91620.0685046671,28254.0137073965
7,443620.830371965,1138672.07281826,1402515.40444266,1522970.00245682,1694517.90936378,1555319.34069542,1492044.71135976,1705055.06451443,1553429.55340302,1306752.20948758,1181055.6567706,1285865.34850483,873250.685966431,847450.324476058,1344938.78290299,926862.436566691,977074.492617947,1064328.72196504,494930.082943356,705031.472127289,471161.327923156,441982.877686533,428465.043597189,369806.72715203,207868.376446048,249886.106841013,211332.685051023,222343.646052401,232629.221271366,139434.339435059,185814.434628478,113331.892609798,42764.2708561729,72721.0212483802,71342.4025904538,53060.79514809,18404.8928762798,9352.48316741539,118070.331086219,5524.40296968967
8,645697.748114568,1338263.8954898,1369794.69252656,1541906.21373444,1754203.56975568,1421959.42282969,1664841.17704472,1804319.51563831,1527167.48832988,1309848.94558755,1281578.07008234,1513902.69560671,1250752.67890387,1177132.37031643,985172.441566854,909013.668499842,848974.763806994,532097.780691413,887258.4917635,523169.602176825,581118.161128091,395257.432053679,416975.290538207,338254.102073301,358237.628574237,215826.756231063,237460.315864111,146135.952360568,177382.183959411,43162.7413352756,300659.141668414,83597.1661124319,115525.772044912,26533.813045237,83395.2526528599,80026.4357441233,47734.5326759032,22674.2942027656,5379.17264961562,41109.479390453
9,529433.936790461,1393842.28311679,1859701.09249009,1778790.251724,1688528.19154504,1716132.54086971,1867669.14052409,1670080.80936491,1684148.92793075,1501512.19132589,1604825.65155033,1439544.51424612,1524981.71899853,1182281.24586273,942996.120311046,1099131.95375248,826450.685195224,805825.100811217,588527.471816853,537472.74523439,533652.132364991,471002.981168672,381936.190315959,308568.741505743,315857.150440961,331294.752950903,83848.0699976173,251729.305412301,180051.002179348,107428.379450079,92369.802427547,29830.1448701207,36872.4107635821,89656.7682860763,34339.6037595485,77638.2246730253,34733.4582442272,24596.7767359398,56144.5565869657,21107.8136481107
10,603303.598165601,1601955.64723005,1543372.0123449,1756671.95917077,1550179.27894167,1805421.04514131,1750868.19882668,1354405.94505277,1327111.2555746,1671869.20315073,1323067.1380484,1375158.36815269,847328.713541328,1259989.20792214,999076.36189945,632534.252678005,614140.599523178,473787.549764047,398705.519161035,692531.007534765,646946.794392383,282353.497510685,247248.322722416,245088.636114267,286731.406064702,315077.346291859,249853.563946942,149690.401564083,118418.139468682,93591.9532290351,65489.4582780187,89822.2532935279,2759.35330100489,26483.3520519818,91164.4015291036,9301.44060909832,16336.3001009534,9495.03085860848,12382.9813094372,18000.2599319291
