AQ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,135042.188240345,537389.476684006,957351.304729313,1165932.83795769,1228803.83574856,1377764.58750883,1638389.70176298,1511600.9340666,1339874.46470885,1514497.83108132,1445265.62742954,1402744.10673316,965200.404639415,841366.468073546,1029349.13968688,743307.718807574,955569.878761785,765449.962256277,527612.485337762,719039.521779012,403910.01610154,609434.688957994,377725.656834765,384369.291381587,280794.762126324,241895.427938713,136353.825841323,134870.776142769,187395.018153593,66142.0373236384,151469.625706765,101789.275396339,83898.3521703048,39959.8902268433,178407.701436023,59248.2889154237,60171.2783192547,10253.8855820807,109645.028189378,15174.3328843793
2,228846.389513419,1096854.16316768,1011764.31697976,1152818.0396187,1147507.51293915,1184955.10550833,1277304.71132389,1275552.32062791,1467146.63430126,1181943.88086564,1232795.07496245,1309744.00623249,1283076.69124517,1130738.66724005,879863.71469894,1049572.14063805,825120.169906336,942534.115313652,880374.388720459,733837.028037251,488226.927447804,306045.020277128,400232.959355269,355086.591391527,277154.022708824,214127.998936482,214171.632854834,152070.044833515,175303.588214886,79152.0747896067,146059.328762489,60430.4900291401,41829.7875139867,72418.9982527329,91794.7302310191,54751.1294773169,250112.635323071,33755.380719295,26567.0136866622,41037.912542361
3,248100.589842859,853019.402643506,1005804.19609256,1166402.9315467,1346100.67345756,1411691.04562565,1319110.16301459,1381759.59388741,1372413.88962596,1339904.90052935,1028995.61495892,1624077.58232273,1323023.57175648,1285121.87389058,929289.446343824,686853.998573987,926612.820676112,714186.530412858,671191.475239869,429110.225908622,502246.00654292,557138.976153397,432377.002602313,186346.675584481,418715.102081798,303298.411198395,189468.546720347,157338.894691748,137110.554913627,138973.344865576,143751.714608779,73244.8430390781,132251.69302003,61479.9008323957,120010.800330298,33564.4560444602,6516.94319500247,22164.0244271408,46395.2499963173,24465.9291561412
4,210844.346541066,682251.848299711,1185953.24614296,1061256.62483977,1749770.29949239,1254723.63549773,1416530.37067631,1553795.44026384,1333312.80507913,1191851.64305744,1414461.90195134,1244667.79524622,1395144.44404037,963723.428646886,953064.216109805,961594.328923592,985056.384064997,617647.71677048,537916.725242933,618005.074485016,436228.479821368,386120.430467769,427802.972519224,279842.022291272,268686.738945668,241616.806022089,151363.562360222,229065.20704067,176838.601161939,89042.2238451577,65893.4639307882,35743.5855902173,75519.4513927776,82961.8064601227,20289.9761870938,24630.260003277,38369.6892734064,17408.2931413007,15316.9559408028,70492.8001428984
5,237958.887907522,806107.966880194,1085213.72927395,1360322.77366848,1500143.83584893,1675766.22276255,1845838.37396733,1172604.64113383,1391832.84796657,1197898.16341814,1142728.14363566,1332374.17618601,1065781.45086933,1285270.62396183,958657.767539726,930431.840969562,875687.726138976,703515.740414036,501979.719045904,565738.738788893,525679.275966951,370516.814609984,556204.429440116,424701.505799784,243197.286373251,205983.325960929,173055.685853822,91329.7369434735,55577.1440049122,171717.748296289,36968.2879090751,47300.4399824248,126906.712216902,23244.3228628847,27222.5039044264,4286.76487397466,2746.55201978262,9216.91928979537,23297.0456160174,109438.008295486
6,325964.803853812,989616.5165223,1056033.03494493,1423084.07150609,1596711.69976078,1389384.0140876,1108741.23010862,1494100.91613581,1525629.84462426,1443115.16712764,1180770.94929271,1342181.18258151,882552.723125201,1110771.78731387,941349.958263923,576787.656179548,816822.861632565,863852.284391425,651222.710607455,649859.836261112,562802.589627524,329479.221549502,284601.870407389,393444.869640194,281251.016517197,331238.78924863,140506.024363307,296170.517176645,168764.838628071,106406.501831821,112822.176552278,214983.08219885,44736.9328033753,69611.522656317,28073.569538556,28223.5815957587,31333.1850730897,20103.1570077837,5800.75518172083,10826.664412607
7,249014.175681877,921296.053883538,1044345.65506364,1444698.10819693,1546863.23404125,1758175.27103103,1457940.97178146,1416146.24346966,1385613.52071241,1398176.49120032,1480758.53182432,1045671.83865763,896936.641394131,1132671.22497803,864388.398648686,813416.117781884,565580.233587019,615167.248516812,556847.829052401,647705.166595492,454917.568378623,370470.265113382,340351.874536243,223972.135096599,328343.745650808,303780.458175083,218506.722450621,135856.843850752,72990.5916596683,54719.1244827037,210444.010862569,94035.6485308255,89714.9002129343,42741.870786611,58825.2752502307,27336.1326298698,14350.6076384264,62403.6796018245,27558.5052175825,708.475088372611
8,238156.248775915,1014875.58245646,1500212.5684014,1436479.37454227,1752322.82070399,1738049.65950052,1603201.50260046,1721432.4461616,1252405.86571177,1460454.75001743,1366714.80718062,1640477.15274581,1323933.04056345,917997.569399733,949083.393024044,710031.193427309,794416.719642159,607412.750297275,416495.885743323,587202.041144416,388373.93567816,552601.728960673,429636.590744242,315449.392691094,227322.800434937,197760.908486431,74018.9468675976,163717.787885461,192381.913061862,126188.754193036,169974.171583289,58961.7924090812,102444.687518258,83950.3080121546,63211.3852874887,28834.592458377,10961.9905623216,98198.2964999017,28655.2938393491,15354.3805442963
9,286723.655239481,1238766.79461342,1486025.42471878,1767939.1273083,1780810.91257044,1447221.93079533,1826809.05717892,1559168.73045815,1578136.06322719,1342099.96248402,1221720.82888956,1036150.78666634,1023706.93965389,1042180.60768395,1161427.49876053,1108852.68994881,650011.075293241,669833.475199296,715811.132002865,445028.601562995,443584.454295637,357639.369143664,359033.518638749,217347.944262683,81462.9476471205,137676.34725534,194225.313277417,256751.680160245,129465.166257955,115231.082581853,177860.236976757,81016.4531981944,39263.1899924933,25742.1659528814,26662.1977953213,15999.9301662218,16909.7738050654,41863.2546163108,45416.578479751,4724.80168400108
10,401734.410353754,1282735.65228749,1681424.29993314,1727755.73890688,1624049.01583529,1636086.00588527,1605594.93364968,1553380.47516627,1549476.39956281,1375010.97098616,1302221.20070711,1133573.0596457,1170445.1498663,1095656.00591217,978803.943703073,990621.852318485,535756.867867506,782553.898404055,759928.480322027,711658.651146656,435486.666270589,379460.207149562,553439.714707167,348654.66722048,211292.350580172,360424.886082772,327761.645744153,166918.39923004,191983.387950659,259519.7434693,73709.277008351,266058.937181901,87482.8967249876,65430.3301369299,116898.651384842,28337.2315844503,47839.9993167395,124455.779494646,9827.88542058713,23989.5210729527
11,666900.66539279,1529179.0232124,1620923.13462377,1758527.78462655,1687447.03728939,1518124.71253488,1332190.15995093,1359242.99077608,1221214.39274609,1081502.36396958,1410262.75974953,1330599.14212928,1122938.97030712,1131641.60264292,989030.106111755,821921.430683735,718858.663460083,552624.844318443,599279.239514239,526100.737057304,448868.823025477,304696.64431904,559533.928556844,288119.336420311,244598.447082804,227863.018319032,108661.745397472,140963.166919112,73985.6625230618,130177.922459825,145010.259074337,29303.6386022949,32683.3700992273,47815.5016679433,160908.328247607,23707.2767883055,5727.14454644784,5747.00144145006,12289.781763093,111660.352195805
12,624408.711281302,1955914.95522961,1622192.19664348,2040136.09733584,1882961.50743125,1978949.71327278,1762025.55107202,1540854.63136729,1441416.04336668,1499317.7251182,1665206.93174256,1309926.72851763,1311557.14549415,1185873.08338684,994321.92957298,777161.853621672,761817.152678926,806464.209733671,772653.657616922,629772.134371982,451394.885922872,289494.963492123,286512.554277319,383870.236473854,305516.068539382,243611.714437871,109404.519219049,228889.823450008,171578.940134189,165436.24051495,39170.4305876406,196104.952432317,127810.925120873,28377.8990777967,50543.6873446916,42305.5096743938,8348.85578357454,148957.989364447,17952.9888682588,65022.501240555
13,586800.382140015,1229635.15427122,1888935.83681028,1710175.15755778,1520325.54912701,1701701.89019167,1738746.31265058,1767064.77779844,1601659.46852674,1696938.00516503,1424587.50157288,1239662.55865448,1060265.66856899,1261397.13373794,1029233.96701352,794821.329703505,696192.76245186,772499.325712039,394712.450576673,498979.393586272,571918.651258062,293878.704078224,485130.385184665,255221.218242065,275541.740457787,177023.380427976,130309.476637679,165102.816072621,192119.31888269,87449.8766548116,22861.1299957555,57299.417059774,22823.7370735422,79813.092678416,10994.1893690182,2909.29012370082,8293.88211917585,47123.1973097959,60105.8252782868,25755.1510736322
14,1031585.74913735,2138398.62881813,2202642.51732275,2159650.64167393,1676986.0432866,1810181.47672151,1738419.59903832,2058910.02422454,1891968.85159188,1471136.09138413,1434869.46646809,1450391.20329459,1438505.21122831,1109461.80438003,1027428.58575304,1083504.3055791,809590.719162394,1000937.00086591,445341.495088339,598066.364894532,439396.215567194,389761.032299829,725150.879366344,267068.823713556,118149.305836292,199557.556980744,356481.858323947,96432.4473963902,70696.4757518924,224300.532471144,53189.9322591462,179908.686145176,17391.7903924576,116488.53742896,55868.3779398153,38423.6334220275,81738.271418033,38511.8534119818,5648.53893574709,5950.44418871511
15,970898.77003555,1951079.31708303,2215702.33825754,2147391.17269452,2075689.28475574,1827769.50360339,1733863.35312895,1714757.58993809,1398149.41665232,1541150.00196434,1426445.17008832,1451406.84897028,1255641.71881788,1051943.38498595,1003353.8583783,826954.923982262,756234.270764829,651240.766701567,529522.720592851,257713.872812275,436221.72566263,571897.647969883,245982.966420602,150642.405691437,401702.809722104,164880.686828198,166408.469135587,211540.48635999,74768.3522628709,112934.633215361,78437.1363567585,107047.097081554,62192.6708195285,51221.6039939077,35856.1991594735,107671.750381223,13033.6505318888,48237.2933717672,45197.0933766145,6058.98290149711
16,809828.037369596,2245858.47814784,1792082.96647788,2024723.15102619,1955671.16006279,1614151.26872486,1360671.05848669,1520830.8762363,1377806.49080293,1500927.24450898,1380143.06623014,1454723.99732861,1110110.63710287,834532.30985142,650507.156152185,646290.257170086,702602.560796804,630272.830461427,915373.680055812,569067.879993248,493561.262505402,423730.940586407,348131.89934198,268848.3563508,245338.722181178,309280.143720024,170566.076201204,136851.482701997,131110.70836764,107019.470658451,93533.7452663159,69447.5023001312,84449.3568227531,93923.0317320961,33191.2473902689,66325.2740875435,57307.2508928285,13300.2189470884,26835.5525409252,2968.55621269894
17,1155969.95882652,2886608.42216145,2473406.27329737,1981386.1960009,2020953.8170408,1876710.58415702,1631793.98981789,1637386.78602621,1727535.80237887,1522404.24010352,1401338.55438227,1369205.36305474,707428.9440667,902885.164848221,813740.820081901,849298.520343353,819613.965611251,594237.704440225,841815.209633544,634970.508884122,278956.504421668,626499.661638249,321084.904391165,259787.268875381,215263.188939407,120403.167759166,176008.736735303,97382.6089401667,132216.439477626,62583.9184689635,74311.9014914663,40290.9919707214,62820.0587856569,17710.4185051629,50113.8299659829,62007.7354878265,19398.5546208806,10414.9875768057,0,21320.4046867569
18,790766.937492124,2008133.39171457,1966980.26082038,2051384.59548188,2254295.47002625,1984925.95332353,2057594.15058639,1447880.99695404,1239258.95655968,1160202.44441103,1097122.32811968,1069826.47297863,1146915.72462411,846609.727312672,929306.140980955,675103.768527882,519019.897378167,868900.673006844,622441.019270946,298168.8375002,323745.201963946,331729.324123796,419168.634122644,195633.279481357,236252.148062402,240470.063431402,214986.577315484,191483.193365776,75569.3148916279,147684.45807844,27150.6025734974,61556.9973717302,28761.7497651998,73148.1365083994,29638.8486184809,12252.8950467085,36393.80798163,37765.5855871653,11135.7232833363,12333.0418452383
19,947493.971823325,2376598.38160243,2307078.24671951,2009649.02842528,1900586.53796325,1813780.35961225,1838221.37878546,1514647.27423283,1518743.5448607,1320574.98273011,1233371.23382897,746305.945754464,843784.192245402,1002419.48904096,876363.551689911,797217.71680177,673963.067751063,504307.775648842,470252.051249485,386673.382844633,501639.224189265,597558.618864557,378222.300355101,337502.107109079,290227.242283852,160596.229849027,138153.455162995,51562.5479306017,148813.594735746,111803.226017705,66166.0858711318,18562.390719958,75881.39395798,76002.9786746402,13455.2791056172,15782.8729879745,91130.4262061165,12966.8561186138,10612.7145069721,23107.9874801536
20,821698.065942902,2395402.73786019,2234022.20661231,2162731.07522239,2023496.42776953,1781880.88929102,1397855.82027689,1718121.38380643,1306354.56170434,1538295.22512111,1195793.6045067,857206.633362991,865696.450489444,986592.761443386,741460.634303744,712574.03595176,493301.998394072,667286.592188051,562268.720793777,586406.305812585,340906.648726987,202813.212377982,389569.489746164,435647.078895322,214745.390255295,413795.36328653,210085.669793266,175440.639772619,66886.6232039752,112490.220165231,110364.033103999,33380.9119971441,86603.7576587091,76752.3719439085,10416.7690588577,47785.6014761983,14588.9855737898,34146.8388150013,30261.8467689201,3920.39460234075
21,804389.115756502,2504512.94122626,2227912.56203293,2945109.25942885,1874501.2390286,2111983.11551272,1755174.95351475,1825629.50683824,1687042.23474051,1493635.18673039,1346222.23471784,1241214.4288242,1375150.00003184,853087.824897316,749941.685021359,670119.226970638,611401.735129466,639765.437655425,591608.217647599,490081.974207386,448587.225027391,370668.83628464,198319.541347763,221900.138345693,72366.5988813009,168160.463092326,97405.4174636991,90957.9046115481,150721.511759255,28046.0972682632,139002.277265088,57988.8837492444,62902.2541169976,22730.6274394288,103485.900359862,55427.4517515302,15896.2758810823,5604.38437461167,14891.0548805548,25088.6219469011
22,1281492.15228699,2891925.60186551,2989651.36399509,2344964.93581668,2133271.06848251,1935557.89650638,2061834.08750275,1677469.44380771,1711169.72577968,1333360.77501158,1392180.28348589,1142310.50778953,1085550.42037343,893771.376207972,710262.666654275,1154432.78736548,875680.394754361,580185.482904179,644475.614196551,542926.91746133,384398.627683004,380253.102659328,265958.774984463,270105.385623088,218240.532805916,186320.84323105,169809.690902856,153543.102655529,125674.642570104,52676.343249795,169228.281001872,78402.7374987467,91977.3149620345,49803.5601710996,137262.133799094,24387.5968602247,87404.2347141215,57548.9301807545,14110.2830849743,16532.2433395454
