AQ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,143297.942466483,1140163.98866011,967363.754970358,1401796.06672895,1354160.12841283,1516235.087116,1539169.22148801,1598348.18052397,1369687.73458669,1590579.05398063,1488963.78363539,1150860.92850886,1242936.08788691,994012.610962575,1091993.1703804,852546.161508709,926806.894236582,891915.352895213,642994.335608896,432838.764026968,554628.105752146,598774.360395415,362069.709017731,461852.288737365,454296.563424432,258938.330540062,224961.363217119,142468.180897806,230972.205431798,50757.103615657,118892.009116829,54084.0964829609,48510.8829260733,34072.3254756676,54897.9552139576,9100.03519794731,11760.6822539378,20421.1244610719,2941.75035934292,29771.132769568
2,377598.571683625,624575.804374288,876375.359689629,1401454.44187239,1454189.76063621,1484156.01828989,1852161.91613586,1869250.97758103,1868155.7951369,1412903.93202638,1314518.09695952,1159839.87947245,1021206.39675159,1167237.67479228,1160561.94618148,943156.984547672,850708.183354469,849689.866623405,834911.422732103,559116.294463555,344860.449954707,758785.975030942,377908.321055922,631847.110321289,230706.625744442,248068.829150109,207081.056363277,124039.469956371,244940.62942359,39830.4669298216,117483.306299291,134749.644080452,36040.2890069734,63826.1179185698,38978.2281656558,11894.6360247133,12991.0249214279,18803.347853931,229956.530928406,65044.3502250003
3,196077.995342245,811568.890931635,1146833.99991135,1175354.49191178,1622992.90249651,1624627.01073919,1559169.42910286,1471597.97548566,1756551.35270982,1495048.02307747,1352785.29798727,1174575.66295354,1372936.89748817,1002971.03561772,1302845.55658728,761880.243569211,883270.184685025,865543.470163199,801144.128665444,488806.843258106,465685.42228758,526242.85175115,385523.392210333,393984.388262048,331103.993179097,461328.842006654,137362.876774184,217592.451767015,154542.145916787,317602.962455261,82622.8329788386,151261.452606125,59375.4352067941,104949.16590613,164464.713409477,35685.9414403546,36271.2577118808,35744.4225056314,13652.9875359725,0
4,213213.798507687,810063.491632914,1339419.39259194,1435299.27622633,1584678.94048041,1348431.94975316,1430544.25029976,1496700.67833688,1574783.91866393,1429785.91631801,1435662.64279519,1366404.7203681,907389.040392298,985129.74254457,934645.735130518,1055382.08439096,698877.222414,909730.108337742,808968.821826767,552609.41745661,487020.702866761,389522.119469895,575895.762402144,382147.405437202,256038.309400434,205392.91540904,128134.471964098,149953.167768183,156561.274118842,185202.141025483,264488.291146012,68738.7676410556,13928.6725428316,41568.9982888552,81785.776052208,144562.068560518,16183.0839040823,9049.05139354087,13029.8385088255,13845.9868960172
5,199367.301547084,1300719.46194888,1258901.64949182,1405776.30840639,1289750.11105544,1526526.9066117,1545103.63741491,1423618.12570879,1486828.63147516,1577117.22452461,1420801.89037077,1229812.37441477,1134560.1538331,1549644.80966993,956444.15973556,1296743.97505516,951950.541462363,918760.102739448,739552.705654673,801624.883277797,743926.536439102,401944.639194043,295763.653710965,296707.063951675,382671.319340488,112131.918154706,134357.25406123,127675.551315577,187482.603219514,19696.3824738029,52661.2840203773,144766.060650743,86214.3035309728,56409.3234343429,5864.2101252185,29661.0174368571,6106.41657673856,18093.3096156186,53610.5034001541,11601.956707833
6,449995.072127644,1306440.71576324,1747396.11474472,1369749.40562852,1562739.14922289,1909977.1209788,1504354.26241084,1762795.70621032,1331368.26824562,1432680.09189444,1306017.86010523,1025258.53784046,1333343.50038512,968104.037241222,1100542.87011852,912052.786871291,958608.495382232,774034.799525673,590137.043631928,497612.500072692,485291.189071732,301123.263941838,270618.198260563,220573.298157475,335117.537624223,331755.633042595,348261.451192825,170814.983022015,88965.4798837881,78175.6284616953,82684.2152826149,71902.8197368203,56852.3124535136,64988.0099328722,113739.747188947,14112.7588666625,25338.263180087,139151.61184963,12655.5063888612,16251.7567089477
7,313519.732230957,1277471.72800172,1645753.23716248,1746284.48025878,1630338.63585432,1938167.29403486,1807875.96966044,1502444.0485167,1479058.84304888,1397824.12061922,1352436.39169187,934690.537334451,1241996.00909813,1170571.74582497,974867.997904317,923629.993552505,783577.026918187,667704.269915297,578519.674693358,476899.650585142,646585.611651462,550835.355536344,330773.38741941,401659.064035994,134842.794941686,243810.578359955,123953.719295533,163021.547882249,121606.518893898,56172.1169467627,119316.801310996,124532.425035222,112267.743029242,46997.7648712656,99957.6921810563,35739.6849501924,74660.8265187639,29784.5296556055,65043.947813979,8891.57755615253
8,315514.513104537,891592.207672242,1378832.29730514,1382016.08908308,1616934.99529547,1599402.96869435,1589991.01332305,1774250.76127167,1463413.57242873,1405496.80925792,1354331.41252094,1259484.69868024,1339660.10378418,894787.127489333,1111402.67365527,733855.289730235,703249.967522279,546508.828890009,690269.726328548,497262.031059108,518718.87479481,213531.771011568,247122.552554576,369218.067729045,155410.901532545,117718.462982152,283347.597791133,311478.251214594,139592.410474013,148918.358350073,50597.5611602429,57736.0163942651,79019.0621612271,14854.6190566085,55437.1065615162,31208.758602713,68513.7947783938,5668.86163570093,33673.2920463006,95737.1244637473
9,631191.984261502,1379784.38151194,1473781.49323082,1745936.53782185,1899375.89999073,1992960.35573165,1994629.29416905,1612994.39832783,1615644.7935435,1621728.08299391,1235208.75881379,1326641.4437084,1108869.81669495,1083604.52547203,841033.276700898,756847.158081296,836572.052821059,737781.901269201,555778.317914381,460244.534786184,317833.275159145,327040.133924321,454895.979212241,190436.237328668,207603.370871633,304476.978236725,194604.084531688,58054.4486498477,87478.3870129867,71902.5232716329,114197.910072907,20986.7053989713,28700.8429611694,24130.6174719929,149228.204304223,56694.0044414038,45114.146745506,39064.4724531013,15090.5562663544,24026.6695186285
10,381585.776041597,1433527.68410594,1744022.95640143,1674903.42442709,1712641.90892456,1537994.77168678,1714233.86901214,1380033.2379703,1251267.85817796,1318536.0777913,1257366.82431219,1188150.89301889,1065122.28414794,672776.906816041,742462.247195568,949142.236986432,928276.029525652,385141.958077405,688177.357894555,377078.367984183,506592.401558247,315864.50566203,226508.416310826,257846.151937811,343939.15795883,246663.361610077,40113.2477013981,149837.436717596,111278.557309287,101560.552801147,127878.754856806,69517.2976774931,64875.0828194544,38762.2035191602,16648.3814057061,69972.4218695637,20427.2117093999,320.760115290524,8104.38961598893,12535.9669816807
11,403086.548447562,1739353.33053994,1848486.3956878,1778884.39427465,1690419.4396227,2051350.41432307,1541839.20702236,1568501.46731052,1480438.49541004,1294452.63132687,1363022.98697781,1125523.8795151,1402440.78450759,1334201.59206763,860011.197360248,884272.390665348,880241.380895028,810254.149070036,546873.017108939,484153.823743968,356883.393218412,260437.635190049,343498.714631437,430582.791628122,216159.907251361,248356.983095918,200973.038327789,122704.954035514,114885.635664884,75113.7700908256,37362.5075014196,81046.177882403,51632.2259653568,3588.64607321571,176883.112466843,34718.2218357463,53692.5257856006,98707.2274937283,24260.3528179259,19714.9544644267
