AQ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,167462.811336675,794758.870984215,986081.336070101,1230225.54560969,1483899.31911411,1538057.8574498,1383099.55733526,1384668.0887831,1707606.29207741,1697385.39683509,1242485.18032982,1657373.29769385,936930.595216171,1339852.09635678,1489629.25868852,1240345.36832231,906471.868820364,844265.051132094,742926.140243783,683461.229977662,643893.74754017,625247.872794499,319866.915632029,292922.40705261,213504.086445608,250612.147623584,253158.453691822,212973.748396402,391730.913049247,81551.8466518321,130129.173862238,174214.894220977,95012.1606021707,23040.1810586681,58259.0213464046,31757.5286539924,29618.2852985313,37238.3900883314,23169.1279155422,6797.4763115226
2,154994.145860021,723943.850582291,1058484.65775587,1071620.54992936,1581275.89395522,1587893.76889974,1433667.50547299,1468686.01594153,1120495.02569708,1533286.87961275,1239049.05964342,999383.433608626,1347098.20679747,897902.088256342,1065495.40279951,880735.970097161,562404.225009231,667986.496407357,869384.444088674,503791.073536646,244662.345702698,293739.16286138,475320.849077103,250863.526068697,295224.982168108,171863.561590637,158296.308349962,363202.400846677,127042.254050949,76359.6509016048,251342.531444535,96700.6141749675,76371.6681709805,18629.7815512676,107269.676723015,65771.6746699959,25189.3431477856,48328.4603473445,78945.8333747907,18507.9639807007
3,351586.76214084,886804.155474669,1260061.68000503,1632419.00063286,1597050.68025072,1254833.03454449,1337954.39000334,1480206.60680155,1415761.46681701,1516730.7449181,1331879.10181376,1351185.87752162,1061874.7778269,1022023.28431657,880636.28135412,925758.91774731,895863.689117657,640937.175060307,674124.310401788,449631.574240294,408735.933440982,645149.502043278,405220.695983685,406851.838454919,366930.334713446,240334.429424852,236777.706560926,173441.870057225,209099.954728317,42095.1402586976,76985.2825586665,94829.6063781482,97138.6765521065,62810.0562193857,45783.5455287234,13699.9693382941,44057.9728996002,33183.7734638329,23343.4399936073,20879.8595922756
4,237162.379387787,1006736.0479947,1202742.32704192,1223313.67513278,1448295.41960695,1902585.27110189,1417089.72053263,1468836.93637482,1521574.48684372,1425320.11937459,1498241.72232735,1338243.05058764,1157662.35098636,1013821.42854066,938712.649527907,728989.701148563,721668.016260625,551392.503914548,749456.957589043,531850.017267536,639413.825817844,336006.362849255,694481.753461137,467876.860099601,366109.9810333,418126.862170926,118322.372649506,249693.019333984,51671.8431768156,153237.663015591,227874.684438674,134786.551688409,84532.4000699345,49324.0055859402,31778.5788445203,8985.40732921327,17907.6540336721,25195.1383612861,48846.1044793052,78537.6992606998
5,182723.776922085,1132641.74843843,1224843.90002079,1305230.72151111,1431435.77964728,1519760.50993063,1942161.54381563,1283248.59348619,1207925.91425458,1395619.68044111,1627904.85688938,1363979.33319128,1289734.52657991,994339.821314135,883648.603711748,981544.828059336,948231.313698698,815515.363572878,700547.143255036,1021865.58203979,608274.449235653,442738.500846465,476727.61975028,235697.388790485,235080.049218495,222949.133444477,118478.610238863,215377.328572415,199542.203772963,150782.051411445,113687.455013787,172513.780606884,57553.6683627633,29880.1406336194,30472.1582450525,98099.5538982506,45578.1052320686,22344.3354228492,6737.03167121986,31214.1971223403
6,261393.614115701,1005937.94120201,1279816.49767113,1608366.00496361,1487839.69772571,1438906.31746549,1408489.2815386,1413023.81907793,1566435.73205746,1430319.36835387,1246133.73396419,1101536.36714126,1373648.11674567,1000879.45605499,1013027.99538564,847036.931664217,806749.948399127,672335.143742804,689919.970646768,417359.842610497,709632.69871548,535270.994353923,535831.812606254,463105.87350138,266420.406376087,150715.933516906,269332.194336274,247489.251684574,92863.8203711854,100361.237710302,74398.2356180117,95715.9931865906,63648.2967158618,96699.9621201024,34955.2268309296,84049.6501227388,2783.98965612823,27663.2433533225,1932.75883296993,4955.97112477234
7,315232.059476522,1023203.03000843,1582130.07784226,1504450.85060696,1503189.58955056,1509850.56276724,1567920.18119041,1521494.36237375,1457317.39646914,1510829.44941354,1511045.5275668,1186249.8710344,1018036.20374572,1196904.78854846,890857.234683409,1155273.8458444,963223.023930414,977944.349212187,660068.811610893,583513.233791111,423689.017779139,551406.505314378,409415.020140324,188767.157402923,193938.70568693,141545.745269691,215238.575179655,238198.751644043,143802.010667032,82266.2270819937,198776.320998186,82071.094478993,97123.1984934078,26905.3088557504,159336.107037533,87012.9912572922,32800.2901334317,70788.5253593357,81057.139259834,69721.8593932078
8,258466.3812317,903586.76638973,1213111.59894435,1168328.62384628,1520393.95877271,1589418.84756834,1674235.44070953,1771986.97254767,1292804.11480729,1317753.5327544,1230554.98613169,1168129.31579376,1023724.41294971,1241352.72486703,873530.066148988,716846.103325917,582167.956091113,604924.516651302,497910.711354335,617254.268065152,535723.896048078,369243.756225265,386907.208180972,289425.537346773,144888.995142817,188426.525602732,171297.832207812,141098.301069017,167486.881690821,166977.658724914,58186.070510486,43534.2447410853,14375.7044400789,77135.5333488385,15961.8382066859,18519.3601128524,40708.818197486,62035.9862325802,12639.4197762158,2069.93594845655
9,483188.13860091,1373689.74549636,1641419.17067551,1382518.98588897,1820074.61542188,1731503.46374416,1604350.57486891,1774628.62538213,1663975.42047529,1529079.43184294,1142778.09257483,1085458.88766387,1241455.82843582,1070292.30056332,1167947.43944088,1163567.08156198,743404.677446421,860373.886027813,745819.770148128,625910.386983789,645882.119642358,436936.266049867,531345.941720747,245277.171202336,234255.272071343,246517.442506751,279063.52809739,133975.568948248,50334.6808726139,83287.2465248348,125827.81143243,20757.6866327474,64088.6566052448,38700.5375539744,26131.4882151456,28170.1489041488,39677.6031047014,22059.4663858728,26151.2561287565,0
10,500239.061379241,1291945.9019262,1581288.0956939,1925993.67877389,2010724.43487619,1676696.40865427,1786529.68729277,1754646.04226236,1583510.1109379,1796939.00851629,1475898.58959891,1367119.94435633,1263507.70130687,1223509.20483051,1070633.65349336,719211.75486041,579552.517805819,720906.202813992,784536.35689083,395769.984863323,554239.220053387,301774.82170001,286331.826777477,287682.369588128,405499.594444604,430420.11367405,337355.985148526,131432.592792885,193719.691643752,94514.0142881309,55199.1616898502,124460.116857121,126403.063141974,114726.590299527,57711.3169857472,21531.2430049756,20600.024706931,32824.3244962296,10821.1295930653,38062.538322974
