AQ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,0,30382.707355038,242530.30683498,1972328.95326361,492888.312235139,348022.988119155,1099112.4027207,402408.641278432,1427930.03966745,431101.175669569,661936.128637809,799522.558638258,1493808.80971525,394245.218272421,883825.705270826,2103899.01737098,673519.708261202,114845.612037615,456878.673236882,266932.084192774,395243.186156344,141034.607253111,534386.227575904,564640.594801042,515665.972755188,105880.41296495,1307962.00750168,723723.072178844,12109.2649237008,48731.1859662066,14083.0130503921,5093.60260234238,0,1487834.70402428,192909.638388967,0,980855.126716488,0,85329.8018122969,11809.9885451717
2,0,55621.2226541155,500088.382550543,196329.758659329,384289.514734164,1157564.28388524,1306362.35322053,473592.018171984,924810.192859891,1343698.09252621,554974.927411096,1071935.64002015,540643.383157443,848057.101769449,1487705.33417089,1173010.51418744,263865.991633245,733555.070422947,1826385.9126875,217860.289600804,313653.595580969,205645.048688001,1418417.7198828,379015.885824812,32037.9118185985,784083.142860695,0,48322.311862941,861127.998130879,270686.480993009,52908.1957484425,467063.055282072,471954.551248987,0,99031.3355424282,0,300391.985679861,0,64146.38626026,0
3,7255.22661579493,21921.8376900373,134626.850999555,574457.400658403,314122.610156257,1474235.96870894,334578.021943634,875661.446961164,1316340.13160825,976790.945783441,235580.8268675,1679005.63144471,752128.577370425,359358.404208172,414441.878567954,243903.584165845,213448.682818913,409605.788826199,1046179.66819538,1124646.70214101,142446.358112852,55304.1572404471,302541.232969508,363949.449804475,2081625.30745751,480964.923886966,260948.904244659,315685.873795479,0,0,411541.879174812,0,41870.1585833408,0,0,1483847.53472692,0,161311.078661454,0,0
4,0,64243.7727820073,209310.812906163,332889.552557645,1456001.3893957,885643.450815226,1030520.16605463,1039866.25665463,577896.695372831,1223144.97550628,475113.814853699,1217443.7441946,584894.920978121,617244.916939156,85091.9139333343,705132.755605873,768845.771756302,727913.831536219,1228721.74877419,803554.483613953,626073.493301055,64857.3272922274,60148.3058583183,15712.1651953078,326537.48946452,0,35688.0660540235,244176.900857196,15840.0803331141,24702.3935420326,282096.571948022,48250.2162271492,17037.2415515273,0,411717.38767752,240931.406801197,271935.976423364,43677.0550855782,349924.374040388,15492.9947313418
5,3189.22821379534,34851.3966973047,174164.037074689,456120.744657794,730444.456872113,756434.766766469,584270.067585087,1010798.18848575,676549.440146373,615700.736411509,1272993.12616581,134813.03135455,392256.498450036,1124375.88829144,776973.828991671,550439.299906056,861876.412878441,926900.238757247,845972.115441668,169847.760081239,667461.977381799,90032.3567084713,228246.659175939,55117.5105519219,248421.018820213,14951.1401745715,734255.168302077,1719740.51614751,1040698.22304734,1137487.99189496,655797.624447075,87065.2659490204,672780.887730936,474514.064034582,51254.7506037041,653003.673760934,1041968.13245444,38994.1304488796,0,62837.3619258572
6,0,54285.1507269156,246380.717412965,373698.949072925,837356.497629707,464083.449779709,643523.336214721,779011.331035524,431407.565487516,387828.630383752,435906.851518025,2232952.81172344,279442.453976995,431531.19501507,471178.695184547,572568.081597069,701233.14063906,758799.58266258,542319.022773474,1220565.58970646,1207218.32630969,379276.930372895,1005170.78746182,1003148.23856608,89257.7845058555,191081.018652395,0,0,21520.9439573476,24850.1255860249,43206.9186129939,0,0,0,0,1070826.42596102,0,500379.188645775,0,0
7,0,80935.0272273024,197317.320529622,374636.859459148,884179.457057956,1865024.39858851,985690.244714076,845087.444151589,362646.458983743,928477.127786017,391246.024418688,509431.10164222,763937.782400818,1394608.09668173,621638.492790545,602800.813064461,964291.220363582,776957.66665002,521760.252129967,390129.982053667,258626.235514071,1305244.096792,132553.376270805,93808.322696918,31785.1027473437,5664.02334219479,231846.944884702,211644.599425689,235193.655670085,1000065.15088628,35243.6922564669,304371.421989391,702987.672925518,0,17056.4724457429,77006.4349053205,4863.34753032417,0,590449.004338015,0
8,22876.5749704469,282522.120615455,415849.693595483,941958.986831272,663518.272887348,807909.40294557,915886.175256031,1408917.70128363,1110847.53330818,1366051.91445162,2375856.54151629,401952.993327741,736135.189243448,1028442.09203396,455148.369981291,1381496.25994368,322809.455550837,928647.785654128,244434.815511807,249502.955553047,2130903.89185819,696235.894186057,896494.743627405,308972.427233819,335299.428399552,279329.956975248,12470.3483538387,0,455778.194496102,24926.1222324386,12241.4308066083,201742.970776408,0,23164.192718154,0,0,0,0,268923.611794315,0
9,32760.1961115701,305741.350395461,407862.422720901,453566.828136875,2936409.86621676,479321.242942574,1040133.15708248,636865.296026979,1056311.49985897,1732488.65436979,1431374.3264846,552624.30758483,751723.544687122,904363.875177596,1682463.61171381,506435.491656623,625561.964180295,1336549.11127708,361420.960176383,895495.0771249,534248.027911205,40686.6476007561,506797.912571262,63268.9566465986,3052681.40823528,287835.763090183,0,791396.019468757,206643.062726047,89038.1526310241,24812.0642863732,0,0,1372900.08396421,234916.507456705,0,140270.847606728,0,0,0
10,0,240500.094526823,372962.666585986,421758.61727763,1676410.69264926,1069559.50678256,1532601.03374706,1023964.80065146,2086419.17987476,604051.051902906,1017304.57521645,808523.235069865,490217.348480614,1508134.90120306,816678.220494873,769368.213944599,1165779.70467081,788338.335829354,1416058.22963287,664827.640544129,296344.680459242,38489.2365331018,644328.071997953,867131.459159298,2935344.94374642,112265.306930723,829057.410068877,192448.213951478,0,8941.93708751095,309480.526519776,0,417459.591634659,0,20525.3115769945,0,0,0,0,0
