AQ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,0,25630.3834505184,236225.80375348,235160.581454912,1029653.90237853,765203.313822413,812316.87011063,276681.239466264,1617391.83249954,1206709.42616712,1129533.42136189,734694.471774654,451138.930410752,1035148.65666491,497853.196837412,918189.490484766,505826.426408077,1270366.08413,1022883.57076675,429175.171133717,754329.732911873,363078.647525932,127937.563110363,53774.0423148058,224578.654988571,22578.1731777204,15410.7451464053,342970.579430801,555679.670879337,62674.4807502338,353091.840040238,237342.926171188,0,27553.2012496801,0,0,0,687740.975455259,95919.9107541103,0
2,0,37588.3564298411,104116.677469658,135166.652386592,348386.131443086,1195914.54558635,855209.656202296,519984.007968787,1189107.23569728,448302.522214488,2642419.04481897,783518.125417404,354437.278409465,1117420.2724705,328894.489847223,413051.160079601,1477958.69363023,946699.817307153,90301.6933357003,790346.411462412,586417.251340053,210010.8684314,475077.093156117,1438060.88708943,403826.457572431,400241.610524838,229986.951681197,60896.8924733449,38332.4685476848,12811.9312087189,672512.44609564,528655.920929372,103365.526804678,0,65089.7963937265,0,0,0,262407.068182343,0
3,8066.72662308641,99586.6547332929,173518.106866338,550339.967468662,482637.031832762,1454129.34840875,1303273.03005477,618335.92240916,676732.753276703,742411.257424728,739267.830706996,1291702.0948688,394226.897791497,471156.189257394,1022452.66576155,408847.508192251,47697.6698445647,524361.44629757,1767828.91859884,843956.699768188,78036.2216275395,63997.9437577501,440743.574186531,484845.701254787,0,622966.213523773,93447.7250028221,490322.800385502,219859.480637769,105286.404420727,0,26355.1283219955,0,273936.272086696,371270.224630576,0,0,58505.6619960467,0,355869.888544261
4,12668.3247139763,100452.195837404,148673.352953052,564810.021299784,435977.314409157,467019.13137994,693392.351463932,813594.791176137,758127.727017064,505092.304997925,691006.609421981,1892884.14141113,745875.673185026,850798.536359226,626973.674305227,580644.796179402,791264.780387852,287150.808641706,2179824.23201195,2428799.68025361,783035.145152219,69990.566795008,0,512594.432032946,17656.4827830498,367464.876233442,28358.2927471202,10236.8235818632,448185.792424237,246528.246673313,10473.9575416357,90702.1961339421,0,481200.116799869,550592.885095138,40935.7664954206,71964.4292630217,256271.928653812,0,35993.8775716836
5,0,5843.49715075571,69977.1728280839,174754.830025463,375597.33341762,547338.329785805,525669.641740745,306644.535159702,660285.095480536,1463097.31290986,618959.389903338,461841.266229251,1270640.08907768,189166.03162751,2139391.0860441,819199.911120135,123774.89531207,525562.209034224,694187.737224399,579080.498037848,1333196.5854742,1766197.53191891,165904.567151703,448284.898894545,1773363.40061568,277039.600536051,258840.977129807,40492.0410040103,468474.938030454,5365.3263762457,62738.2975888867,1226039.61998945,197912.381234902,72777.4888401505,35604.2114188116,0,13965.5520434947,0,1003059.0445287,0
6,0,44623.2417472237,418909.539053,315360.274215368,302805.707806308,1383384.75244815,760269.145857155,210167.609925448,485003.849351497,377504.873491495,257651.586305963,1538988.03781571,1782572.49075495,277998.169438564,1578851.70479481,449882.521769578,303900.878317141,109472.788441398,285506.556133146,59791.4080216299,648675.196517011,272674.844582783,192238.457717906,33758.9031822182,28061.7979591165,1946225.16631021,272616.869532996,0,11894.404320668,0,269085.323596188,0,869387.047334406,587273.343893193,99595.0611453073,44038.6285684241,0,0,0,0
7,4167.11957392123,93359.2852225814,613862.978640763,401052.379549894,330579.149644648,489279.677745044,795511.007021754,635683.38710018,1450347.32739109,1778469.16298039,480607.949239974,1234324.29226724,1192269.83766748,596135.459020366,257009.286570229,247075.556874376,218745.02550266,1860566.16788695,376181.061404809,706741.107926948,229833.335246174,303743.434391834,729416.955705869,532886.458760464,25707.5435721127,15920.9049088912,266115.968752358,10279.8861576907,115416.708834213,13006.867295817,326562.414423109,15626.5817299422,27047.9803598596,0,14981.6287458194,1291836.30293341,1402283.55778154,4007607.54431317,153426.904058539,519001.77012945
8,0,17919.5535342527,173601.114460018,415548.356720338,556062.079709457,873741.828835891,2510677.61352958,890737.026844874,570496.083698991,505597.078660947,1135112.18684125,964972.501877325,383680.000965888,400835.088376384,1386331.92765175,1000357.95596691,539970.416768926,261966.453040957,48241.4035598464,1106214.14033681,339359.6019382,728308.065528664,100610.422882577,681879.669583492,199772.672355213,71588.8537709106,585206.665535763,260088.983781634,43040.4876953955,298323.664692729,485619.54194248,34051.2908182622,92393.9242390077,0,0,0,0,0,0,0
9,0,155290.587902577,239087.416920934,483818.9133069,2129443.18324949,733402.058377665,501596.392568933,614526.891662078,1168378.31218547,891620.214252268,968515.846566405,1254903.4761784,1270057.40866923,1659427.90171296,938196.659324,825859.654160514,642124.206186237,1893207.65252168,582310.32690945,1202500.19658408,1238320.17088632,488658.858828349,89364.482026739,0,29178.5542149828,270228.830864525,0,22806.6650814169,362524.760238145,0,666848.186251503,0,202332.02822277,70622.8123770272,29097.9217581017,0,0,0,0,0
10,7881.25201286018,99915.7856480744,283585.607385314,1037464.18614381,1008094.89441358,208476.869273969,1258266.79561453,1328860.42476735,867803.335112757,301691.958377556,981247.433729124,1601926.8394781,1222381.22905664,1119593.76069332,787840.995691624,144258.021153536,108701.855115468,177370.841008266,907424.634032228,298279.499844276,321050.783081405,293136.11171161,488968.651931603,0,64253.7929817573,285012.73588981,0,38751.4992333478,25555.9727275992,11709.3461604338,722175.465072219,1048191.98913016,169595.952528785,464143.658111336,0,0,0,32996.137154289,0,0
