AQ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,0,36707.8634185238,258665.586437351,170117.769705966,278490.344581403,364444.718662542,764443.002318122,477117.806435433,781231.151294629,706427.021771371,336430.040352796,1003655.71961304,657729.944183971,668460.965683886,1346320.39157163,1009794.70899744,80364.4563654626,1539413.39258258,578937.561299436,218737.755638726,27075.36706296,458228.829430693,278082.621223631,651741.924860821,1127590.31936631,429160.209378617,855584.228923248,98818.7472236695,270848.298421674,11243.2345810319,582643.228151637,23584.6517647657,496032.012806598,336617.679529055,26220.9544064209,511412.657529198,0,270886.120844761,0,0
2,5796.79479747751,85519.8364174497,149155.365513763,691527.516869921,179579.889318237,453672.963716962,783279.874915447,2012892.24713518,399430.755352961,403920.287862522,828367.50440578,397804.026624132,305623.418371985,650020.303117515,591596.489875809,216611.729212416,1633860.05392209,441401.210839637,1053196.14524734,499159.922295706,1351003.49226515,805436.830795757,788815.742847938,591609.910168192,296100.85074458,73260.0830241458,208491.815602549,20753.1193968119,181493.671525267,29410.1559161713,36370.3717264188,0,286794.48092569,472500.806007174,89673.0188808655,0,0,542876.254871863,205249.504422251,71529.7288393563
3,16652.4050114103,132411.49725182,99906.1726044847,159966.053146964,277367.928823416,455317.78565922,445917.871508157,1392096.95552295,468694.522302464,1451845.22030019,747002.030455583,386706.987462515,508612.774166239,1585389.0614161,692882.432562611,380942.283198088,910675.157175464,555923.930464021,96261.3233746966,524732.852638667,371930.405345491,235735.68248081,79744.217601991,29809.7957268949,0,717874.063280988,76278.0010645073,352093.770938604,0,0,18915.698092883,0,1192417.88187501,352556.176167993,100530.854900562,23273.4763356728,1005205.99760737,114342.14996266,0,0
4,70.6902592615962,128018.035962141,168109.837510279,647615.532743882,550380.023551746,1239982.117708,457391.037002598,480528.694809383,496331.08839546,197215.608096438,741703.252653564,758990.922472927,287277.481197183,1396424.16910418,620636.445744759,483990.423367657,968038.586729169,664810.773940487,735461.148540203,458281.001884629,608299.502130984,742289.053783768,636745.829752637,659268.050539236,609165.848612699,1185374.94428274,135633.898654327,257248.002919567,24234.4646008302,241167.017642311,20406.8236463053,49149.5550652781,561760.504101418,544568.860002474,897196.238097926,8128.01427911921,1254943.02530121,1112050.88350159,89666.3734544949,375110.243294098
5,0,66671.7451246349,169440.251413333,772024.330254505,804317.320028177,2750221.91140419,908173.362408464,437060.000208261,2585532.4352433,764271.13681278,518420.117660518,417500.770541102,159999.976238057,949590.222925416,379629.934292105,681520.389621607,331367.826426004,422946.9444639,770947.078677365,56052.6025858732,216876.912811927,710451.3654537,116476.394343876,254226.23911682,0,708325.32988898,322765.76516203,41170.8993156252,2579028.24304769,764376.692463864,54623.5664764295,25399.3259557095,28894.1657203254,1892778.01795326,613969.049927341,0,44549.1466412335,0,7179.23260175011,0
6,0,67464.2957931977,144091.796166119,226494.123215393,663177.418057027,1167820.13610685,1036708.95273084,1273871.88977473,648492.262727903,524675.776005748,585342.842324341,1519672.72318876,221299.149285227,303305.55273995,743101.619415534,604428.577117741,1060294.05951067,1278337.77185943,878299.142722153,403506.922184608,453989.693762226,14992.0207303378,2060722.62076022,517927.294215425,407629.580329405,585977.696921758,62940.7738370163,49816.7713593597,1876424.09472136,275839.392489993,126020.465830245,739232.953408571,201388.993005493,101395.255201181,392725.721969296,562341.259867603,0,109018.235659903,0,0
7,0,80707.7750515669,450774.468927149,926379.617871344,413457.076934642,616833.287049265,903681.896084159,871564.893695761,645299.893446812,1329041.12410222,1061084.26515747,626379.110338196,909117.302430425,532378.979705639,383314.544128787,1446057.14846011,423821.815990831,503602.260871874,1010371.95760511,944548.299746939,258025.25052761,1687491.22393448,195477.272374804,260004.027295212,14559.8913596121,70165.2822324121,16995.046017657,668005.017967858,34669.6433611635,34455.6397200342,0,602654.947096241,0,84395.1518760893,0,918919.154696088,0,0,58529.7956437524,295944.202241444
8,0,59184.6317677759,205127.451819142,537985.995194126,635806.593492336,2500964.80400453,1122468.03243455,774251.677433408,963208.388761666,926356.815743927,416917.729049389,794482.710704334,431879.080885275,804335.619823763,850933.89064915,1354210.40563701,549165.820185665,367013.927516169,205968.455203919,251154.471328459,441190.043384542,146463.040679472,25519.3252979148,1067319.36472145,109555.963773177,204963.239434198,483212.96725436,84242.4245891087,938744.414579434,0,139941.795784227,0,0,1361871.12148048,0,175248.450634653,0,0,329850.111941196,0
9,0,24131.3885049553,118935.53873243,288796.949887772,599119.240858677,877544.486780443,955626.184044358,910510.408740286,1754997.11764924,987161.776909769,2732847.04428841,316193.347401436,1368246.40031577,1055359.86537226,1266345.53077779,1033832.0855727,1678703.2320127,379289.161631181,727058.428642537,286276.518115317,71097.7350858289,62414.6004105244,505960.830418074,76354.1264316835,934547.067474724,27220.8145052472,280128.820672129,37642.2271760121,878291.14752499,195264.537282359,0,37012.672903574,84548.7168154732,213861.433444264,756390.890946929,0,35142.1470302303,51614.0887577955,0,0
10,3178.94095971195,70462.603319756,147257.789147993,419521.565560721,499496.033342475,528857.55125888,1098058.9983215,1597839.35799359,1003243.65568181,453888.70165651,992777.244500665,1488917.04536692,1492334.58340715,672321.635092739,688201.379173318,373329.57396725,566365.344128099,550077.940403078,1110315.84331252,645876.736529931,577621.926739802,90269.8105655051,482710.992764225,209040.390582728,15609.4612212164,782258.909569567,937801.823066144,145686.032493044,29980.3534688661,99483.9272760772,8835.40465191814,0,271398.823552807,10259.8772964112,0,9061.81200822168,39039.8396937319,0,0,1006791.13151167
11,42714.3472718136,130211.731069333,1092786.22804727,344293.522796139,323489.990973781,611273.32273261,1265859.41535928,1734622.25979493,647816.313648005,1177082.22951241,1159072.7506404,1081715.41458879,1484995.17671834,1807245.00096441,861229.787255925,1179132.45359536,429485.059553669,1491065.35834728,335554.952127614,632262.145238863,1294068.17729439,951511.476124042,436987.147764633,17003.1735890501,313498.689751065,84823.8230949732,375415.904743992,0,0,243259.699300431,0,0,25349.4411062394,0,0,0,0,0,0,0
12,12373.0697966622,69907.3190670538,551097.731972399,702332.006302847,492272.547475218,684341.544801062,1066658.5238668,414524.406653736,1360204.69935247,207197.915367731,349292.00642881,800286.463734443,313943.719570419,757623.674819935,298168.751899738,90020.9131705714,421327.230793578,507311.45358562,626159.94922684,3115731.94657276,337946.42357708,282846.757498642,614084.127118752,31366.6751562307,290335.074811108,411603.702918503,0,19702.9324663839,44866.0009254612,28325.5406368223,0,0,0,0,0,926115.674639102,0,0,103800.53927812,0
13,0,95921.6300995273,325256.946407383,402757.77472427,1092831.16329879,1633341.94193268,677933.330336191,591124.066498051,1068764.85398082,455561.456646132,1418103.95041939,1195730.40051774,1473162.11668257,1527945.47756112,1248159.28050087,1488151.64121366,812872.068027582,277649.291982859,736320.067284615,1607780.06866472,333106.024238717,470198.152370275,344858.563723591,40106.5477394893,475154.974473387,285545.248222677,365927.247166501,493917.981304114,358042.00807926,350084.146579467,583944.570209472,0,94722.2611022165,23954.909377322,0,0,259781.597665678,0,0,0
14,56614.2041642087,205120.906679183,212063.43957985,738471.32827979,736387.335603951,1573122.67355079,580232.687825272,526880.262245702,1607686.30381215,1867602.53918705,1855264.64673984,728533.836340144,401266.684245256,1076159.03727633,884729.910559802,388926.717628806,468057.046934833,644296.957811375,659731.850622874,1077683.31702927,763259.90686966,21161.290257313,1687333.03275218,1076102.00953474,524344.809592521,148498.023335135,47148.0423181327,641377.827100974,999777.785799751,91052.072712185,163057.726368223,690324.094625857,0,93794.6562343981,295926.22342357,240258.360231492,0,20093.1044964663,0,51985.6948544146
15,0,121617.38137651,207882.919138111,421705.61226746,796375.353781956,410567.072870425,1199808.58698288,424278.457569516,403486.378553495,786746.910250054,849224.438865393,1141201.55449683,1625635.98878392,1179945.30363055,802081.213380781,1790315.98411376,788800.897769834,489491.502416462,749741.750513263,321866.18212924,399215.274177471,972783.266204676,588885.433236282,145785.35595055,78076.4863703676,1244255.6600027,752477.611570869,957351.083667079,0,57210.6734612824,0,1531044.29141808,99769.8426100504,0,0,0,0,0,0,0
16,0,342576.957909556,380729.654680903,1485681.98559646,1159483.07001162,1611127.07934034,1873332.43358166,5619652.12973937,727746.723147515,1033644.30532302,1971254.43649822,1191771.85432834,1415081.27795079,993282.234404173,359673.656951267,876355.904463552,388680.368067489,1911019.06224691,2023219.61659182,3801129.94457604,901100.154811511,279554.47643463,24186.1968052868,204766.112587499,280682.97645738,27530.3534749152,586404.465097466,522200.664809566,54143.7974107594,31378.1643449592,613539.639255207,0,38164.570270463,70029.3802348984,582084.102053878,68573.4448981071,33481.5664890416,0,2840289.23831663,312352.955252277
17,0,401323.365658897,459041.39754434,421156.394755105,1462179.7388521,916011.285794759,1366471.53889843,1664182.70332524,427885.019332457,3232780.9646892,651437.499678856,1531242.67176662,600649.170560299,745741.349828771,1766318.55059302,1656562.44385828,1671819.54810894,194234.772388288,351585.728684474,374722.075137323,536264.443973568,60519.8441551965,411819.771345205,400338.599942077,26823.223511926,502678.461932162,978271.457364302,43823.7685934399,151265.578261637,253423.756150905,531397.622055457,33539.8074991363,93089.6320604644,0,0,0,0,0,0,0
