AQ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,3880.57858946214,934785.470890788,242681.600678462,294272.667075613,893855.281981135,334889.08269719,213871.661810816,766521.843318579,292235.538774022,423446.819048102,487010.22874697,616940.884279805,136546.939881627,309161.703435809,887644.342812972,1232972.36893808,315553.160389921,1702623.77386658,486255.407735222,192460.456182784,329845.011697786,31424.4503407138,555811.936835478,388750.643584185,235637.340242465,186363.511684692,83254.0294614286,22327.2870002413,31546.4350484305,0,694171.828118985,235259.655568189,279197.847868745,0,0,590585.965739515,76470.1329674733,0,0,0
2,1990.7978367096,73278.8858006067,240931.918430565,386767.785022387,2094754.04785031,430390.609810319,454257.535434751,363001.133254196,511373.788475307,776486.049396611,1135444.84589514,565536.335848921,2288921.57939569,2224565.64021337,969668.314530634,1155245.16524094,465514.603455344,807309.475912219,651572.542832178,598389.91577526,670068.897388125,101345.988620655,362614.585028486,519179.655053552,70266.3318672873,29198.1765863268,4353.32174743644,945186.489104394,489877.432155644,261899.136235271,2323.30325740105,536004.995908458,24601.1380608785,85069.8437420339,305244.718192054,15807.9941365449,243879.152445214,26712.5277762329,0,32358.6810771238
3,8165.07062746315,39323.9511107113,228498.964964465,555771.348753845,484413.793349039,873532.015483479,992448.990315242,1171846.82745963,747677.600463922,610295.460146923,411862.000357032,2134123.70335857,288106.219077015,663085.077613642,1184722.29273954,1254679.03741526,484648.911857847,1085180.04291703,1305056.15486253,355059.269501791,266094.50720529,768749.210556924,275428.006403893,263748.923205316,349994.047767839,443156.262076416,812912.394986618,632264.656229317,774740.845088567,53759.7028451719,0,67333.5043335352,0,0,0,0,0,0,0,0
4,3772.0715098687,36762.4410662848,78280.8024793719,384864.833619163,463276.288360134,1616614.98533729,610533.032668224,325885.97582556,859312.933546927,1001619.51041433,961521.367843146,234972.913175171,506639.835306025,622682.284768162,528531.125879726,1017367.2199449,1146424.72900027,1483150.48014124,103768.626353765,761788.851746997,642999.513495653,931061.471969521,342196.32046171,22267.3115379429,27377.1410484701,434821.833433722,505777.77100179,22639.2166785712,0,41467.9911784903,0,1160221.37242194,76726.2259191141,294943.949722193,325055.209896119,0,36954.0997356437,38540.5768319046,0,0
5,0,13693.5819201393,69611.329764661,223911.704026524,954697.529405706,624264.774086174,506104.202434227,758219.830603119,376694.468877733,803810.410765623,833756.582145431,1275225.33432857,1813777.15431648,1869096.64779686,1626314.06370491,519109.967069476,1789586.04159801,554007.517137413,141935.31374612,2760667.35773864,279505.584844893,361707.449846842,178283.161523495,424973.122993881,1849502.42873992,416014.664465109,59165.2282764326,533452.832507515,35269.8917016138,41394.7810340404,0,67453.1439679912,0,7883.64000335675,6011.43307896748,0,269485.984077302,237971.352062199,0,45073.7661181221
6,2380.53434757386,45437.9348920789,246521.229168187,506284.16781838,742862.808426966,1469567.45373105,856791.897958289,613505.542141541,1524961.78981717,562924.998715232,793183.703859871,544621.279015234,960910.960970629,739946.113029451,3300967.86674049,625203.081041045,377190.097039658,1553545.10690865,336570.430624783,549349.886439955,185782.8760742,975466.154495075,182662.312479838,206089.264567736,26137.3818898757,254921.229935696,565140.734593736,1112789.51958531,117950.021621679,12606.3458650641,53172.3054471157,11729.973176878,241413.892589706,0,30950.9368661017,862089.904569455,0,81398.5585023981,0,0
7,0,85468.0459555286,286960.027933708,354536.348383997,2397775.01604422,1111309.25054908,1221161.64013364,908599.891064976,1100931.92671467,526727.093803552,813683.45027181,2902361.89587235,1170226.39408771,995110.32000301,406051.169265341,280724.806350533,2430324.13729985,1205880.60279018,307708.371111937,1984926.18868919,1776333.93605296,155774.426219284,0,336407.477251827,276510.314718519,25161.8510042927,18845.0629319489,10717.1161341098,0,1875271.74107491,9581.31826039091,286513.204371712,311039.001084365,310142.410499428,263251.141110271,35039.7315263442,12356.5237816366,63622.1358424814,2014783.73008625,237484.871024108
8,0,46158.7502656301,303465.718261082,1662957.39663377,616611.39244306,282077.220977798,346243.47475041,495176.693417421,1028797.19109051,1978959.68822546,606148.834414278,549154.166979213,1086226.81767856,2754876.56437073,794779.77835191,554502.529279293,1017007.66657422,316255.177180558,145287.208015379,1222085.15653855,1040843.62641946,261278.264568386,1254005.01297225,491975.17663066,98886.763507281,0,559439.716903295,437845.157041329,239237.257121495,74219.6941657223,352937.124008118,41296.3099831252,493275.227772076,0,0,66768.2995326549,401660.638112257,0,29154.4818669404,0
9,14104.8423353965,184154.747175393,443999.661880569,271955.136722678,853194.837865515,435800.255839675,554399.855391435,1078390.90168021,828352.610998234,1845488.53624461,520175.765883925,2680876.61739229,455494.110198219,820839.67549123,1574918.61595405,142714.810308764,484212.899338417,1365147.36162129,957746.82165177,543918.511993302,894137.115310887,933151.41445893,420961.840807223,340586.583951604,389269.679203724,610412.768762856,38730.3781405554,51466.8686579144,29999.5354514623,391760.394940175,12331.1021835141,385695.533099367,32682.5373414173,0,10341.5273277196,0,1015008.16810658,12217.4987692441,76608.1914871874,0
10,41848.5541482375,242807.363100873,320157.686883655,527084.740194704,1207692.74382508,1092437.46666337,1103559.80630103,640519.874940028,1586112.736632,1299693.6073493,882611.646863592,1317384.28357289,1647281.9436685,685860.060630688,977288.249987782,894447.471672134,2158726.17092464,1055449.52999623,364763.843965558,1368480.70179166,332386.440465538,157620.7845652,220241.941003649,242983.138544285,207888.145603867,242710.63552979,48021.7388940415,437698.525118804,0,62212.1832290261,0,0,311208.742500303,1426735.25826424,48713.0254050602,239039.988576955,0,0,0,0
