AQ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,0,21206.055822166,359582.012283776,236503.3107867,456964.506462885,930638.271537657,412122.764310231,1008487.0244819,516505.450405012,443543.311941065,460359.209480896,405510.662100412,364860.71103016,470767.409329751,401571.419028903,203174.206700217,156854.611273409,1490088.500396,1949861.81658901,196860.57143031,73603.1951587817,2183200.40033248,1100068.9237243,194494.245086279,80390.005371825,215635.781275664,0,52358.9085279036,40789.0351670374,0,17709.3614797471,3255.06485636611,427160.257924878,0,300925.435454797,0,1063143.28987322,33723.5497251269,191841.153861675,0
2,0,31346.6607254518,133586.034535838,390003.104660493,404530.310820581,368118.53076904,461900.185344391,1127168.90740071,414090.847516992,1165212.88249485,538611.353453688,528263.757122754,1083889.48582215,767525.317082998,1160776.65310703,863907.557277389,241634.475944866,531498.671596192,235687.941974905,255666.439432794,100023.150490634,358729.890574166,167281.756081285,71814.4046451719,203852.205778148,268127.442029957,338613.078481816,207528.281211553,435935.261758248,116391.12728236,12597.2738044933,0,0,14732.4555271073,32094.2336243517,0,12112.413282011,0,62630.0985083657,0
3,1983.48125468265,111726.518453078,150327.554088412,252101.817778255,219894.59382337,260851.224283267,756105.54618489,392784.503322871,719890.868502857,838571.743995484,812489.712591124,1110815.12964997,291575.34563928,460575.555471704,762959.291091619,478212.991066481,634989.038174633,63750.6392097789,639861.801331457,537546.927768945,764551.712840826,230511.801283575,287147.508941315,6552.98874115413,251544.520628261,21139.8657540151,67093.9470856419,459530.748272474,49471.7610034583,230682.56836075,30281.5887067429,32916.5522771304,669728.755867687,1457455.96703917,108594.614571607,802046.02176246,0,80555.5816588356,901361.843089047,0
4,2094.40088427776,146100.832786371,737123.794787247,601008.123870134,502082.001711579,609018.420924709,388550.350893812,1135715.25096111,1012044.44988641,601996.716545588,1618255.06771381,656959.056712509,2059313.42590667,1163304.17527073,436362.740451657,1430225.00189969,127632.868702076,773373.602737565,448118.207242578,251055.428589694,250355.029161094,780734.127870744,149893.983717835,733751.712307413,74565.7234839527,412212.356049721,43898.8220939097,215298.231227423,212778.42291453,253303.192371881,258377.115163227,78603.0701325968,463213.536750035,0,0,1513916.170925,0,464454.191736045,0,0
5,0,93083.741030177,649612.339528652,272410.622292933,253021.105295241,1546732.29542383,840507.105227575,368704.725262579,444128.160049735,2086948.2097405,168914.983227943,116654.744560156,352001.065188967,192882.872895487,102597.393736881,928529.24608383,917839.628429721,226805.4826464,766932.29185356,305769.385245922,182962.959666924,255543.393813309,1091120.09927571,549425.04108213,12867.1105379149,1073229.21723693,301410.799565884,0,39486.4807874623,267929.235372595,0,0,514830.829430415,0,0,69733.0229804579,0,0,0,0
6,0,489357.177549585,1139951.00008488,445840.386229827,397305.326802459,781859.224569461,657374.751444984,620289.657417981,892258.614449019,784779.873238946,774739.858416697,954179.178748123,707670.225799718,792458.281493015,959955.259709393,264888.743067527,1309861.77054714,791697.830401277,1170180.38070892,930862.621560686,948402.38676527,290343.259748673,178042.854589895,1763296.52841512,357786.007716331,19098.338519817,68255.1036728957,0,3995.01274619437,684915.754075465,622953.234037974,99889.4427455431,0,29206.1265743861,0,0,0,650758.177503061,0,14911.3970996115
7,3557.959928959,98829.1172744175,165133.778526157,893002.252304428,759490.744104739,1161718.89392149,727969.409058539,1237744.95171635,1074162.8832278,704940.337693607,947635.069819976,324956.773955285,700124.726170775,1131959.96838313,499550.914147399,947357.717596418,937715.198710924,548307.888568542,353808.314731519,607958.773368975,43985.8096947367,689616.237821967,22158.6409964674,72429.992625825,14839.509704788,188967.756748401,624984.379878533,29783.2749601833,98817.3931819479,534448.027439561,16449.5938139608,253221.443959172,278296.823965571,0,275850.487459131,0,397486.02368278,27042.4067151914,51565.182572013,0
8,9094.59050210054,61036.4273671767,126090.905810968,342904.483461077,965340.162812593,490955.186076423,773310.658445703,985529.723789245,498863.873711082,1148715.21222903,1068763.30371268,1108299.79350958,821848.557077036,2137053.72643836,590188.215188752,260597.898550184,1139579.73905395,2138416.7340414,609857.443327384,543396.146712517,438148.994478235,244436.216795386,17191.3587587118,56930.3226066096,236939.818390655,50695.9649050314,442489.631489684,594161.474561794,284400.857138138,43723.5090510146,9241.6266923443,0,0,550658.363344956,0,456532.715903203,332985.244730654,24453.3833124348,45880.1332226615,0
9,0,66199.7708460469,309019.575270876,319995.22511404,696983.787374587,1107013.46123585,1171997.59234366,390591.440694292,540371.098285613,883180.112328992,1458533.19880084,697631.56471475,540383.847883484,602495.623044987,504461.031100119,1003735.6524611,286409.499182363,1528795.34644223,1104807.49587446,70197.6230626524,291509.518423255,1261271.69326378,353883.375310313,74651.1488660853,2207318.95654499,352828.39488761,520603.238940185,346679.066917808,69239.2940748955,0,0,0,0,477120.944387741,0,55838.3244793241,0,0,0,0
10,10613.7966221243,72879.5162438297,184110.37586395,765109.54298943,682294.216545714,1095664.0040816,811307.97508376,1699902.36233808,1106063.22524686,557807.714056583,1431405.23269682,2226521.9125024,1473025.1603924,1047619.93570917,843799.356984818,2905732.12468198,865013.677309188,533388.589690337,481876.59977274,1125369.01477917,505488.64339783,417080.400156853,472163.174836439,502571.626301729,418020.007290426,95317.9750071441,754067.149107396,111100.159557675,540608.895418638,404722.938194164,59802.7672870005,350797.600863388,0,1172769.36017748,86585.5594143747,44724.1343426106,0,0,9451.66755443424,0
