AQ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,16053.2832519369,50831.8584474135,125610.054058113,402645.700292424,614849.0998673,603120.852904308,748903.513630802,1305244.51336586,406838.260878762,159362.919424801,704691.261673589,1203774.72008055,1211915.91743348,692480.719910114,791792.138146726,877185.942932891,895461.134706284,252817.0137359,323143.853593145,370167.602338897,853028.125895428,362643.720234519,17755.5526621343,527579.373870452,51350.4965123119,23374.6430864242,82593.6601086697,4536.81739118728,0,219198.798363279,831597.960741485,1069900.41117857,174466.078935991,279201.921556774,0,0,34738.2538658812,13139.6103125064,279560.558856487,0
2,0,569498.131976319,297444.500171782,178262.99859165,294043.944579017,486094.870763374,1034210.30921175,890242.125644373,652079.49759929,633739.423191849,776765.026668532,427653.238251056,1417414.94896433,1023345.33675286,1130073.8410661,335806.610361798,373224.643646265,419772.985624061,1379262.74933596,549627.286419661,699780.203370763,111838.625555247,1554544.85432945,251804.71373952,17634.3364093214,99173.5047530297,649077.282712214,287433.443017271,39235.4520316975,248029.617919846,340820.186119422,3381.68346333101,45491.2750986931,0,392248.827615606,0,247602.924290451,0,28949.1710320526,0
3,2375.25306183963,116975.624024824,343393.472648743,1728367.45124311,848436.24472563,1022941.54021614,650791.683196717,595832.59370922,2487820.35274975,703743.97114742,750689.14877618,1345724.8732715,701929.599275819,268837.882220714,472909.779422904,100099.64035488,738575.0460324,697039.08146606,333202.07353178,954428.615574667,486126.442693745,1577444.32222154,130067.926078019,1784521.48645965,995960.399208035,642496.059004916,481893.687882149,532179.481045756,373908.907974794,59119.1219270581,41408.7402676627,720463.481287647,0,44800.9666359834,0,23514.5579084851,274146.734312962,217096.737803715,35051.0076871116,33104.7598208616
4,3597.43459096883,45969.5220603238,169472.912502051,543332.511328409,866230.060628544,436878.532146487,246612.255456812,864229.223676764,669897.684765195,844698.144833541,462649.721557014,1268940.26557265,1422797.63069026,147427.107727126,1188398.98230168,932289.660617961,294898.166900877,224066.907610976,372108.413673093,1442958.69289087,576220.450524158,486825.507002548,2646636.69801328,677552.686835982,23708.9177974213,0,57232.8446704658,345462.946471459,20411.4702752003,70846.2957643014,23063.5277820809,0,0,0,0,23835.2089251142,0,348857.492325123,0,909726.963800451
5,10323.25504196,106985.885947464,210700.151794216,471713.320144409,1059612.77371762,462776.200279576,793882.29869151,352360.390220043,510295.842315412,538649.65944428,159736.224750264,526395.965252482,197253.737632588,404761.115975865,747351.861124581,230916.457177122,473275.175197194,637215.041294643,55316.5623620239,1293725.73325097,415275.022914215,529641.653396711,386559.789007655,647498.948598075,359109.869177286,26970.1635791383,450610.494708224,670296.110705235,465668.133619307,79495.1942707358,0,0,0,0,0,0,0,0,0,0
6,22176.3723700046,111679.248572946,523377.605815788,257561.093399561,272807.661422347,877395.65718964,331268.757834751,1295777.1379262,690939.0097454,1199486.76582116,753520.185986966,536940.729272795,443306.816109369,1687528.96925501,1102757.8118312,486072.340291442,307462.212714201,205593.06192362,598396.116831028,260722.558646806,420859.047079713,1774738.67253813,331751.984598343,162163.700828639,38878.5270994801,496847.78892141,343359.71169061,2227554.38118541,240625.401876862,1019991.53333708,16429.7263898534,114749.104203996,25402.0657671003,285444.13856379,0,269668.03487071,0,0,29744.5810221889,341611.910689395
7,0,50592.7499366702,356454.01998919,251905.879175792,334358.149012763,604507.624689693,1379166.56842248,610683.776224333,647428.429125759,2251024.00191784,615778.022353032,1033340.50317161,806790.21980481,506099.029623078,438962.902708083,306269.447135731,344702.561422166,970418.700736912,805880.810883255,562640.816149821,241760.425729931,182947.939652185,558800.708618955,1565498.63654415,386935.431499305,40656.4120689823,489292.028244593,364020.937439365,630571.895660421,2060299.00842952,224850.028318424,21360.2561102019,0,0,0,0,219750.436030405,0,0,17095.9326082417
8,2862.72308616588,91297.9417967928,474281.156051231,1006288.62102646,797200.089539878,1530741.76235586,2884596.84655197,785789.078151778,996538.137815174,478523.168409677,759105.664640712,748419.860821872,790258.001565751,680848.424252456,1320434.71348735,1051082.76668348,828158.471575213,551884.895476632,1583553.13484398,488975.507538682,937108.172419838,340526.898491889,473384.887586292,257203.0542913,462014.028938365,48536.816598236,23881.1914635452,667919.798179761,46275.5543239448,853169.090741594,213213.076768032,607596.315962915,41243.1042872106,49218.9445729944,0,0,0,16110.2905261424,0,0
9,2140.14005448301,84134.5399653105,411754.048846482,380914.01670467,602241.734368274,991965.001816258,1178986.12344942,750064.310276461,670711.935184135,1225963.5774639,2247213.85769769,1171338.82159428,602656.317303613,330170.940705237,584974.434749343,181410.450356361,370017.497713521,1939842.57867041,1775224.16305376,982277.787874344,195786.097938474,102055.70825247,700514.223864172,231381.688545286,37352.2701906032,44361.7052611138,536303.803598967,30059.8715399238,41274.173104244,0,344833.806767312,15560.0543745722,58745.0399204363,0,906061.551900359,0,58685.1630535219,680175.177405029,0,40687.3137605774
10,0,42752.9185300973,180377.999509574,383633.108745819,335561.256202797,933755.751566567,463741.844389661,1002753.80843736,1678431.86548386,458438.598410277,495248.611645726,2525558.5617523,624821.906533026,1377656.80358854,1104227.71075919,1220824.77096175,361983.674567368,101711.060855101,25889.117416658,418933.401890777,416889.497599373,58841.1092987649,310076.900601538,62972.986220479,12388.150392089,35945.9271526195,603005.022487365,0,881331.525880217,898155.499444117,21240.6346126656,0,470203.890045805,16878.5097246857,39162.1725139614,0,751989.855012052,0,0,629033.931755275
11,3885.90886142105,33592.3986780724,292001.434974117,646045.802979965,714759.97141429,892307.352338407,652274.068056075,1235462.33789672,1858743.07191953,1272379.04380021,2221490.15732307,759591.037640939,637330.690404295,1530703.07044915,934814.704217938,856590.285625952,1533796.59395617,753330.474688275,1143235.6137,174328.893640194,139216.072425924,859156.240597597,18768.1738018919,86068.3647578654,8247.09555477328,0,630982.656529836,31195.8139613018,324023.644912306,29278.0322056434,323852.336868078,234375.435765808,25780.3778688758,42901.0787165919,0,0,0,0,0,8523.88145712864
12,5113.40071644927,176966.855885046,2138140.68039245,613221.847162126,549625.133216121,634461.494071253,1237499.41462011,1255069.11232529,671886.445978332,926113.322543506,1310320.04547003,1469775.26071873,783972.701794109,338222.453469607,294834.364501846,416856.443453598,264543.212429682,1943870.19400122,271660.895086819,281127.093321498,31216.3943411632,1547542.81760991,808127.06278327,369571.6982617,462493.530545737,0,24018.2103405209,59916.4945967044,0,260017.321076229,0,0,0,50233.0086518946,0,0,483638.369559277,0,0,0
13,180010.806779681,20146.9788763047,168179.812307445,444296.748460465,925562.317512757,1870370.69621669,832798.305823386,1976417.03621933,1850423.24860216,910440.521336623,1499830.92645407,1337658.81188433,1041357.82585126,1019137.30448406,1995497.17719513,1271982.16443353,163978.804004253,1985576.38686376,892636.083792794,1931347.84138668,361879.745857204,791164.539866217,897559.45431465,681209.767985735,90935.3300957179,108520.916225929,1354591.31645044,114390.641394067,93757.0984801751,29803.4454989768,12264.8109167573,0,11045.5441299494,0,178637.462171513,984003.57417393,0,198310.054008515,30334.7780500011,0
14,0,36539.4830944851,223245.600106996,422620.401658969,664687.776591749,614228.858188193,1567478.65043959,1452318.20577163,933386.286302528,641248.766982506,512006.59896756,1181826.9974448,839095.630397543,686812.318820992,564469.998491567,847863.338983883,1202792.99217295,832357.066827678,291015.446894927,1525210.87468041,409882.14004093,49848.1599082677,23604.2961581119,19039.9244143395,248189.83097049,23974.9447120138,14970.8878179206,828556.048706238,13316.5474848956,102862.425784463,0,1180029.48062401,0,52486.3257572629,61888.9079698208,0,493453.312846466,0,0,75297.8783182542
15,16462.2093745985,57090.015558404,569403.606590698,830902.145416017,1202045.39296775,727542.24773664,793277.954072417,1025766.80190976,349805.774782096,1862548.58506983,917325.47897084,1086553.04603139,1375938.94425617,3113006.44297538,977038.955244332,571017.709742637,146922.694807291,1064064.29520176,597635.737003266,912019.500301898,678199.632257383,1067479.65248535,1031241.87839452,483292.196756742,484570.177734142,337068.010297618,425112.693702639,306059.58153527,634296.87185139,47688.7693879339,382594.354077651,270273.40242918,50932.852755598,557363.226086861,13130.7781524588,1369209.13279822,0,177318.081106761,423356.18168004,0
16,7269.60997296443,92903.4464740041,223602.600886231,728370.875483173,977094.759555992,1528477.83776136,1443482.54375429,2146804.15844573,790046.653943423,1372718.493327,1065423.6445276,2585569.59337108,618758.32437929,993292.264547565,1601892.59120155,524684.535231803,1165894.67734545,679346.288857342,49996.7948633509,480968.799330135,2701132.23313508,1378159.08973126,119063.648689557,67500.9109730472,43600.5473381669,0,314354.080764691,0,740012.299657412,255091.664729449,996524.430710642,17641.9257541502,0,120523.843508025,0,0,0,0,0,0
