AQ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,2248.84351707204,58422.9125323601,296106.591361125,165054.551675653,382758.41629057,520262.651038172,466046.272396674,507659.040844048,488353.808972001,1190305.31469781,485371.06095971,1257454.15743324,1529443.63151068,803350.949711074,472769.257042585,2787233.22129965,383107.520725051,189893.519618994,615973.735640317,399374.075530487,115641.775163837,1485250.88106189,151161.17515492,489196.779416779,291118.227073155,0,218413.704228442,1324411.54928405,699806.160122177,524751.981563332,261351.835143714,46832.8474655025,32775.3621385289,0,0,0,0,866041.073395409,19084.322288453,0
2,0,49525.7189885814,404928.734818312,674642.55671139,993776.675690571,482518.909882114,1396923.21133454,521154.426808503,381626.351345788,526357.35958801,987059.10223999,411215.943127359,302306.500429167,1834687.35532343,652771.427977021,925642.365714785,316962.781043837,323951.283925166,676824.350328536,1079122.8958584,1313607.41371046,964358.680983377,257846.866646681,390140.157540209,231373.187992372,499058.316780408,119990.647193536,206730.854600965,258928.288250648,0,381084.534243785,53326.3082213853,301918.675195964,0,346066.138006723,0,0,35873.9123778803,0,0
3,51362.2749819625,352325.215940642,233474.734704097,243726.350618231,569917.822257534,763362.405360948,298124.524753899,1050040.52154311,1547668.41579543,1235459.41384112,986464.60028217,1554984.66486331,1115435.47474363,244573.211542061,633257.227982188,363561.162938757,573619.806614127,296585.693317379,241799.80848949,55147.491380928,1088321.96186188,474920.227191942,29867.4332466717,714134.967625034,553844.270346944,70734.8726333303,943066.927496415,412158.906558405,454265.416423167,776590.812521574,118002.529441068,0,248699.312286142,0,19898.282267838,0,323589.197002702,0,473041.813634365,48955.4543515688
4,0,22340.2349546279,233531.195861719,202577.115254202,350756.734634724,582104.07329555,489716.936540911,980703.936119179,151000.533704214,459067.287529795,262057.984703129,1152166.21898349,1290411.94028877,1389051.48772405,393721.118511657,258457.44813498,49080.6836758206,353797.061084404,685912.018272924,909990.499733207,332319.384457039,81235.9644459695,411219.570605833,224977.066560632,270766.527737087,408853.164836776,10702.9426429584,237327.760356993,24386.0226388219,1153560.01834353,341180.570191586,0,45614.3505503581,0,23419.3873750838,0,0,0,0,0
5,1120.87705476042,56911.6431971895,328344.074690297,529505.156350736,597594.298657153,560402.076590834,951309.425784235,598568.796187006,567507.197716156,1521212.30165339,707987.606663391,930205.671046218,445562.860928642,1309510.99633355,746088.18640909,1157963.54255007,127077.411489759,1086344.63393963,279533.357688224,1360360.43831517,59678.4269378693,190433.487042914,2233453.66913233,332355.592469528,852104.837275398,107984.595998703,22873.8330149325,5189.99353341857,0,214979.23907138,306461.716990868,25538.8246836416,28446.0730500076,288378.668875142,0,979741.593855951,0,154279.446386727,0,0
6,9456.5505314364,72289.4298088599,241114.069229212,226516.36956259,313969.408151345,1432733.03095205,692429.563872298,1200130.36087281,604390.877905506,1260168.81455836,295916.399111945,862843.128969165,972490.007927874,506236.697048053,537893.702805704,665971.97921752,1090722.72158986,1535531.96455385,1060550.2610194,453581.023596739,1320551.65856835,1127266.31221926,519455.764186594,93719.9491858037,59592.9157808213,8508.95307992545,0,266399.726459439,49570.8865733605,0,15038.5209755783,21121.1062310551,0,0,26981.2790441019,324058.655289564,296256.318733129,1164113.4270553,84007.8527237305,1550261.12558671
7,2142.39647615117,17369.8588638148,136658.636851255,494785.525306066,481022.262671722,721987.262844563,620042.60012478,187425.478842581,1002614.16594713,1101509.386485,907378.418349178,1079350.34196725,527551.035986385,656527.902216507,737778.741213466,736400.963200386,1450268.33285252,859686.93713987,315414.299576814,1430774.65345197,503257.90940375,232648.951378586,1015107.30960282,169230.16302005,282827.470357305,23153.5392048476,955565.048813559,699774.735960247,996144.143795084,73388.6229080241,94205.1392221855,0,0,0,993328.818358848,0,436058.241509895,0,0,65202.8782380495
8,7102.73943408918,43696.6078167144,168760.953866841,640183.897731245,866257.358290226,1062342.81753269,666950.842419042,605742.826727336,598619.247726763,1527922.4205298,1786701.09114386,215382.306175554,1505045.3724534,668351.652773809,733691.021924551,468551.313530134,244609.619090661,1379558.59764997,136783.886358716,96400.2348794742,27094.2387269845,2167991.6902923,557665.461097117,790341.618024406,521068.587961605,217867.93777653,344991.130297339,28208.0556129477,0,0,0,0,0,436136.412466734,0,55491.3327640044,0,0,0,0
9,0,213155.779399301,192026.243414767,394265.360287364,868672.483042355,1067175.94722255,484256.946702763,637527.699437647,431804.224112314,813556.391204134,1254842.07004884,578101.733934366,397213.460002273,629655.738147524,2296764.29919393,1305291.60024237,245179.449561991,798196.042080269,91620.2598019853,1042605.54787901,260900.315415801,674767.114978118,540648.7912106,410145.36160453,1992353.3530671,34681.4001458176,42556.296084698,245841.924260201,24840.2383023813,0,23637.967748554,472119.289290101,0,415733.047537627,344439.059580535,8241.7889779774,27302.946061338,54324.7217131819,0,0
10,4096.25403073835,65726.796028565,465779.571664787,703602.433158041,1327190.18850198,1199093.83660604,1534624.91513805,934776.128503961,756443.202962751,1546543.54325168,647921.170864022,781689.027423068,1449096.07047204,1231693.57292107,880642.416452812,1462992.1650009,432072.937510303,272855.761663026,1157513.76166155,766794.749143956,653808.830154381,344078.797328755,1641297.29173062,455161.182866053,242313.770959593,939716.671656031,658596.292302874,54022.4418506672,0,8095.47470916025,621485.463227295,30105.1937675969,585279.257887798,7137.39154053354,0,51730.9631569777,311009.872454864,0,558733.178786973,22379.3833887439
