AQ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,8255.9923803594,49156.1595537146,250806.950600324,431376.619560872,508735.344897857,1231355.8942892,523636.151926091,1703489.30569252,761748.567426484,752748.780421811,1771276.07568957,1533126.02759184,386513.140426378,514292.463946454,357628.649586412,564191.774412651,565918.038043277,1303757.98656525,398518.121489537,1232791.29973048,162011.719390232,83222.8987186181,389604.11439929,2619619.42566688,1025375.34276764,544843.690610906,342097.923874277,211089.298850571,710020.324684629,24849.9480649001,84988.5106554581,315852.097763196,524439.040144496,85933.3409263967,23729.5531356256,246083.67680307,0,0,27998.3244635917,0
2,10931.830106759,206954.28215827,127482.375956501,868080.457589628,642787.202149267,132660.135295063,342049.044981412,421865.466527459,897333.111546351,224976.811281232,444518.221915006,967580.791200072,168414.108389886,278958.233258256,366389.544530848,960556.887457651,457594.837278671,1078463.99288622,470951.429136414,481700.193234758,67861.3357515471,37543.2331176744,191498.784201856,220059.858818305,1342803.81553415,1858821.71351605,253049.795365288,44664.9141720878,0,0,0,0,621189.209904688,0,39686.3414245753,0,0,0,0,0
3,0,44104.9072886849,180583.33513618,293607.616200506,1106913.71381024,429331.671087243,1321643.42736958,765643.967829145,1266559.31103976,1154244.6909636,1660562.22735364,201336.239543059,1324069.65991309,337076.487498302,204021.526281302,928328.369239326,929664.415534279,848069.157298593,461929.783921317,385227.773165151,975656.084159862,764686.328326869,741894.867355206,3204.47037318654,928849.095254719,321561.696975073,208052.461295123,1439644.90656432,557089.559633125,19716.533002678,48236.4329109363,0,263369.419932994,0,0,377876.959063951,266292.099730916,43312.8194689541,0,29865.7960054779
4,4662.88695235197,135106.898407917,420808.888820701,408512.466380792,218783.654044576,435525.056561153,446076.611307861,558834.905409302,640081.74711764,859211.869390661,661317.076818166,405701.706625548,468963.504637009,594979.378382766,418266.18336043,522341.63726156,402043.592750605,413162.410082963,497507.922076721,90640.3536093219,225809.775987922,858182.769597505,87091.9431263565,46801.9120374001,1157145.66376408,376322.456327521,523087.386259221,52380.2689720723,346628.732106522,22354.4988815898,467433.182399182,259124.683552855,289183.32717079,190018.675277567,57907.4863044148,15434.1845047829,0,0,0,0
5,9368.13661643957,79270.1497154663,120322.391970111,455976.023375371,388531.1597561,3123950.18694832,949235.306561744,706800.935230627,489750.877050214,944057.12694296,748240.5892191,1168459.38598827,1116951.17103248,515381.763054081,316497.098120583,423557.288289798,827228.186909827,1423756.28467786,1053629.31679673,364159.871222774,431805.16352794,230553.270720697,453658.10576245,429788.494614972,253819.297751497,489200.490189382,460527.447163431,458632.040583875,61087.4528117525,63629.8481039769,203670.910149925,188241.03042552,22385.1964440006,670151.316043701,264036.999731869,0,288917.874834049,0,535863.616664876,0
6,441866.929635361,13794.13248562,133217.50638293,381613.699308963,393595.87639232,460934.71743435,615886.41493649,1051403.91743186,925507.557793744,280487.043754722,682513.125770943,416153.319207815,367743.759304665,509557.80653166,638548.400800639,628709.387977575,602250.645409779,95028.468541706,275946.31898607,497676.990806328,446505.704119202,40539.0595905555,800509.823041582,1893556.82263747,676211.330865348,130584.626081007,454338.492217047,1246796.35692464,148629.869946507,6214.84700016014,0,0,15143.6477230891,251613.772163185,0,0,0,42312.6756387263,0,0
7,6347.27216489287,71572.7630636904,258077.555209267,797035.066634138,1104795.03409901,672602.507691849,733251.109065357,963573.989246999,850217.228342743,998414.763729659,1587035.8977177,366358.577040909,120401.08092259,968313.175141229,917891.87189158,650036.864287942,1112830.32943567,145806.826636625,712266.445981249,319582.51991456,1508368.11174775,275303.67372473,24083.2159121659,234936.836342081,243003.705349588,39647.1601495046,28960.6266612936,0,218528.472395337,37417.5956921537,301327.293730661,0,0,3975.92176806472,4222.87005515287,340842.389707668,300502.671373818,0,19887.1749119147,52123.6077525515
8,2799.2317582849,80650.5082412552,237251.127588151,1337636.92076979,504433.699434072,699815.526651823,457612.074817124,897512.896070844,2534206.50614516,1699580.7919752,1378948.95364634,711279.311274764,707865.950735837,632975.833339804,373470.199359386,757482.240261182,721217.206157416,876973.496150557,759180.45965719,1031061.79515222,304829.946173347,218358.336624543,260782.059826022,37543.693157469,0,1683524.83820872,320462.284164784,492000.21232481,55791.457033985,0,5275.98156684817,463185.501799042,5797.28366299844,64342.5433284449,4719.8290801303,0,5530.40015102255,1129105.34726876,1192036.4169962,134153.649500665
9,0,42042.2393936396,322831.540466184,213275.889760473,483453.505536598,476060.490150753,1369060.38687768,1423208.37437638,909021.722335537,1356480.32929663,385505.593543087,557780.811575595,1272485.73819481,1862984.76416071,1602113.57224364,432096.063275882,278224.897772625,488783.548509222,19252.4381479939,827578.832421763,812351.075129443,797067.410034986,127765.612993662,14410.5748883658,0,714629.737229777,448071.766157481,0,31820.6392252147,0,0,0,0,0,0,0,0,0,750176.386887828,0
10,17145.5295438136,146584.376545325,842094.177610579,389369.920979477,1061558.42003636,539740.152164342,478712.243611778,1850332.03804608,638785.546380893,1204750.40146976,378568.899079628,583399.311654008,628061.749528803,529090.612721483,340392.015664274,479385.955891603,574400.939335745,641169.313740522,327096.08983764,62894.6880936996,1537039.36633939,63290.8298595381,689748.015406644,515205.576271965,479453.690888479,50201.1611804247,506031.173738701,595580.334910937,43049.9457824842,66408.2788586386,10630.8331895292,0,0,1193436.8465148,121972.1978428,335554.147025817,0,28414.8612822666,0,0
