AQ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,11070.0985966891,90808.7491876482,381951.30167047,201966.663884611,646730.629048365,429628.732552038,1412951.95841699,424317.074692121,1380718.81077421,336659.987737711,615462.951873563,540833.535034546,205342.708521384,391751.915247674,120687.166893022,2008257.99261612,63884.4967348344,418792.626097651,1239592.51037749,416820.154169083,253939.781651102,181905.880816378,689010.472885533,100491.704176431,13590.3521118597,0,2684441.15176814,514362.780120026,69634.7834359732,74832.0077843687,236350.557713914,0,278215.343658475,0,44525.7233116997,0,0,0,0,0
2,0,92633.8374298927,255355.28234662,858413.757335346,336649.293571585,784213.49276483,571609.364426016,1203504.51866144,629167.44601523,297669.911931283,636540.771945743,848289.408775011,354556.267629779,1006064.15104997,858155.748715335,750837.939859482,1498795.45226828,749481.35982529,442271.245879598,527055.822041999,206187.01062538,484473.774976152,1120457.31509824,156998.333308266,43338.7117923795,229372.755192909,0,3695.93569905176,789432.72043299,376350.170937799,136950.357609279,2915845.73828322,270557.973763189,241676.563096811,212495.84013976,723457.376705039,91690.6879775798,0,0,0
3,11425.8107097971,453946.008588792,231882.181535539,257436.229586143,730671.828292223,656973.636360198,849601.744975275,865447.280090315,195822.275373145,448228.205084311,1151040.62581486,686075.061953928,584311.453308946,715384.758400766,482527.539721621,732732.765603122,361329.617871635,802573.707019483,3051809.05312237,1483638.22213091,557656.466475325,834932.196401933,63119.5464323027,96938.1029288512,1563990.92552645,954105.158447269,33920.2664028481,143405.853192555,17649.231444564,1214185.48552921,918571.576607635,90110.666100803,0,0,18305.506900606,0,0,0,0,439601.349205191
4,0,213609.966537225,173467.983273399,1280208.12821778,1190952.76130994,942639.263392843,487406.474971293,979355.893414975,933681.131203047,2176741.64480706,760671.663555406,606486.863027068,1310293.69136002,1177527.39919915,333006.469082736,1612789.91766752,907460.81267345,365234.874023386,915564.400291315,1366907.03836026,421735.629839055,409998.105733473,520863.002585086,1001266.04213363,618785.340050813,1050130.59936361,921861.311718053,47103.4450037803,66002.7487575433,27897.0187954765,16331.8781332681,0,13168.8187766543,0,0,958706.626392759,19409.0384975604,105359.116518812,0,0
5,5040.9222159883,75666.9086223966,123962.435093983,425478.579963128,235040.141194688,962924.713653876,1303184.70715337,986424.674064265,603753.080295211,739159.793757511,821434.533452653,1368620.34141672,1929440.59010231,689935.074802713,552246.536485436,739376.359540544,456513.715699305,1164144.73456393,1220333.39685845,1273794.28217741,411797.320757371,78941.0463747082,77455.1610197408,7954.60915589209,417090.936225351,1430946.24033322,53961.6619192177,225578.24343658,212653.354437103,572095.604124522,24840.1940638101,77652.7418950323,0,287087.473402828,7928.25150553225,0,55384.885180707,0,0,12222.1854206643
6,0,107994.565838847,521813.637428211,346842.186127518,996836.828822427,1127471.97119308,1745291.72788494,694928.416016162,480628.972624645,1633281.83455717,1400467.83867968,1426729.92553619,675588.39298719,2180229.42769474,1069777.09877979,1138886.97013719,1180063.46733265,829994.75219402,896547.960130008,3034791.9541466,933833.760262489,108225.123167116,44317.523653935,3884.43982928681,628983.683099462,6812.03553910271,64744.4591297069,0,650598.745529008,564366.38921447,279045.6049701,67881.1363166824,232055.407486682,389603.6232203,13771.6452419493,0,42849.6158798791,0,0,0
7,42552.8454820439,663661.969769854,148436.744575287,562210.536461762,664904.540557642,501447.896931156,801348.76016388,779222.698258228,553660.302251232,1397877.89186533,974549.249608604,1505188.96388579,1106169.48246683,294018.582149156,435087.945653213,355106.036568696,353962.950683501,443223.823465592,984701.207560428,389207.295007881,978782.542304862,268094.866763976,95208.2075411156,988182.922680509,179151.586316765,1600162.69163505,254918.531225099,402815.962566602,1187541.86031389,231326.375157465,121941.16478434,232283.022155175,357039.41301843,37093.9892150661,33819.1243106032,0,274381.377665757,400930.235552585,46600.8131722888,0
8,3764.27207748145,43505.5108854994,514113.367516731,522664.534236385,343830.985163466,749352.696328806,606327.165281292,768682.276543496,495136.645170114,354527.211449163,2077279.79101652,1274243.73120054,339205.227415557,232775.734780067,64618.1795499442,709967.025466981,405492.879555878,933015.486207704,764675.363877639,721917.950294206,24258.8890108967,332348.69011271,460029.089812914,1526414.20144476,408661.126120538,266828.14152458,253264.312041389,0,292860.808472202,239861.301635011,0,60985.1624196872,217429.509889073,262872.246850622,16453.3922220198,360352.486887884,0,0,22244.5783965967,0
9,20594.2791194282,203410.99355315,357277.250316445,822323.197031215,375229.153091797,749215.718660453,551185.356842804,2119284.98238991,1554470.26628704,670355.463909821,867983.307080424,2080998.76206635,954524.779321671,562442.946196624,503617.831423642,90093.0583046785,595112.466781185,1281004.22696381,630524.327615005,1545040.0413539,892338.982282938,455077.240286867,73019.0814579833,0,507594.890676366,292315.732183543,283927.927287461,37474.3394411743,40868.5271185899,0,0,348745.071041919,540584.126573693,60321.7558450642,0,0,0,45610.6243692342,498289.590491773,0
10,5962.14844080344,72469.3803564234,141888.528268859,632114.818507702,649336.342490193,843517.652997828,1284365.1279944,1091847.42971944,911916.688441231,1937895.96601283,596276.488001324,971151.817182652,569862.799140044,751623.68828451,3167843.22356763,627605.357550278,917370.049723846,317801.750628619,439970.108588257,1130245.87738696,72411.3342508971,484987.167838951,253329.399467833,397080.750141206,106838.621571209,586276.895046678,110256.391949102,0,264402.445548302,5159.62978127528,877794.826663697,0,110352.157814301,0,0,268292.22581852,0,0,27168.7910209803,0
11,0,42472.551665044,147473.438816667,442807.124324391,1046198.66060823,1925027.72711786,742627.635627791,944932.485452394,1619883.59325988,699024.866006696,392368.676142112,864095.201314045,876753.99397444,984467.437904409,1321259.78911992,1246910.41926257,292066.724322461,1396593.99884195,664829.813830671,211460.395943552,1763550.95968921,1998215.39961073,637206.133466206,56805.4745561126,347835.273920791,0,12624.6982048205,21283.190606907,630737.889786054,249543.952239967,36118.5171393667,52656.7907419393,0,51776.6897600816,0,0,0,3483463.71421484,11087.141205912,100376.328215949
12,0,336266.529559645,514365.899477435,413736.567740519,1507937.81718015,1339477.62781534,1323665.3954422,570533.067364118,1576853.17200678,546237.921246432,1113545.4363179,2015329.23127406,1068944.301411,926040.560770637,465427.352092662,928433.226522835,591409.248403784,668525.512108777,39824.4175235544,512927.294993179,424538.064842861,783491.531135947,159849.341600832,8952.62303746536,349996.231612472,0,282370.678045395,431009.148328643,246013.679778753,33932.7535247248,411036.993980159,24299.6391262058,0,0,47304.2196339279,0,0,0,0,0
13,0,78230.0610150609,650172.138361686,826150.36853863,1115749.51694832,1380320.32325217,1616091.58659128,1314671.36078244,1262821.04676926,1233405.0192224,1652564.6189213,749921.52855741,566063.058547877,1674203.37556225,120810.834796019,464051.971592966,108368.490883824,1072074.69598108,946198.996444837,824328.180739501,160861.334893326,1347322.2862836,61483.5137523987,677023.984047642,39821.4944236398,502943.807988501,392388.511807418,79564.4878294824,4733.89744400263,0,0,584927.616295388,250012.463988277,0,53044.8060543105,297220.173427805,0,22219.0289733921,0,0
14,11439.0762432383,93019.8241267567,215028.923781288,640999.511688083,886916.678874134,2304209.02271541,1055557.60540731,971537.751943968,933418.824709153,1133661.1302007,640575.06587219,968720.381535294,1124237.33288408,927463.338304907,680668.192910238,205162.588442894,278607.000927567,1051857.20265225,92115.2161111495,118703.02069124,653886.962227674,21974.5797766249,275637.984143823,632148.809544487,39610.3795598541,219939.040194796,341667.584540415,66881.3327643882,1098727.05104001,31852.7388667048,85398.0538942957,457023.577349463,0,50019.170648773,0,0,0,0,13223.4526516944,0
15,4769.31983405393,172764.359272502,285563.163198095,507472.291748285,1223843.82631233,1206789.74833441,783669.076023993,933164.563444667,1833336.01010151,2973082.32499573,537691.5015189,590196.49945176,3451499.2441655,1223163.02163959,1222559.5180727,1068694.12364461,1132084.08919095,795039.715780637,1211210.64640999,1415655.05407909,835560.900309632,349181.898064517,411873.296559625,519256.672640733,299703.55179304,81586.4353562061,32378.1461322797,1053908.92236697,0,138548.391444943,0,354198.202293924,16733.0834361374,293023.500724286,336054.692074066,49959.4775521936,1059643.13751902,0,81615.2390898146,0
16,0,65623.3642673541,306161.145935075,670329.877966071,624723.003704369,1549269.96464319,1251239.32812958,2356021.03201691,1726657.25471713,752121.6604444,838928.944228526,343240.262932244,719404.626484886,1953253.37916742,2224530.9616032,1172958.52467383,243878.969129087,1316315.22085133,581691.896138273,2475717.56364625,481386.777120591,271799.625031697,282190.47482811,38010.7078054704,416043.905467868,0,25095.7893569307,12728.0538584492,0,0,506140.764723656,0,76229.9985888692,0,0,1247494.88557359,92346.3271254294,59823.8508289371,0,0
17,0,198796.822850633,439889.799900323,829505.158163397,1074580.59620847,1764623.68869759,1395110.89485564,994330.351247833,1460034.41815601,1151669.22770411,720049.728783771,1094938.43818563,1386976.12031401,674235.072586068,347568.615913748,1916393.27009552,869846.000858522,831899.625388077,978867.905726015,76929.6468307574,968212.99284909,193068.335237689,95099.5988703165,60013.2969132144,0,0,17606.9448128573,323466.887298045,0,28792.6868024896,0,0,0,0,0,354836.841327076,0,53163.220409778,0,0
18,0,132658.870313025,317608.146477567,1115714.88814709,925642.07926761,1107620.92490712,1381129.53208181,1493283.98419357,949068.290126894,1063222.96151081,436273.281576903,606580.691091467,535664.413597548,1100492.29205096,153464.074913214,1015969.52339242,50794.6511304215,64742.930931352,1410243.61248819,680242.563511291,491414.785755201,307525.321238249,3802.38678696687,30937.6192360911,3901.71899920791,3868.71415172925,8687.64014822404,3906.47020933287,3690.67094408688,868974.652913849,0,71478.9568743242,0,0,0,254398.894251096,0,0,0,25514.5273019702
19,13686.4862137279,85499.5424081229,694706.930586866,1029202.00623499,943116.09499592,756664.46874162,1999092.29120357,1920730.80236439,1323097.78602339,1291917.72023182,2501659.0064798,1201454.12939158,863620.706267704,1636461.19301274,1315066.11985949,388796.851556929,123802.19634368,524768.957446764,405267.393877367,340039.586230967,799828.868771521,26640.9141774708,866119.877582219,729264.270385309,0,408140.094257562,644358.427141532,104721.295888972,673736.612930384,0,42484.5429708232,46715.1521643427,360589.759444951,13087.2140188621,0,12140.8320977488,80729.1355572348,1035410.83966173,0,137827.761988283
