AQ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,2337.61282315637,23258.8733331551,92907.1902125949,123277.758059244,512178.589072677,600671.570004829,595070.437986565,359562.104929305,606231.426741516,335039.958385357,660684.866607084,795586.540201311,1070853.06348029,822635.991357273,458839.01492426,269725.515897973,291953.149950917,19071.5531551026,389317.138466208,672545.67497845,445189.740345229,304925.076143264,319659.205936075,451749.329692509,0,98765.4343876895,879548.615080219,260483.918822869,17544.7000623511,13539.8437734247,189857.044668308,45297.5220107499,29143.8468700045,41661.1431142971,0,0,0,15579.4481866662,0,0
2,29559.1234938359,49656.3156517227,82323.7815082453,561256.988991014,305973.87145607,216199.036451585,311075.169456962,647315.71835226,622012.444991061,738376.999651322,712667.745643458,226835.531903753,574123.007313719,175972.998690121,793602.015308344,275662.349944689,667549.889261654,368013.130857829,1112530.65859693,802738.512260946,247391.742754629,221428.97913691,447225.467252119,457074.940479866,193648.605745476,61769.9330536856,2894293.01131691,312517.065505426,357378.986471554,1143838.15039693,19576.840134595,346770.774611573,36257.3160794717,700280.139469741,309041.960410342,307352.600798074,40428.9730428162,37200.513988491,31326.3450766862,344170.925249752
3,0,67387.3229255854,207884.271668989,716628.644894424,458682.560986289,447140.42378972,544702.526171355,1390068.54106928,977048.762518083,686707.681237806,1184420.26695555,689119.79604099,1411985.25502978,602665.278528002,858279.337864807,1028520.61688691,1347581.26511614,859079.866716036,689036.287217731,1436920.73624276,1797246.7151994,603643.650435005,977236.09057142,92715.1605316562,24240.2985094283,221375.703651217,223855.253760598,413065.025509612,20670.7623332209,21824.852414143,214485.531124899,9045.79877666483,26390.587630461,0,179584.662994707,0,0,31113.2653448692,0,0
4,2124.99191998751,67247.258777513,265143.252994002,819376.549066576,947806.98006692,762853.620180847,606319.092882568,2160808.95779297,520547.785683898,1117308.63069996,547659.373795841,267886.575797531,801044.808436693,605576.228427956,407560.197760316,1560315.93002652,360485.808402941,2188148.35091959,989184.458536747,974014.780454899,627595.438552083,986464.595628222,456243.546937611,321991.271526965,1004329.37942364,130083.999938481,234107.33451023,3143.87746853415,50996.7912625196,32335.3394519384,7346.04349761431,0,1066677.34063137,89086.162864262,300958.8658235,0,282525.017010913,25654.3228680476,30478.5252121868,0
5,3347.64677745714,78846.9324605014,294895.95686699,412513.409723325,712720.983980068,606193.67962442,636745.835268255,703603.875259196,443441.1334977,507742.468676232,832782.364013215,496547.633424704,735478.592960254,550990.640339556,688154.916843158,2511715.0816764,662007.684228767,1105368.61533247,184595.275179995,1319276.99325706,618846.987150344,221778.310809201,394752.321371264,1089147.04338841,619534.876124001,606224.114885395,839564.444641214,269619.876801702,39632.3349868457,28381.6210621598,0,28707.5121304267,905972.477999308,607908.05621772,0,172587.611420779,67615.8711647656,0,728781.114065825,0
6,0,45983.5843588663,457818.593278206,231945.16589619,499128.582195153,481277.688033409,420037.921580741,688816.232917066,828092.106047442,483233.661082181,571378.87869204,677240.279608246,2128378.01792523,1098175.59968784,721309.293865473,462659.61393718,1445218.20381369,998573.999287052,947596.762203716,405170.872289546,473089.439500018,368187.158589795,0,246586.348730067,195597.471434536,519963.04883235,787767.684007676,758102.023348714,60178.5941213751,66016.0176822496,546839.196105943,49434.3211765236,8884.84914475503,0,0,0,0,297304.38700058,287586.217646815,0
7,14322.2049293448,176413.096778095,185555.269470495,416999.853670186,281738.030346306,466017.802090317,271511.743340093,468693.428847289,663955.849888314,576359.40315323,315145.495134599,1060173.25749131,552307.958819895,755733.633905142,363693.020817814,687352.109249556,217249.724664687,227081.413228296,392468.031467501,644761.801714754,428220.449550186,619945.349517182,776068.291023051,43663.9646589693,281779.54786918,487040.601188627,494301.575725079,39010.3667254448,469403.475438136,279774.875122777,34720.1017141888,736789.613173759,28349.7851647,68910.1006643362,0,300179.30573983,0,37622.3544208995,0,0
8,9581.0488724741,306845.561476412,171640.153429765,352815.829091406,738302.908755605,427460.66165069,875486.0638925,653981.76082251,323170.019110303,387991.088599795,1285233.7920874,1088778.12790897,2522268.0799019,1057799.8028062,550415.778607946,578666.532387622,1034999.44578526,856361.608540085,949345.109088842,413613.639801635,238778.820504282,25225.3772851751,235983.326870406,30407.9107125186,19377.1408851311,297498.390403117,214443.49217015,622068.184182377,15278.2017195268,104461.194508597,596936.7817832,0,0,0,0,0,0,318565.346877448,0,31909.6167360915
9,0,65077.1208929461,206086.833189827,1054733.09744187,836266.333792355,767266.498482621,352427.006492738,972480.12573289,558688.083357024,1088445.03937505,761682.392362499,804980.75320247,521816.376308126,450517.293293637,294925.337288739,532187.570830568,305210.813094542,984091.474193409,238365.156731596,54659.5828727135,249382.129502445,1019397.42973109,472636.33506929,728645.222301236,25484.4208049963,1260719.66725906,530604.920261619,537301.412067402,572213.993765512,34150.7101443044,42293.775838719,0,0,0,0,0,0,0,0,0
10,0,60377.6776121848,418723.992265251,462504.142005491,1008249.07063831,462972.51591423,936144.238027921,1073219.10765731,2080113.44543037,1432152.68193775,1402798.6370595,322674.810493091,1114535.91777827,780252.514355479,2188452.61886591,2057026.11703685,1376700.14713774,1341492.84196081,756813.729254819,312235.401582807,1692212.34773316,107586.365843756,94058.2356815812,42808.9421997454,3392.32919014713,18899.6226404358,217804.350949418,7231.96509379905,467448.118032498,0,571987.78978036,408256.918079458,55225.0583045202,730814.710332541,205367.413087288,784258.613145821,209950.85685017,0,0,0
11,0,59560.4828940322,419440.469901001,495553.092268411,984173.315353997,838818.999391143,1120625.78466124,1945840.18914029,2181097.74532899,821124.036654712,2088363.94553582,552340.044314242,75846.9049048869,627072.287773083,510458.665434389,411020.794302182,389207.19360216,90565.7925197194,315127.241656388,1059730.23968665,583506.817595915,89824.8987501114,46689.1800200728,647579.145217897,320756.351709734,1225928.72666428,229347.290256795,229472.26396118,0,35337.2966371015,181390.775146765,0,0,31773.3259557118,8518.63664438922,0,0,0,0,403079.107982453
12,3944.27356536144,439380.76170098,335885.181486496,305888.101830399,826121.043778805,1286475.53893544,781377.779480491,1368811.79799128,268521.487252012,363403.727505331,1120426.57326836,337920.892856612,252151.90993291,555559.273797006,1579335.32217322,1730795.47535532,861297.095706144,771787.512459505,296971.018650326,477578.909134585,270359.550132928,42509.6698153933,17736.3821808912,0,38652.9255608698,358040.339933333,36003.4177994054,22068.9277953451,0,308082.710888815,657388.184087722,0,409410.662319568,0,0,35588.8823747079,0,0,0,0
13,0,518968.989938132,172263.476599276,419767.865839148,653914.695268553,799171.389464433,769738.978027015,1025428.77879334,785527.172447252,1204141.90339947,2234823.17117734,1807965.18937384,878612.176607535,1897692.49970554,794758.02435377,1821286.03000594,722376.829350927,275067.458565492,1097697.50518232,706006.478831857,626232.554361002,21271.2287868857,81261.2397026718,720224.315221587,358472.829290496,366822.91487582,331523.374024755,31691.9855655613,322794.523058797,44113.1004736215,55980.1428593106,0,0,10451.3693676251,0,604197.47905659,0,0,65158.9502406043,849982.268840028
14,9173.83649213655,93542.2820162991,238189.876759256,630904.043133199,780034.858259644,788376.766364031,503304.339880273,1542422.29164491,1377752.9212238,1100761.24868246,1557976.15246482,884011.588157375,1222928.61519744,565695.810385015,384684.171377899,637293.295449759,1421504.1163231,618258.112897839,1201429.20992688,851702.873942296,104756.42439337,36865.6179140132,274347.735392813,1427527.56443885,79013.7945652147,1219193.77450535,664419.073891089,460429.676451884,90058.6517389613,747333.79847256,0,36909.5104817571,1134564.67848338,159317.150893642,0,0,0,0,0,0
15,31412.4254787617,169516.374290797,452870.286225933,381751.775886852,1131651.9047676,1137841.43325926,1103018.49214521,1980051.15850551,833489.26228822,1076205.49621348,2590488.79826585,763464.408687845,668796.296946805,1349541.73917111,706377.913252387,939990.009836994,626006.992413088,521955.175576025,293411.211693759,1247586.69192089,80410.4194824546,70954.1115017678,58206.6910807246,537277.752505725,302650.631561039,337851.845309126,50820.1294655023,271787.187304914,20795.820710568,598111.104671298,271353.281480483,87484.130256935,51108.4611223394,0,0,0,0,0,0,0
16,480.083077419418,196032.100922707,537074.409914186,747064.034550955,810403.855370556,874146.214953469,1364027.40342056,626800.834780185,1620650.37599305,489607.938748562,1335062.09198692,756460.648426665,1704308.71248236,1064347.14221097,935111.35452598,618479.10127135,2177207.95858448,1224201.84468751,668453.320467479,1393135.8392089,821225.75220553,120625.76159965,539970.429010692,489808.224538421,126998.574537853,8080.47298755788,0,0,0,0,0,0,228378.456859295,0,25367.0145771587,0,0,0,0,0
17,3400.07724278038,82519.2713289591,204657.840559564,935292.869304802,1184144.72859536,1238222.33732242,1092625.70874108,1173730.8373557,1214835.21389022,1901659.51030156,1510644.06905004,985259.319470384,2025532.77377474,993786.87495869,467475.602029833,1256443.55388085,643700.198931152,1327687.84745722,618294.811819882,733417.298259814,546057.546921917,1799069.73718266,1237881.73496064,465610.707654591,136094.961069546,78147.2123026152,467840.550610267,322278.419527406,389130.228035039,28610.4077515534,0,0,0,30700.8253190642,9333.00274211594,0,936196.209905874,0,113172.912695521,0
18,29468.1586052997,167947.374889197,390941.714460514,793535.44860557,673803.028556096,2064113.73763446,782000.453665772,1174983.19029038,808999.223049695,1492405.21200903,813323.870316807,648026.382478376,791837.235302537,1020284.55968133,192613.339701221,1116759.07802905,444304.28974879,924913.162390394,1484471.45608182,368046.904515291,597138.333737053,3769306.95716775,750218.839690446,51638.9093637496,884759.030918202,657859.731656598,842169.270975468,1189595.01158015,494869.894998313,81599.4610835583,27241.6248148826,0,0,0,0,0,0,0,0,0
19,0,94695.0793826846,364550.120397411,557761.23800832,560095.333526777,677472.122931626,2134269.62325266,908018.833968456,1874847.44415982,1647292.46413325,1534130.60285684,1233929.67614095,1329541.65070325,1366036.91188005,751441.13671324,1291959.02662609,2331010.15086628,721384.359493106,636810.64576523,747611.775493076,233229.719706879,1328667.65559282,325408.670787405,639658.284525693,1081117.79160009,17606.1290404162,538642.009678127,14497.0913742212,825081.307957715,0,83177.1697226091,12553.8362359989,0,1142690.14545783,128288.376113731,0,0,0,0,0
