AQ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,127.943997907893,39270.778052954,208381.386505281,404267.750057816,493103.279499153,596819.240989261,312412.940945823,804562.434347435,1652971.97805773,682150.827809167,1294164.57166507,372828.939205516,496245.183090512,419463.289532668,286514.614837019,587245.515961802,616990.009118264,443489.565012158,384611.377120874,949722.100510205,1452734.25607998,503815.019179652,507350.855080353,188471.462613509,371080.262246457,248112.996778011,258914.043608373,1098763.50138228,781706.225868422,437774.75805803,1181680.427393,669344.862607917,84185.4128437591,77055.6420910446,0,0,0,0,0,0
2,0,23388.3668398699,152275.232229773,147583.893307336,288728.269977359,227402.768483394,661432.489645979,1119666.71142159,1545083.82483912,458213.719689203,1040403.94114896,1028642.48926828,706861.03301706,455338.716510686,1164664.45441598,330309.413849268,688496.762929843,95605.4595556235,172973.120243777,331182.457188628,322543.672226778,219905.519984159,114173.963437806,12478.7513765633,5605.28123980941,0,486560.02663942,275163.359473518,311421.023289702,243370.633295529,187026.034336074,1038171.23257983,89821.137191213,23015.6049327021,194643.336143833,31273.5914861404,236938.396083019,29463.4154400228,0,28483.4780284454
3,0,51956.4036305511,83656.9423993362,222412.14348988,458471.349851752,783861.67044392,799738.754650917,939886.784582359,571029.319652561,768212.869110883,1219106.02365623,542031.901185888,950049.396174377,1427959.1593234,2144155.35007254,735733.258954857,447620.774366319,418060.278287034,141753.204849029,43030.145358879,815739.886171796,228780.553323713,1153908.78560893,95625.5197044615,47701.5453664144,386495.449345619,41450.2467007241,0,357471.665213501,392417.160990447,1797789.81132367,152823.60077657,24521.6457084152,0,0,0,12201.4643512255,284988.803631363,0,44702.5550957403
4,0,44332.0572808484,188508.139825601,352463.154327655,493104.498930391,623853.731958676,1136367.50478137,1176275.3457526,667850.089073252,341375.71306861,445070.762135272,127316.015836352,1971420.20120415,418782.194876884,100658.108683308,28959.6503359208,425861.40558573,1820787.87397983,446545.289402969,46520.3770850127,27384.6303579893,181894.95706267,643472.07859575,224763.091907479,316816.827878948,22661.2109330271,47242.1802341893,748009.043058725,0,553749.731480173,25749.3230104867,47860.0684651999,0,516163.581078324,0,80889.3878339636,0,0,0,0
5,9786.36071355696,69458.2937575272,266710.717505137,389070.411141232,329942.770579051,498284.833489642,660591.752148718,284910.910196221,903004.077397825,691819.763301377,307144.430939624,460154.396931478,596957.251561089,253505.72025421,553207.257878678,1371944.34686381,1271028.42114453,131991.460873455,8349.75782395267,386615.374245844,252542.196590166,376042.752388613,43976.6409057932,321204.527916446,205052.408951562,466810.002924544,4024.98281184529,48959.560445869,31879.5632212108,0,4677.23698694176,0,0,4024.55791225681,0,205449.709430354,0,3940.14368907501,0,18503.4877006278
6,0,57526.7574407171,682019.717618544,340167.222143186,349354.901821074,611614.06801766,1126577.86183743,170170.51164931,891259.543028211,878674.756564779,817400.42303249,691734.693680354,358692.346487127,638185.728602166,329298.541963074,1514230.9289625,225416.375765645,404148.744164121,13565.0109602354,88192.6337389908,693204.154326833,272847.951042774,19164.4794641406,197104.942057783,782068.361734422,273789.623261448,75108.9821006619,0,25508.8882634664,8491.79537325251,271933.942785258,0,42127.2548028564,280753.512072904,0,30165.8224878668,0,18798.8667140229,0,0
7,4064.24090075876,100590.581574466,822574.831149589,345278.97851695,683261.16653588,427657.816736985,372190.193588545,169524.321368867,523690.553242297,805050.465211355,370833.387407122,1223398.42781451,490644.755773859,511527.162520682,414210.896357532,1674388.82703987,282879.690951833,971631.740572452,482225.696431821,225873.829670134,226943.868707706,208429.703484028,16676.3627201697,81667.1774824584,208303.511292982,960919.447762309,500485.749659012,56084.0071112147,39738.1000370737,29798.4686861518,25719.1553019069,4795.27830629824,0,492471.750988517,0,85754.0994139937,0,0,0,0
8,2574.08609059263,90949.6733987005,245650.38313341,287784.75261004,636525.217144735,598285.984784463,588325.90501062,722950.409387266,437015.824973338,881219.27067202,1758924.1285753,1331127.25242908,1716453.8670212,590351.99114097,553376.929238699,424356.223281523,483478.019241368,626895.19800839,258561.801144959,725826.177385938,280234.242097815,736815.860700508,892835.231283071,489164.805212223,87438.3398333042,0,244882.162540453,545531.144993759,631467.800725315,128976.079610944,0,0,0,0,0,342163.243359377,0,417002.76338126,27973.6037603029,0
9,12227.8439519786,139783.787961923,290352.21473053,1345349.19476042,552271.678745578,333451.005358555,1469216.22724727,571625.55737104,441897.774388103,2234233.38722211,1165826.31162911,1189269.54321255,1443125.20674778,2002927.62429228,1272440.84427188,185688.455275791,36402.2117451792,128150.225757682,391016.583786452,329240.785548791,1355322.03282598,162503.940583021,43930.8468135188,45184.0755602745,29510.9794294916,997768.674194828,1119050.3861661,110879.302587741,7761.99084622702,269647.263681858,29304.6540071292,28010.7882160326,973362.991062431,53996.8686284792,23492.4614730835,0,369940.919437342,679692.730980952,388869.255258007,281471.770769597
10,0,80844.9152681609,331041.916802376,557456.077838615,902677.242520991,679404.883779572,1582541.24153379,802225.642039363,1033721.45220066,667389.185860907,952359.082713583,974138.750944708,1655252.65672809,922598.080512262,747125.972058099,305471.586064861,627867.263109828,102219.622323443,68150.1778885159,560896.590874426,500952.793050477,1543399.50622074,247890.746192707,217811.684036093,31493.3701137494,710950.884339723,0,405093.647210931,60913.0483407658,1279960.16899624,0,105836.928709062,32747.2729961215,0,387187.405313585,0,0,57487.5198942237,0,0
11,17794.4885798305,88995.4337648464,148946.367858012,563673.733749419,348426.761307185,607527.97905972,1167326.29099184,805254.967139646,991156.898146465,896281.028197421,331883.913472807,391317.120215072,951188.044868419,1288044.13322423,584453.652153125,644443.01214054,1555270.14954593,294700.085922641,447685.049308988,507250.611128068,273897.053511843,511822.126504676,292603.063919247,938366.817564723,58352.2227943657,227821.148754725,253955.509333795,261713.485209387,0,198385.49197584,0,28087.7521996064,43293.5610086513,0,0,0,0,19638.6246135555,0,0
12,0,124277.425460944,654891.905117288,502583.188412714,481133.469259324,966522.274046486,1885316.4578882,748270.350583528,927541.952178104,1001032.30277648,1192927.47226789,2572571.68174127,489337.529255028,189072.911823715,1051686.25251029,272144.388755933,954197.446404354,355187.333926451,493264.985495043,53471.8469241112,40620.7739577805,220000.883015252,1054396.48225866,817309.533928857,33998.7042789872,46916.8234463894,318560.825866939,13553.4405960691,0,215641.470830497,63333.1846398155,339999.365545074,49744.4869614067,47426.5782823061,0,15982.8690181269,20864.0476340657,0,1911172.91388379,0
13,13014.532538708,725647.43249434,256939.048310404,1099411.03440474,512419.591078274,752255.31306219,789634.194926781,617086.664127701,1218812.3647737,885122.507876982,1518302.9649404,790582.593354601,202502.841104365,242871.929003687,452393.838711586,1142653.16252015,835544.742211586,588129.013923011,540464.47613487,1461760.64274403,273372.939075765,371075.570870702,326379.484903507,364102.732732161,76568.8406204715,819072.635831131,345861.6923376,373711.151564125,46473.5148789809,0,764142.249404311,73361.9820060057,15718.9239374182,4605.62418592237,0,810067.980975461,89626.8529654241,0,343608.933966048,0
