AQ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,14771.4666017431,386783.904047316,374444.854832106,412861.701369305,541001.483264166,333263.290680316,227179.219950274,1149544.38010366,594844.085672336,487387.013814642,269977.912665307,717783.326642633,1231422.65432815,1385170.85400219,1587357.90205193,1835091.7451761,646450.593491308,37586.4590272702,65392.9430537048,224476.43621492,299596.665800105,1305822.26206602,634001.747423833,270651.620597028,60840.1061607122,256074.095853461,11625.5008300113,716383.590035626,52051.8711097996,0,20561.3766585029,1493577.90322881,0,574111.391272593,124819.243223579,0,0,0,0,0
2,0,128842.635688571,147720.459376575,191799.130250943,223742.347550287,932489.428740096,310303.085481481,1279981.15064105,854700.914102822,312107.445177808,795910.548860265,557170.389520427,1880275.05854253,637400.35150318,358052.286069406,1307889.17060296,3095586.33190937,1613749.4543807,153854.098706839,2177281.39169695,1479736.08809991,575170.096653016,47151.9681228711,242941.41613249,781085.644096975,1220385.55953722,789663.744274143,506379.36255062,78138.8613790428,17817.8631912816,0,611287.685626483,46426.5534464329,162426.257541057,0,0,0,0,0,548298.21880332
3,0,237275.731655193,171762.569079595,240691.767470736,833750.214287654,1188244.20074983,420095.028825723,393948.901031566,280252.314786647,794974.720446262,485516.012519856,1507778.43627101,377215.454827236,381290.836448043,1151393.40232207,538724.506813203,760102.941445476,1455105.02401937,916676.283493653,265627.555869172,110249.889584199,553750.178837736,305374.518086984,401258.380940035,1101667.11123606,52756.8358406137,309571.608616352,249984.195231692,24973.4379002374,1949037.01044405,148385.815328794,257943.717454208,0,8206.45776911532,10376.3886605125,0,626759.147669821,39519.8416366481,30862.8824125757,0
4,0,31230.0958408791,158571.87371962,242445.405536316,998362.430876223,316145.031431654,764790.891359326,1257560.35800533,1570344.21915645,1060541.32625985,806274.129694045,555894.307263084,854763.755068927,626910.881466156,671449.241161063,450934.297360452,311603.213678737,1551838.83066222,944110.582195299,321995.933348753,1602528.55360067,138139.168717771,1243174.15263596,1372246.3416801,183950.803120155,79629.2365432393,525964.321993375,45948.5079633117,532897.380896291,0,43587.3725088012,0,0,36617.5547900269,0,0,1189463.21895795,0,106110.803007945,282524.920590817
5,0,31242.300691336,141688.164091073,248266.369935514,388163.462686785,381185.621299465,1041269.45922853,865581.202299899,540359.040339789,405480.661527257,935029.217643842,658610.283070353,1388855.07584241,225037.558410262,872911.117570028,398105.983728161,924956.446241993,170226.215072444,426054.441317752,1493390.18342735,771638.373669701,47798.530082046,275201.735153157,447170.044166114,693369.144690346,780896.199564947,37797.3591654438,69652.9358577049,209622.331720564,21561.6994677783,347848.331721465,0,90704.0381295803,634064.383495025,196825.755869781,265515.039750429,803349.317540868,22738.8786635492,92954.696978747,0
6,0,8551.15971052056,214022.202570742,270418.092154113,436321.116959969,413704.615290383,646273.281631925,564065.072311944,732415.018175494,611814.395453216,1609392.39287821,594475.60991997,1527946.02439552,554914.611491233,646601.819599425,194400.211563725,825431.374435692,3189793.18548049,1155412.77309894,222089.726329341,477671.929517978,69887.9044004483,33919.0971018412,39036.9135823011,254268.288523238,25936.5756374072,234088.4365008,235956.406301469,270863.008169728,406566.258540184,16733.4063459619,61559.887323155,25357.9753577504,0,16364.1265092851,527072.99015964,73346.8191207168,351268.17197817,0,0
7,0,49344.1486605955,162975.888790058,232886.409618239,758479.028570042,446755.08435205,818799.771852871,1273285.44667252,910845.561716814,1621438.88997083,1070074.82020867,1677612.86997503,828494.430934335,1351601.59049197,1212313.5353736,1111641.21051694,1499166.20893306,165712.289439131,496136.368214408,282007.669583079,470063.512128987,889804.721463991,314618.041014837,168144.919193639,479646.922850339,59535.2978019552,32656.7707945168,301572.618048218,3544.28615784284,278030.56781062,59976.3477116389,297022.438908665,225780.710854822,4039.76869746816,81407.3645544724,0,3667.47822540204,320116.741119041,200262.324827404,49268.4879080728
8,0,55334.4928558764,235255.120095706,405151.786866751,512127.793482476,1551077.19592197,1694259.10009967,901310.88145519,598938.808722357,396370.819430499,859707.632995996,649534.899892886,155788.014805209,674352.115000849,602381.948376104,134605.713206894,669166.522743734,744178.813112966,1766145.1193567,302862.96397191,159411.525738449,818839.840009883,258762.774930072,329803.165016329,273687.904341264,214230.486583177,36887.3125604564,6440.24082190114,23087.8240366496,202285.578393858,27221.0827915639,297651.38823537,17568.8089367392,0,42566.5049298714,29684.8897964414,0,0,0,0
9,51301.5101936261,1042007.99410456,262494.97862771,337304.870804631,509856.71116668,1174383.12995449,548525.973240498,566369.977597367,970946.447792671,1386375.2646365,1489419.88088293,2607226.62496019,532622.705365608,982947.262388737,487307.03284726,297133.154635298,884328.283198606,654630.776130703,1334295.80914413,840868.686968519,624946.404368563,1412477.20010316,596589.794640582,441722.092745796,494422.147822032,841973.430885141,0,94883.6956428155,18104.967510522,42241.2427481438,0,0,9276.27550298386,820668.274717237,412062.097883529,0,0,0,20895.6563188253,440484.988720188
10,0,128329.644221395,317172.224764961,1801912.49074766,474169.124451726,1756511.28068636,770762.157397526,944671.608300244,2004415.78460349,376073.579434547,657887.60552829,802723.624485913,1107686.72141459,275431.149810152,332345.287068328,457906.54658863,112809.44656869,2016269.9724007,236558.168135331,1080440.70941261,874601.714342379,95474.8830647481,737579.640794364,3581026.81768292,427301.684120405,57356.9769466768,14363.6484988856,708723.08133956,38890.2129964515,242546.126744469,555595.720394695,0,423474.300885506,37265.6015177983,0,30499.352103574,0,0,0,0
